LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Armenia_PremierLeague;?;2026-08-01;BKMA;Shirak;0;0;Finale;
Armenia_PremierLeague;?;2026-08-01;FC Gandzasar;Ararat-Armenia;3;4;Finale;
Australia_NPLACT;?;2026-08-01;Canberra Olympic;Tuggeranong Utd;1;2;Finale;
Australia_NPLACT;?;2026-08-01;Belconnen Utd.;Tigers FC;0;1;Finale;
Australia_NPLACT;?;2026-08-01;Queanbeyan City;Brindabella;3;0;Finale;
Australia_NPLACT;?;2026-08-01;Monaro Panthers;O'Connor Knights;1;1;Finale;
Australia_NPLNorthernNSW;?;2026-08-01;Adamstown Rosebud;Valentine;2;1;Finale;
Australia_NPLNSW;?;2026-08-01;WS Wanderers U21;UNSW;2;1;Finale;
Australia_NPLNSW;?;2026-08-01;Sutherland;Wollongong Wolves;2;1;Finale;
Australia_NPLNSW;?;2026-08-01;St George Saints;SD Raiders;2;3;Finale;
Australia_NPLQueensland;?;2026-08-01;Gold Coast;Gold Coast Knights;1;0;Finale;
Australia_NPLQueensland;?;2026-08-01;Queensland Lions;Peninsula;1;0;Finale;
Australia_NPLSouthAustralia;?;2026-08-01;Playford Patriots;West Torrens;0;1;Finale;
Australia_NPLSouthAustralia;?;2026-08-01;West Adelaide;Para;2;1;Finale;
Australia_NPLSouthAustralia;?;2026-08-01;FK Beograd;Croydon;4;3;Finale;
Australia_NPLSouthAustralia;?;2026-08-01;NE Metrostars;Adelaide United U23;1;1;Finale;
Australia_NPLTasmania;?;2026-08-01;South Hobart;Launceston;3;1;Finale;
Australia_NPLTasmania;?;2026-08-01;Kingborough Lions;Launceston United;2;0;Finale;
Australia_NPLTasmania;?;2026-08-01;South East Utd.;Riverside Olympic;3;1;Finale;
Australia_NPLTasmania;?;2026-08-01;Glenorchy Knights;Devonport;1;2;Finale;
Australia_NPLVictoria;?;2026-08-01;Hume City;Melbourne City U21;1;0;Finale;
Australia_NPLVictoria;?;2026-08-01;Avondale FC;Heidelberg;2;1;Finale;
Australia_NPLVictoria;?;2026-08-01;Altona Magic;George Cross;1;1;Finale;
Australia_NPLVictoria;?;2026-08-01;Dandenong Thunder;Dandenong City;0;3;Finale;
Australia_NPLWesternAustralia;?;2026-08-01;Balcatta;Armadale;3;3;Finale;
Australia_NPLWesternAustralia;?;2026-08-01;Dianella White Eagle;Stirling Macedonia;1;2;Finale;
Australia_NPLWesternAustralia;?;2026-08-01;Fremantle City;Perth Azzurri;2;2;Finale;
Australia_NPLWesternAustralia;?;2026-08-01;Olympic Kingsway;Bayswater City;1;1;Finale;
Australia_NPLWesternAustralia;?;2026-08-01;Sorrento;Perth RedStar;1;0;Finale;
Australia_NPLWesternAustralia;?;2026-08-01;Western Knights;Perth Glory U23;2;2;Finale;
Australia_NorthernNSWStateLeague;?;2026-08-01;Lake Macquarie;Singleton Strikers;3;0;Finale;
Australia_NorthernNSWStateLeague;?;2026-08-01;West Wallsend;New Lambton;0;2;Finale;
Australia_NSWLeagueOne;?;2026-08-01;Bulls Academy;Macarthur Rams;0;1;Finale;
Australia_NSWLeagueOne;?;2026-08-01;Canterbury Bankstown;Dulwich Hill;3;3;Finale;
Australia_NSWLeagueOne;?;2026-08-01;Hills United;Bankstown City Lions;2;2;Finale;
Australia_NSWLeagueOne;?;2026-08-01;Hurstville Zagreb;Northern Tigers;1;3;Finale;
Australia_NSWLeagueOne;?;2026-08-01;Western City Rangers;Hakoah Sydney;0;9;Finale;
Australia_NSWLeagueOne;?;2026-08-01;Rydalmere Lions;Newcastle Jets U23;1;1;Finale;
Australia_SAStateLeague;?;2026-08-01;Adelaide Atletico;Salisbury Utd.;2;0;Finale;
Australia_SAStateLeague;?;2026-08-01;Blue Eagles;Adelaide Croatia Raiders;1;1;Finale;
Australia_SAStateLeague;?;2026-08-01;Fulham Utd.;Eastern United;1;2;Finale;
Australia_SAStateLeague;?;2026-08-01;South Adelaide;Modbury;2;3;Finale;
Australia_SAStateLeague;?;2026-08-01;Cove FC;Cumberland Utd.;0;2;Finale;
Australia_SAStateLeague;?;2026-08-01;Adelaide Cobras;Adelaide Olympic;0;2;Finale;
Australia_TasmaniaNorthernChampionship;?;2026-08-01;Northern Rangers;Devonport U21;4;3;Finale;
Australia_TasmaniaNorthernChampionship;?;2026-08-01;Somerset;Burnie Utd.;2;0;Finale;
Australia_TasmaniaNorthernChampionship;?;2026-08-01;Riverside Olympic U21;Launceston U21;0;1;Finale;
Australia_TasmaniaSouthernChampionship;?;2026-08-01;Clarence Zebras U21;New Town;0;2;Finale;
Australia_VictoriaPremierLeague;?;2026-08-01;Langwarrin;Brunswick City;3;4;Finale;
Australia_VictoriaPremierLeague;?;2026-08-01;North Sunshine Eagles;Brunswick Juventus;0;0;Finale;
Australia_VictoriaPremierLeague;?;2026-08-01;Manningham United Blues;Port Melbourne Sharks;2;0;Finale;
Australia_VictoriaPremierLeague;?;2026-08-01;North Geelong;Bulleen;0;4;Finale;
Australia_VictoriaPremierLeague2;?;2026-08-01;Bayside Argonauts;Moreland City;1;0;Finale;
Australia_VictoriaPremierLeague2;?;2026-08-01;Werribee City;Nunawading City;4;0;Finale;
Australia_VictoriaPremierLeague2;?;2026-08-01;Malvern;Goulburn Valley Suns;3;1;Finale;
Australia_WAStateLeague;?;2026-08-01;Floreat Athena;Kingsley Westside;2;0;Finale;
Australia_WAStateLeague;?;2026-08-01;Gwelup Croatia;Subiaco;2;1;Finale;
Australia_WAStateLeague;?;2026-08-01;Joondalup;Cockburn City;1;3;Finale;
Australia_WAStateLeague;?;2026-08-01;Murdoch Melville;Curtin Univ;1;2;Finale;
Australia_WAStateLeague;?;2026-08-01;Nedlands;Mandurah City;3;0;Finale;
Australia_WAStateLeague;?;2026-08-01;Quinns;Inglewood;3;2;Finale;
Australia_NPL_NSW_U20;?;2026-08-01;St George Saints U20;SD Raiders U20;0;5;Finale;
