LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Bhutan_PremierLeague;?;2026-07-30;Ugyen Academy;RTC;0;1;Finale;
Finland_Kolmonen_Eastern_Group2;?;2026-07-30;NiemU;Jippo-J/Punamusta;2;1;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-07-30;PeKa;Kultsu;4;1;Finale;
Finland_Kolmonen_North;?;2026-07-30;Ponkilan Pantterit;Haukiputaan Pallo;0;7;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-07-30;EIF/Akademi;GrIFK/Akatemia U23;2;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-07-30;TP-T;Fish United;4;1;Finale;
Finland_Ykkonen;?;2026-07-30;Jazz Pori;KuPS Akatemia;2;2;Finale;
Finland_Ykkosliiga;?;2026-07-30;Jippo;JaPS;1;0;Finale;
Kazakhstan_FirstLeague;?;2026-07-30;FC Batyr;Yelimay Semey 2;2;1;Finale;
Kazakhstan_FirstLeague;?;2026-07-30;Kaspij Aktau 2;Aktobe 2;6;1;Finale;
Kazakhstan_FirstLeague;?;2026-07-30;Khan Tengri;Turan;0;1;Finale;
Kazakhstan_FirstLeague;?;2026-07-30;Taraz;Akademiya Ontustik;2;1;Finale;
Norway_3rdDivision_Group5;?;2026-07-30;Ulfstind;Skjervoy;1;3;Finale;
Somalia_NationalLeague;?;2026-07-30;Gaadiidka;Dekedaha;;;Posticipata;
Somalia_NationalLeague;?;2026-07-30;Mogadishu City;Heegan;;;Posticipata;
Sweden_Division2_SodraGotaland;?;2026-07-30;Karlskrona;Nosaby;5;1;Finale;
USA_USLChampionship;?;2026-07-30;Louisville City;Birmingham;2;1;Finale;
USA_USLChampionship;?;2026-07-30;Pittsburgh;FC Tulsa;0;1;Finale;
USA_USLLeagueOne;?;2026-07-30;Forward Madison;Chattanooga Red Wolves;5;2;Finale;
USA_USLLeagueOne;?;2026-07-30;Greenville;Boise;3;2;Finale;
