LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Finland_Kolmonen_Eastern_Group3;?;2026-07-09;Kultsu Lappeenranta;STPS;4;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-07-07;FC Ylivieska;Kiisto;1;5;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-07-05;VJS 2;Valtti;3;4;Finale;
Finland_Kolmonen_North;?;2026-07-05;KePS;KajHa;4;3;Finale;
Finland_Kolmonen_North;?;2026-07-04;HauPa;Villan Pojat;2;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-07-04;TP-49;Sääksjärven Loiske;3;4;Finale;
Finland_Kolmonen_Western_Group2;?;2026-07-04;NoPS;FC Lasten;0;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-07-04;Tampere Utd/2;TPV/2;2;3;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-07-04;Sibbo-Vargarna;JäPS/47;;;Rinviata;Postponed
Finland_Kolmonen_Southern_Group1;?;2026-07-03;EPS Reservi;PPJ/Ruoholahti;1;5;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-07-03;ToTe;Toolon Taisto;4;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-07-03;EsPa;LePa;2;0;Finale;
Finland_Kolmonen_Western_Group2;?;2026-07-03;ACE;TP-T;1;2;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-07-03;KoPa;STPS;4;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-07-03;FC LeKi;FC Haka j.;4;1;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-07-03;Mikkelin Palloilijat 2;HAPK;4;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-07-03;NuPS;GrIFK U23;3;0;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-07-02;KJP;PeKa;2;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-07-02;NIK;Sp. Kristina;1;1;Finale;
Finland_Kolmonen_Western_Group3;?;2026-07-02;SJK-j;VPV;0;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-07-02;PIF;EuPa;1;2;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-07-02;Kultsu Lappeenranta;MiPK Mikkeli;3;2;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-07-01;MPS Old Stars;EIF Academy;0;4;Finale;
Finland_Kolmonen_Western_Group3;?;2026-07-01;Sundom IF;KPV/Akatemia;3;2;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-29;VIFK;Virkiä;3;1;Finale;
Finland_Kolmonen_Eastern_Group2;?;2026-06-28;PK-37 Iisalmi;Toivalan Urheilijat;3;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-28;Sp. Kristina;Saaripotku;;;Rinviata;Postponed
Finland_Kolmonen_Southern_Group1;?;2026-06-28;GrIFK U23;EsPa;4;2;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-28;Pöxyt;MPS Old Stars;2;3;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-27;TP-T;Tampere Utd/2;0;2;Finale;
Finland_Kolmonen_North;?;2026-06-27;KajHa;HauPa;3;2;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-06-27;Ponnistus;TuPS;0;0;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-27;MiPK Mikkeli;KoPa;4;0;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-27;MaPS Masku;PIF;0;2;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-26;Valtti;Malmin Palloseura Helsinki;2;1;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-06-26;Komeetat;SAPA;3;2;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-26;Laajasalon Palloseura;Kontu;4;3;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-25;Ylojarvi United;ACE;3;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-25;HooGee;EIF Academy;2;4;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-25;HPS 2;ToTe;2;3;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-25;PPJ/Ruoholahti;NuPS;1;6;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-25;FC Lasten;FC LeKi;3;1;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-25;VPV;Sundom IF;1;1;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-25;Kiisto;VIFK;1;2;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-06-25;Atlantis 2;TiPS/2 U21;4;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-25;PiPS;Peimari United;2;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-25;ÅCF;JyTy;2;0;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-24;LePa;EPS Reservi;1;2;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-06-24;JäPS/47;Atlantis 2;3;2;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-24;Toolon Taisto;VJS 2;3;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-24;FC Haka j.;TP-49;3;1;Finale;
Finland_Kolmonen_North;?;2026-06-24;Santa Claus;KePS;0;4;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-06-24;JPS;KeuPa;3;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-24;Virkiä;SJK-j;1;0;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-24;LAUTP;Kumu STPS;6;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-24;TPV/2;NoPS;5;1;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-23;SalPa 2;KaaPo;2;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-23;KPV/Akatemia;FC Ylivieska;5;3;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-18;NIK;KPV/Akatemia;2;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-17;EPS Reservi;EIF Academy;2;9;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-17;MPS Old Stars;NuPS;0;2;Finale;
Finland_Kolmonen_Eastern_Group2;?;2026-06-17;Zulimanit;Yllatys;0;2;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-06-17;TuPS;Sibbo-Vargarna;3;6;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-17;FC Ylivieska;VPV;4;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-17;Virkiä;Kiisto;3;3;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-17;Sundom IF;SJK-j;2;2;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-17;Kultsu Lappeenranta;Kumu STPS;5;0;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-17;LAUTP;HAPK;2;5;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-17;KaaPo;MaPS Masku;2;1;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-17;ÅCF;Peimari United;2;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-17;VG 62;PiPS;3;0;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-17;Mikkelin Palloilijat 2;STPS;4;0;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-17;KJP;MiPK Mikkeli;1;3;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-06-17;KeuPa;JJK/2;3;5;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-17;FC Lasten;Tampere Utd/2;4;1;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-17;TiPS;Laajasalon Palloseura;4;7;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-16;Pöxyt;LoPa;0;2;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-16;Malmin Palloseura Helsinki;HPS 2;2;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-16;FC Haka j.;NoPS;0;3;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-15;VIFK;Sp. Kristina;0;1;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-14;PIF;SalPa 2;1;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-14;EPS Reservi;MPS Old Stars;0;0;Finale;
Finland_Kolmonen_North;?;2026-06-13;KaPa Kajaani;Villan Pojat;5;0;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-13;Kumu STPS;KoPa;0;2;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-13;ToTe;Laajasalon Palloseura;1;3;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-12;ACE;Sääksjärven Loiske;1;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-12;EuPa;MaPS Masku;5;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-12;EsPa;HooGee;3;0;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-12;NoPS;Tampere Utd/2;0;0;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-06-12;Blackbird;KeuPa;3;0;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-12;Kontu;VJS 2;1;0;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-12;Atlantis FC/2;Malmin Palloseura Helsinki;1;6;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-12;MiPK Mikkeli;Mikkelin Palloilijat 2;2;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-12;FC LeKi;TPV/2;4;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-12;KaaPo;ÅCF;5;3;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-12;LoPa;GrIFK U23;1;2;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-11;VPV;NIK;1;1;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-11;HPS 2;Toolon Taisto;2;2;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-11;SJK-j;FC Ylivieska;2;2;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-11;Sundom IF;Virkiä;0;3;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-11;STPS;Edustus IPS;2;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-11;TP-T;Ylojarvi United;3;1;Finale;
Finland_Kolmonen_Eastern_Group2;?;2026-06-11;Yllatys;Toivalan Urheilijat;0;1;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-11;JyTy;PiPS;0;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-10;LePa;PPJ/Ruoholahti;3;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-10;Pöxyt;NuPS;2;1;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-06-10;JPS;JJK/2;4;0;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-10;Kultsu Lappeenranta;LAUTP;3;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-10;Sp. Kristina;Kiisto;1;2;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-06-07;Atlantis 2;Gnistan Ogeli;1;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-07;GrIFK U23;LePa;4;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-06;Virkiä;Sp. Kristina;0;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-06;Tampere Utd/2;FC LeKi;2;1;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-06-06;Sibbo-Vargarna;RiPS;3;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-05;ÅCF;PIF;0;3;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-05;Valtti;HPS 2;3;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-05;MPS Old Stars;HooGee;2;0;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-05;EIF Academy;Pöxyt;7;3;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-06-05;JJK/2;Blackbird;1;5;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-05;Malmin Palloseura Helsinki;ToTe;0;3;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-05;Edustus IPS;MiPK Mikkeli;3;2;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-05;KoPa;Kultsu Lappeenranta;2;2;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-06-05;KeuPa;Komeetat;2;1;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-05;TiPS;Kontu;2;0;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-05;VG 62;EuPa;2;1;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-06-05;Laajasalon Palloseura;Atlantis FC/2;4;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-06-04;PPJ/Ruoholahti;LoPa;3;0;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-06-04;LAUTP;PeKa;1;3;Finale;
Finland_Kolmonen_North;?;2026-06-04;Santa Claus;RoPo;0;6;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-04;NIK;SJK-j;3;1;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-04;FC Ylivieska;Sundom IF;2;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-03;TPV/2;TP-49;3;0;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-03;PiPS;KaaPo;1;0;Finale;
Finland_Kolmonen_North;?;2026-06-03;KajHa;KaPa Kajaani;2;1;Finale;
Finland_Kolmonen_Western_Group3;?;2026-06-03;VIFK;KPV/Akatemia;7;1;Finale;
Finland_Kolmonen_Western_Group1;?;2026-06-02;SalPa 2;MaPS Masku;4;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-06-02;FC Haka j.;ACE;5;0;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-31;EPS Reservi;NuPS;1;1;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-30;Gnistan Ogeli;Sibbo-Vargarna;1;3;Finale;
Finland_Kolmonen_Western_Group1;?;2026-05-30;EuPa;SalPa 2;1;0;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-30;ToTe;VJS 2;1;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-29;ACE;FC Lasten;2;6;Finale;
Finland_Kolmonen_Eastern_Group2;?;2026-05-29;Zulimanit;Toivalan Urheilijat;1;0;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-29;Valtti;Laajasalon Palloseura;2;3;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-29;EsPa;Pöxyt;4;1;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-05-29;Blackbird;JPS;1;1;Finale;
Finland_Kolmonen_Western_Group1;?;2026-05-29;MaPS Masku;ÅCF;3;0;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-05-29;KoPa;LAUTP;2;0;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-29;LoPa;HooGee;1;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-28;Ylojarvi United;FC Haka j.;4;2;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-28;HPS 2;TiPS;5;1;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-28;PPJ/Ruoholahti;MPS Old Stars;0;0;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-28;TP-T;Sääksjärven Loiske;1;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-05-28;PIF;PiPS;3;1;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-28;Atlantis 2;RiPS;2;2;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-28;Sundom IF;NIK;2;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-28;FC Ylivieska;Virkiä;1;2;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-05-28;MiPK Mikkeli;HAPK;3;4;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-05-28;Kultsu Lappeenranta;KJP;3;1;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-28;Toolon Taisto;Kontu;3;3;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-27;LePa;EIF Academy;3;2;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-27;VPV;VIFK;1;2;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-05-27;JJK/2;Komeetat;2;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-26;KPV/Akatemia;Kiisto;4;4;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-24;ToTe;Valtti;3;1;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-23;TuPS;Gnistan Ogeli;5;0;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-22;TiPS;Malmin Palloseura Helsinki;2;3;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-22;MPS Old Stars;LePa;0;1;Finale;
Finland_Kolmonen_Western_Group1;?;2026-05-22;VG 62;JyTy;1;0;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-22;RiPS;JäPS/47;4;2;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-05-22;KJP;KoPa;4;0;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-22;Pöxyt;PPJ/Ruoholahti;3;0;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-22;Laajasalon Palloseura;HPS 2;3;4;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-22;NuPS;LoPa;2;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-05-22;ÅCF;SalPa 2;0;0;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-21;HooGee;GrIFK U23;2;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-21;FC Lasten;Ylojarvi United;4;0;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-21;Kontu;ToTe;2;7;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-21;NIK;FC Ylivieska;6;4;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-21;Atlantis FC/2;Toolon Taisto;2;2;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-21;EIF Academy;EsPa;1;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-20;TPV/2;ACE;2;1;Finale;
Finland_Kolmonen_Western_Group1;?;2026-05-20;Peimari United;EuPa;1;1;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-20;Sp. Kristina;KPV/Akatemia;3;1;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-05-20;Mikkelin Palloilijat 2;Kultsu Lappeenranta;1;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-19;FC Haka j.;Sääksjärven Loiske;3;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-19;Kiisto;VPV;2;0;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-19;SJK-j;Saaripotku;10;0;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-17;JäPS/47;TuPS;2;3;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-17;EPS Reservi;HooGee;6;2;Finale;
Finland_Kolmonen_North;?;2026-05-16;HauPa;RoPo;0;2;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-16;Sundom IF;VIFK;0;1;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-15;Gnistan Ogeli;ToTe/Tapio;5;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-15;ACE;Tampere Utd/2;1;4;Finale;
Finland_Kolmonen_Western_Group1;?;2026-05-15;JyTy;Peimari United;2;2;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-15;ToTe/Tapio;Atlantis 2;2;3;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-15;Valtti;Kontu;1;0;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-15;EsPa;MPS Old Stars;4;0;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-15;LoPa;EIF Academy;2;3;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-14;VPV;Sp. Kristina;1;4;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-14;HPS 2;VJS 2;1;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-14;Ylojarvi United;TPV/2;2;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-14;TP-T;FC Haka j.;1;3;Finale;
Finland_Kolmonen_Western_Group1;?;2026-05-14;KaaPo;VG 62;3;1;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-05-14;KJP;LAUTP;2;2;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-14;SJK-j;Kiisto;0;2;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-13;LePa;NuPS;3;3;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-05-13;Kultsu Lappeenranta;Edustus IPS;1;1;Finale;
Finland_Kolmonen_Western_Group1;?;2026-05-12;SalPa 2;PiPS;2;1;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-10;VJS 2;Malmin Palloseura Helsinki;1;2;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-09;TuPS;RiPS;0;1;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-09;Sibbo-Vargarna;Atlantis 2;1;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-08;NoPS;ACE;3;2;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-08;ToTe/Tapio;TiPS/2 U21;2;0;Finale;
Finland_Kolmonen_Western_Group1;?;2026-05-08;PiPS;ÅCF;0;0;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-08;ToTe/Tapio;JäPS/47;1;3;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-07;PPJ/Ruoholahti;GrIFK U23;1;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-07;FC Lasten;FC Haka j.;5;2;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-07;EIF Academy;NuPS;0;2;Finale;
Finland_Kolmonen_Western_Group3;?;2026-05-07;Kiisto;Sundom IF;3;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-05-07;JyTy;EuPa;1;5;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-05-07;PeKa;Kumu STPS;7;0;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-07;Toolon Taisto;Laajasalon Palloseura;2;2;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-06;LePa;HooGee;3;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-06;TPV/2;Sääksjärven Loiske;1;0;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-05-06;JPS;SAPA;4;1;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-05-06;LAUTP;MiPK Mikkeli;2;2;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-05-06;Mikkelin Palloilijat 2;KJP;1;3;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-05-06;HAPK;Kultsu Lappeenranta;0;4;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-04;TiPS;VJS 2;5;2;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-05-03;GrIFK U23;MPS Old Stars;2;4;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-05-03;Gnistan Ogeli;RiPS;1;2;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-05-02;Valtti;Toolon Taisto;2;0;Finale;
Finland_Kolmonen_Western_Group2;?;2026-05-02;Ylojarvi United;NoPS;3;1;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-04-29;Malmin Palloseura Helsinki;Kontu;4;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-04-29;TP-T;FC Lasten;2;4;Finale;
Finland_Kolmonen_Western_Group3;?;2026-04-29;Sundom IF;Sp. Kristina;2;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-04-29;KaaPo;JyTy;6;1;Finale;
Finland_Kolmonen_Western_Group1;?;2026-04-29;PiPS;EuPa;0;3;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-04-29;JJK/2;KeuPa;3;4;Finale;
Finland_Kolmonen_Western_Group2;?;2026-04-29;Sääksjärven Loiske;Tampere Utd/2;0;2;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-04-29;Kultsu Lappeenranta;PeKa;0;2;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-04-29;Mikkelin Palloilijat 2;LAUTP;0;2;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-04-28;HooGee;PPJ/Ruoholahti;2;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-04-28;FC Haka j.;TPV/2;1;2;Finale;
Finland_Kolmonen_Western_Group2;?;2026-04-27;ACE;FC LeKi;5;4;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-04-26;EPS Reservi;LoPa;0;1;Finale;
Finland_Kolmonen_Western_Group3;?;2026-04-26;Sp. Kristina;FC Ylivieska;2;4;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-04-26;GrIFK U23;EIF Academy;1;3;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-04-25;Ponnistus;RiPS;3;1;Finale;
Finland_Kolmonen_North;?;2026-04-25;HauPa;PonPa;13;1;Finale;
