LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Peru_Liga2_GroupA;10;2026-07-20;Pirata;U. San Martin;3;2;Finale;
Peru_Liga2_GroupB;10;2026-07-19;Santos;Binacional;3;1;Finale;
Peru_Liga2_GroupB;10;2026-07-19;Tacna Heroica;Minas;2;1;Finale;
Peru_Liga2_GroupA;10;2026-07-19;AD Cantolao;ADA Jaen;0;0;Finale;
Peru_Liga2_GroupA;10;2026-07-19;Carlos Mannucci;Llacuabamba;1;0;Finale;
Peru_Liga2_GroupB;10;2026-07-18;Sport Huancayo 2;Comerciantes;1;1;Finale;
Peru_Liga2_GroupB;10;2026-07-18;Alianza Huanuco;Ayacucho;3;2;Finale;
Peru_Liga2_GroupB;9;2026-06-01;Sport Huancayo 2;Ayacucho;0;0;Finale;
Peru_Liga2_GroupA;9;2026-06-01;Pirata;Llacuabamba;3;1;Finale;
Peru_Liga2_GroupA;9;2026-05-31;Union Comercio;ADA Jaen;1;0;Finale;
Peru_Liga2_GroupB;9;2026-05-31;Alianza Huanuco;Binacional;1;2;Finale;
Peru_Liga2_GroupA;9;2026-05-31;AD Cantolao;U. San Martin;0;4;Finale;
Peru_Liga2_GroupB;9;2026-05-30;Tacna Heroica;Estudiantil CNI;3;1;Finale;
Peru_Liga2_GroupB;9;2026-05-29;Santos;Minas;0;1;Finale;
Peru_Liga2_GroupA;8;2026-05-25;ADA Jaen;Cesar Vallejo;1;1;Finale;
Peru_Liga2_GroupA;8;2026-05-24;Carlos Mannucci;Pirata;1;0;Finale;
Peru_Liga2_GroupA;8;2026-05-24;Llacuabamba;AD Cantolao;3;0;Finale;
Peru_Liga2_GroupB;8;2026-05-23;Estudiantil CNI;Santos;3;0;Finale;
Peru_Liga2_GroupB;8;2026-05-23;Minas;Alianza Huanuco;0;1;Finale;
Peru_Liga2_GroupA;8;2026-05-23;U. San Martin;Union Comercio;0;1;Finale;
Peru_Liga2_GroupB;8;2026-05-22;Binacional;Sport Huancayo 2;0;1;Finale;
Peru_Liga2_GroupB;8;2026-05-22;Ayacucho;Comerciantes;0;0;Finale;
Peru_Liga2_GroupA;7;2026-05-17;Union Comercio;Llacuabamba;0;0;Finale;
Peru_Liga2_GroupA;7;2026-05-17;Cesar Vallejo;U. San Martin;0;1;Finale;
Peru_Liga2_GroupA;7;2026-05-17;AD Cantolao;Carlos Mannucci;1;4;Finale;
Peru_Liga2_GroupB;7;2026-05-16;Santos;Tacna Heroica;2;1;Finale;
Peru_Liga2_GroupB;7;2026-05-16;Comerciantes;Binacional;3;0;Finale;
Peru_Liga2_GroupB;7;2026-05-16;Alianza Huanuco;Estudiantil CNI;2;0;Finale;
Peru_Liga2_GroupB;7;2026-05-15;Sport Huancayo 2;Minas;1;0;Finale;
Peru_Liga2_GroupA;6;2026-05-11;Pirata;AD Cantolao;2;1;Finale;
Peru_Liga2_GroupB;6;2026-05-10;Estudiantil CNI;Sport Huancayo 2;2;0;Finale;
Peru_Liga2_GroupA;6;2026-05-09;Carlos Mannucci;Union Comercio;0;0;Finale;
Peru_Liga2_GroupB;6;2026-05-09;Tacna Heroica;Alianza Huanuco;0;0;Finale;
Peru_Liga2_GroupB;6;2026-05-09;Binacional;Ayacucho;0;2;Finale;
Peru_Liga2_GroupA;6;2026-05-09;Llacuabamba;Cesar Vallejo;2;0;Finale;
Peru_Liga2_GroupB;6;2026-05-08;Minas;Comerciantes;0;0;Finale;
Peru_Liga2_GroupB;5;2026-05-04;Alianza Huanuco;Santos;1;2;Finale;
Peru_Liga2_GroupA;5;2026-05-03;ADA Jaen;U. San Martin;2;2;Finale;
Peru_Liga2_GroupB;5;2026-05-03;Comerciantes;Estudiantil CNI;1;1;Finale;
Peru_Liga2_GroupA;5;2026-05-03;Union Comercio;Pirata;1;2;Finale;
Peru_Liga2_GroupA;5;2026-05-02;San Marcos;Llacuabamba;0;3;Finale;A Tavolino
Peru_Liga2_GroupB;5;2026-05-02;Ayacucho;Minas;2;2;Finale;
Peru_Liga2_GroupA;5;2026-05-02;Cesar Vallejo;Carlos Mannucci;2;0;Finale;
Peru_Liga2_GroupB;5;2026-05-01;Sport Huancayo 2;Tacna Heroica;2;0;Finale;
Peru_Liga2_GroupA;4;2026-04-27;Pirata;Cesar Vallejo;2;1;Finale;
Peru_Liga2_GroupB;4;2026-04-26;Tacna Heroica;Comerciantes;1;1;Finale;
Peru_Liga2_GroupB;4;2026-04-26;Estudiantil CNI;Ayacucho;0;1;Finale;
Peru_Liga2_GroupB;4;2026-04-26;Minas;Binacional;0;0;Finale;
Peru_Liga2_GroupA;4;2026-04-26;AD Cantolao;Union Comercio;0;1;Finale;
Peru_Liga2_GroupA;4;2026-04-25;Carlos Mannucci;San Marcos;3;0;Finale;A Tavolino
Peru_Liga2_GroupB;4;2026-04-25;Santos;Sport Huancayo 2;2;0;Finale;
Peru_Liga2_GroupA;4;2026-04-25;Llacuabamba;ADA Jaen;1;0;Finale;
Peru_Liga2_GroupB;3;2026-04-20;Binacional;Estudiantil CNI;2;2;Finale;
Peru_Liga2_GroupB;3;2026-04-19;Comerciantes;Santos;1;0;Finale;
Peru_Liga2_GroupA;3;2026-04-19;San Marcos;Pirata;0;3;Finale;A Tavolino
Peru_Liga2_GroupA;3;2026-04-19;Cesar Vallejo;AD Cantolao;2;1;Finale;
Peru_Liga2_GroupB;3;2026-04-19;Sport Huancayo 2;Alianza Huanuco;1;1;Finale;
Peru_Liga2_GroupA;3;2026-04-18;ADA Jaen;Carlos Mannucci;0;0;Finale;
Peru_Liga2_GroupB;3;2026-04-18;Ayacucho;Tacna Heroica;0;1;Finale;
Peru_Liga2_GroupA;3;2026-04-18;U. San Martin;Llacuabamba;0;1;Finale;
Peru_Liga2_GroupA;2;2026-04-06;Pirata;ADA Jaen;0;1;Finale;
Peru_Liga2_GroupA;2;2026-04-05;Union Comercio;Cesar Vallejo;1;0;Finale;
Peru_Liga2_GroupA;2;2026-04-05;Carlos Mannucci;U. San Martin;2;1;Finale;
Peru_Liga2_GroupB;2;2026-04-05;Estudiantil CNI;Minas;0;0;Finale;
Peru_Liga2_GroupB;2;2026-04-05;Tacna Heroica;Binacional;2;1;Finale;
Peru_Liga2_GroupB;2;2026-04-04;Santos;Ayacucho;0;0;Finale;
Peru_Liga2_GroupB;2;2026-04-04;Alianza Huanuco;Comerciantes;1;2;Finale;
Peru_Liga2_GroupA;2;2026-04-03;AD Cantolao;San Marcos;5;1;Finale;
Peru_Liga2_GroupB;1;2026-03-29;Comerciantes;Sport Huancayo 2;3;2;Finale;
Peru_Liga2_GroupA;1;2026-03-29;Llacuabamba;Carlos Mannucci;3;0;Finale;
Peru_Liga2_GroupB;1;2026-03-29;Minas;Tacna Heroica;0;0;Finale;
Peru_Liga2_GroupB;1;2026-03-29;Binacional;Santos;1;1;Finale;
Peru_Liga2_GroupA;1;2026-03-28;ADA Jaen;AD Cantolao;1;1;Finale;
Peru_Liga2_GroupB;1;2026-03-28;Ayacucho;Alianza Huanuco;0;2;Finale;
Peru_Liga2_GroupA;1;2026-03-28;U. San Martin;Pirata;1;1;Finale;
Peru_Liga2_GroupA;1;2026-03-27;San Marcos;Union Comercio;0;3;Finale;
