LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Armenia_FirstLeague;;2026-08-19;Bentonit;Pyunik 2;3;3;FINALE;
Armenia_FirstLeague;;2026-08-19;Ararat 2;Shirak 2;1;2;FINALE;
Armenia_FirstLeague;;2026-08-19;Urartu 2;BKMA 2;3;2;FINALE;
Australia_NPLVictoria;;2026-08-19;Preston Lions;Melbourne City U21;4;0;FINALE;
Austria_Karnten;;2026-08-19;Dellach/Gail;Launsdorf;2;3;FINALE;
Belarus_VysshayaLiga;;2026-08-19;ML Vitebsk;Baranovici;2;0;FINALE;
Estonia_EsiliigaB;;2026-08-19;Levadia U19;Narva U21;1;0;FINALE;
Germany_Regionalliga_Nord;;2026-08-19;Brema 2;SC Weiche-08;1;2;FINALE;
Iceland_Division_2;;2026-08-19;Dalvik/Reynir;Magni;1;1;FINALE;
Iceland_Division_2;;2026-08-19;Fjolnir;KFA;1;2;FINALE;
Iceland_Division_2;;2026-08-19;Hviti;KFG Gardabaer;0;5;FINALE;
Iceland_Division_2;;2026-08-19;Kormakur/Hvot;Haukar;1;2;FINALE;
Iceland_Division_2;;2026-08-19;Olafsvik;Throttur Vogar;2;1;FINALE;
Iceland_Division_2;;2026-08-19;Selfoss;Kari;2;2;FINALE;
Kyrgyzstan_PremierLiga;;2026-08-19;Aldier;Abdysh-Ata;1;1;FINALE;
Kyrgyzstan_PremierLiga;;2026-08-19;Muras United;Ilbirs;1;1;FINALE;
Poland_IIILiga_Group1;;2026-08-19;LKS Lodz 2;Weszlo;0;2;FINALE;
Poland_IIILiga_Group1;;2026-08-19;Jagiellonia 2;Pelikan;3;0;FINALE;
Poland_IIILiga_Group1;;2026-08-19;Elblag;Widzew Lodz 2;0;2;FINALE;
Poland_IIILiga_Group1;;2026-08-19;Lidzbark Warminski;Zambrow;2;3;FINALE;
Poland_IIILiga_Group1;;2026-08-19;Mlawa;T. Mazowiecki;2;3;FINALE;
Poland_IIILiga_Group1;;2026-08-19;Plock 2;LKS Lomza;1;1;FINALE;
Poland_IIILiga_Group1;;2026-08-19;Troszyn;Warta Sieradz;1;4;FINALE;
Poland_IIILiga_Group1;;2026-08-19;Zabki;Suwalki;1;1;FINALE;
Poland_IIILiga_Group1;;2026-08-19;Swit;Mazovia Minsk Mazowiecki;1;2;FINALE;
Poland_IIILiga_Group2;;2026-08-19;Lech 2;Lipno Steszew;1;0;FINALE;
Poland_IIILiga_Group2;;2026-08-19;KKS Kalisz;Notec Czarnkow;0;1;FINALE;
Poland_IIILiga_Group2;;2026-08-19;Luzino;Chemik Bydgoszcz;3;1;FINALE;
Poland_IIILiga_Group2;;2026-08-19;Swinoujscie;Wrzesnia;5;0;FINALE;
Poland_IIILiga_Group2;;2026-08-19;Wda Swiecie;Grom Nowy Staw;4;2;FINALE;
Poland_IIILiga_Group2;;2026-08-19;Kluczevia Stargard;Gedania Gdansk;2;2;FINALE;
Poland_IIILiga_Group2;;2026-08-19;Elana Torun;Unia Swarzedz;2;3;FINALE;
Poland_IIILiga_Group2;;2026-08-19;Kotwica Kornik;Koszalin;0;1;FINALE;
Poland_IIILiga_Group2;;2026-08-19;Sroda;Blekitni Stargard;4;1;FINALE;
Poland_IIILiga_Group3;;2026-08-19;Rakow 2;Stilon Gorzow;1;4;FINALE;
Poland_IIILiga_Group3;;2026-08-19;Legnica 2;Bytom Odrzanski;0;1;FINALE;
