LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Moldova_Liga1_GroupB;2;2026-08-08;Falesti;Victoria;1;0;Finale;
Moldova_Liga1_GroupA;2;2026-08-08;Sparta Selemet;FCM Ungheni;1;1;Finale;
Moldova_Liga1_GroupA;2;2026-08-07;Iskra Ribnita;Vulturii Cutezatori;1;3;Finale;
Moldova_Liga1_GroupB;2;2026-08-07;National Ialoveni;Oguzsport;0;2;Finale;
Moldova_Liga1_GroupA;2;2026-08-07;Univer Comrat;Zimbru 2;4;2;Finale;
Moldova_Liga1_GroupA;1;2026-08-01;FCM Ungheni;Vulturii Cutezatori;1;3;Finale;
Moldova_Liga1_GroupB;1;2026-08-01;Stauceni;National Ialoveni;1;1;Finale;
Moldova_Liga1_GroupA;1;2026-07-31;Univer Comrat;Iskra Ribnita;0;2;Finale;
Moldova_Liga1_GroupB;1;2026-07-31;Victoria;Oguzsport;0;1;Finale;
Moldova_Liga1_GroupA;1;2026-07-31;Zimbru 2;Sparta Selemet;4;0;Finale;
