LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Bolivia_DivisionProfesional;?;2026-07-20;Blooming;Tomayapo;1;0;Finale;
Bolivia_DivisionProfesional;?;2026-07-20;SA Bulo Bulo;Academia del Balompie;2;1;Finale;
Bulgaria_ParvaLiga;?;2026-07-20;Slavia Sofia;CSKA Sofia;0;0;Finale;
Estonia_EsiliigaB;?;2026-07-20;Tammeka U21;Tallinna Kalev U21;5;4;Finale;
Finland_Veikkausliiga;?;2026-07-20;TPS Turku;Ilves;1;3;Finale;
Finland_Veikkausliiga;?;2026-07-20;Mariehamn;Lahti;0;2;Finale;
Finland_Ykkonen;?;2026-07-20;KPV;Rovaniemi;1;1;Finale;
Iceland_BestaDeildKarla;?;2026-07-20;Hafnarfjordur;Breidablik;0;0;Finale;
Iceland_BestaDeildKarla;?;2026-07-20;Keflavik;Akranes;5;2;Finale;
Iceland_Division_1;?;2026-07-20;Kopavogur;Vestri;6;2;Finale;
Latvia_Virsliga;?;2026-07-20;Jelgava;RFS;0;1;Finale;
Latvia_Virsliga;?;2026-07-20;Super Nova;Grobina;2;0;Finale;
Latvia_NakotnesLiga;?;2026-07-20;Tukums 2000 2;RFS 2;2;0;Finale;
Lithuania_Toplyga;?;2026-07-20;Suduva;Hegelmann;5;1;Finale;
Lithuania_ILyga;?;2026-07-20;Transinvest 2;Neptunas;2;2;Finale;
Romania_Superliga;?;2026-07-20;Corvinul;Csikszereda M. Ciuc;3;0;Finale;
Romania_Superliga;?;2026-07-20;Rapid Bucarest;Sepsi Sf. Gheorghe;1;0;Finale;
Somalia_NationalLeague;?;2026-07-20;Jeenyo;Raadsan;0;0;Finale;
Somalia_NationalLeague;?;2026-07-20;Jubba;Badbaado;2;7;Finale;
Sweden_Allsvenskan;?;2026-07-20;Kalmar;Malmo FF;2;2;Finale;
Sweden_Allsvenskan;?;2026-07-20;Orgryte;Djurgarden;0;0;Finale;
Sweden_Superettan;?;2026-07-20;Norrby;Sundsvall;3;1;Finale;
USA_MLSNextPro_EasternConference_NortheastDivision;?;2026-07-20;Connecticut FC;New York Red Bulls II;2;1;Finale;
USA_MLSNextPro_WesternConference_CentralDivision;?;2026-07-20;Sporting Kansas City II;Minnesota 2;1;0;Finale;
USA_MLSNextPro_WesternConference_PacificDivision;?;2026-07-20;Real Monarchs;Tacoma Defiance;2;4;Finale;
USA_USLLeagueTwo_PlayOff;?;2026-07-20;Asheville City;Appalachian;4;2;Finale;
USA_USLLeagueTwo_PlayOff;?;2026-07-20;Flint City;Steel City;2;1;Finale;
USA_USLLeagueTwo_PlayOff;?;2026-07-20;Vermont Green;Ocean City;4;0;Finale;
USA_USLLeagueTwo_PlayOff;?;2026-07-20;San Francisco City;Ventura;1;6;Finale;
USA_USLLeagueTwo_PlayOff;?;2026-07-20;Ballard;Colorado Storm;4;3;Finale;
