LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Finland_Kolmonen_Western_Group3;1;2026-04-22;KPV/Akatemia;SJK-j;2;4;Finale;
Finland_Kolmonen_Western_Group3;1;2026-04-23;Kiisto;NIK;5;1;Finale;
Finland_Kolmonen_Western_Group3;1;2026-04-23;Larsmo Bollklubb;Sundom IF;1;4;Finale;
Finland_Kolmonen_Western_Group3;1;2026-04-24;VIFK;Saaripotku;6;0;Finale;
Finland_Kolmonen_Western_Group3;1;2026-04-25;Virkiä;VPV;1;3;Finale;
Finland_Kolmonen_Western_Group3;1;2026-04-26;Sp. Kristina;FC Ylivieska;2;4;Finale;
Finland_Kolmonen_Western_Group3;2;2026-04-29;VIFK;NIK;6;0;Finale;
Finland_Kolmonen_Western_Group3;2;2026-04-29;Sundom IF;Sp. Kristina;2;2;Finale;
Finland_Kolmonen_Western_Group3;2;2026-05-03;SJK-j;Larsmo Bollklubb;2;0;Finale;
Finland_Kolmonen_Western_Group3;2;2026-05-07;Kiisto;Sundom IF;3;2;Finale;
Finland_Kolmonen_Western_Group3;2;2026-05-07;Larsmo Bollklubb;VPV;1;3;Finale;
Finland_Kolmonen_Western_Group3;2;2026-05-08;Virkiä;KPV/Akatemia;4;2;Finale;
Finland_Kolmonen_Western_Group3;2;2026-05-08;Saaripotku;NIK;1;5;Finale;
Finland_Kolmonen_Western_Group3;2;2026-05-09;VIFK;FC Ylivieska;5;2;Finale;
Finland_Kolmonen_Western_Group3;2;2026-05-09;Sp. Kristina;SJK-j;0;1;Finale;
Finland_Kolmonen_Western_Group3;2;2026-07-07;FC Ylivieska;Kiisto;1;5;Finale;
Finland_Kolmonen_Western_Group3;3;2026-05-13;KPV/Akatemia;Larsmo Bollklubb;1;2;Finale;
Finland_Kolmonen_Western_Group3;3;2026-05-13;FC Ylivieska;Saaripotku;8;0;Finale;
Finland_Kolmonen_Western_Group3;3;2026-05-13;NIK;Virkiä;1;1;Finale;
