LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Finland_Kolmonen_Western_Group1;;2026-09-01;SalPa 2;EuPa;0;1;FINALE;
Finland_Kolmonen_Western_Group2;;2026-09-01;FC Haka j.;Ylöjärvi United FC;5;4;FINALE;
Finland_Kolmonen_Western_Group3;;2026-09-01;KPV/Akatemia;Sporting Kristina;3;1;FINALE;
Armenia_FirstLeague;;2026-09-01;BKMA 2;Bentonit;2;0;FINALE;
Armenia_FirstLeague;;2026-09-01;Olympia Yerevan;Araks Ararat;2;1;FINALE;
Armenia_FirstLeague;;2026-09-01;Ararat-Armenia 2;Mika;1;1;FINALE;
Armenia_FirstLeague;;2026-09-01;Noah 2;Andranik;0;0;FINALE;
Austria_Bundesliga;;2026-09-01;Wolfsberger;LASK;1;3;FINALE;
Austria_Regionalliga_East;;2026-09-01;Horn;Parndorf;0;1;FINALE;
Austria_Regionalliga_South;;2026-09-01;Deutschlandsberger;Gleisdorf;4;2;FINALE;
Austria_Regionalliga_South;;2026-09-01;Lafnitz;Kalsdorf;2;2;FINALE;
Austria_Oberosterreich;;2026-09-01;Weisskirchen;Friedburg;2;2;FINALE;
Austria_Wien;;2026-09-01;Post Wien;Kagran;2;2;FINALE;
Bosnia_WWINLigaBiH;;2026-09-01;Sloga Meridian;Celik Zenica;0;0;FINALE;
Bosnia_WWINLigaBiH;;2026-09-01;Zrinjski;BSK Banja Luka;3;1;FINALE;
Bulgaria_VtoraLiga;;2026-09-01;Hebar;Fratria;1;1;FINALE;
Germany_Regionalliga_West;;2026-09-01;Bochum 2;Colonia 2;0;4;FINALE;
Germany_Regionalliga_West;;2026-09-01;Bocholt;Bonner;2;2;FINALE;
Germany_Regionalliga_West;;2026-09-01;Dortmund 2;Schalke 2;3;1;FINALE;
Germany_Regionalliga_West;;2026-09-01;FC Gutersloh;Hilden;6;0;FINALE;
Germany_Regionalliga_West;;2026-09-01;Oberhausen;Westfalia Rhynern;4;1;FINALE;
Germany_Regionalliga_Sudwest;;2026-09-01;Kassel;Trier;0;1;FINALE;
England_Championship;;2026-09-01;Lincoln;Blackburn;0;0;FINALE;
England_Championship;;2026-09-01;Portsmouth;Derby;0;2;FINALE;
England_Championship;;2026-09-01;Preston;Bristol City;1;3;FINALE;
England_Championship;;2026-09-01;Sheffield Utd;Bolton;3;2;FINALE;
England_Championship;;2026-09-01;Swansea;Watford;2;0;FINALE;
England_Championship;;2026-09-01;West Ham;Wolves;4;2;FINALE;
England_Championship;;2026-09-01;Birmingham;Southampton;1;1;FINALE;
England_Championship;;2026-09-01;Stoke;Norwich;1;0;FINALE;
England_LeagueOne;;2026-09-01;Bradford City;Cambridge Utd;1;2;FINALE;
England_LeagueOne;;2026-09-01;Bromley;Leyton Orient;0;5;FINALE;
England_LeagueOne;;2026-09-01;Doncaster;Notts County;1;1;FINALE;
England_LeagueOne;;2026-09-01;Huddersfield;Oxford Utd;3;1;FINALE;
England_LeagueOne;;2026-09-01;Leicester;Plymouth;2;0;FINALE;
England_LeagueOne;;2026-09-01;Peterborough;Stevenage;0;0;FINALE;
England_LeagueOne;;2026-09-01;Wycombe;Sheffield Wed;1;2;FINALE;
Iceland_BestaDeildKarla;;2026-09-01;KR Reykjavik;Vikingur Reykjavik;1;1;FINALE;
Kyrgyzstan_PremierLiga;;2026-09-01;Aldier;Muras United;3;2;FINALE;
Kyrgyzstan_PremierLiga;;2026-09-01;Neftchi Kochkor-Ata;Alga;3;1;FINALE;
Norway_3rdDivision_Group1;;2026-09-01;Nordstrand;Grei;3;5;FINALE;
Norway_3rdDivision_Group6;;2026-09-01;SK Gjovik-Lyn;Brumunddal;5;0;FINALE;
Peru_Liga1_Clausura;;2026-09-01;Grau;Melgar;1;0;FINALE;
Serbia_PrvaLiga;;2026-09-01;Teleoptik;Vozdovac;1;2;FINALE;
SriLanka_SuperLeague;;2026-09-01;New Young's SC;Ratnam;3;2;FINALE;
Sweden_Superettan;;2026-09-01;Helsingborg;Örebro;1;1;FINALE;
Switzerland_ChallengeLeague;;2026-09-01;Lausanne Ouchy;Etoile-Carouge;3;0;FINALE;
Switzerland_ChallengeLeague;;2026-09-01;Nyonnais;Winterthur;2;2;FINALE;
Switzerland_ChallengeLeague;;2026-09-01;Rapperswil-Jona;Kriens;1;1;FINALE;
Switzerland_ChallengeLeague;;2026-09-01;Xamax;Yverdon;1;2;FINALE;
SaudiArabia_ProfessionalLeague;;2026-09-01;Al-Hilal;Al Ahli SC;3;0;FINALE;
Switzerland_SuperLeague;;2026-09-01;Zurigo;Young Boys;2;4;FINALE;
Turkey_1Lig;;2026-09-01;Bandirmaspor;Antalyaspor;0;1;FINALE;
Turkey_1Lig;;2026-09-01;Umraniyespor;Muglaspor;0;1;FINALE;
Turkey_1Lig;;2026-09-01;Boluspor;Keciorengucu;0;2;FINALE;
Turkey_1Lig;;2026-09-01;Sariyer;Pendikspor;2;0;FINALE;
