LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
SaudiArabia_ProfessionalLeague;6;2026-09-09;Al Kholood;Al Shabab;2;1;Finale;
SaudiArabia_ProfessionalLeague;6;2026-09-09;Al Fateh;Al Diriyah;1;2;Finale;
SaudiArabia_ProfessionalLeague;6;2026-09-09;Al Nassr FC;Abha;2;1;Finale;
Armenia_PremierLeague;8;2026-09-09;Sardarapat;Pyunik;2;4;Finale;
Austria_Regionalliga_West;7;2026-09-09;Kitzbuhel;SC Imst;3;2;Finale;
Bhutan_PremierLeague;15;2026-09-09;BFF Academy U19;Transport United;0;5;Finale;
Bosnia_WWINLigaBiH;7;2026-09-09;Zeljeznicar;Sarajevo;2;0;Finale;
Estonia_Meistriliiga;30;2026-09-09;Levadia;Kuressaare;4;0;Finale;
Estonia_Meistriliiga;30;2026-09-09;Parnu JK Vaprus;Harju JK Laagri;3;2;Finale;
Estonia_Meistriliiga;30;2026-09-09;Tammeka;Paide;0;2;Finale;
Georgia_ErovnuliLiga;6;2026-09-09;Samgurali;Dila Gori;1;3;Finale;
Georgia_ErovnuliLiga;6;2026-09-09;Spaeri;Rustavi;1;1;Finale;
Georgia_ErovnuliLiga;6;2026-09-09;Dinamo Batumi;Iberia 1999;2;0;Finale;
Germany_Regionalliga_Sudwest;7;2026-09-09;Fulda-Lehnerz;Eint. Frankfurt 2;1;2;Finale;
Germany_Regionalliga_Sudwest;7;2026-09-09;Homburg;Kaiserslautern 2;2;1;Finale;
Germany_Regionalliga_Sudwest;7;2026-09-09;Mainz 2;VfR Mannheim;1;2;Finale;
Germany_Oberliga_Hessen;8;2026-09-09;Alzenau;Hanauer SC;2;0;Finale;
Germany_Oberliga_Hessen;8;2026-09-09;Pohlheim;Fernwald;1;1;Finale;
Germany_Oberliga_Hessen;8;2026-09-09;Baunatal;CSC 03 Kassel;2;0;Finale;
Germany_Oberliga_Hessen;8;2026-09-09;Darmstadt U21;RW Walldorf;3;1;Finale;
Germany_Oberliga_Hessen;8;2026-09-09;Hunfelder;Kassel 2;1;3;Finale;
Germany_Oberliga_Hessen;8;2026-09-09;Stadtallendorf;VfB Marburg;0;2;Finale;
Germany_Oberliga_Hessen;8;2026-09-09;Hadamar;Giessen;2;1;Finale;
Germany_Oberliga_Hessen;8;2026-09-09;Unter-Flockenbach;Hummetroth;3;0;Finale;
Germany_Oberliga_RheinlandPfalzSaar;8;2026-09-09;Ahrweiler;Cosmos Koblenz;2;2;Finale;
Germany_Oberliga_RheinlandPfalzSaar;8;2026-09-09;Pirmasens;Emmelshausen-Karbach;2;3;Finale;
Germany_Oberliga_RheinlandPfalzSaar;8;2026-09-09;TSV 1881 Gau-Odernheim;Worms;3;3;Finale;
Germany_Oberliga_RheinlandPfalzSaar;8;2026-09-09;Auersmacher;Eisbachtal;5;0;Finale;
Germany_Oberliga_RheinlandPfalzSaar;8;2026-09-09;Koblenz;Hertha Wiesbach;1;1;Finale;
Germany_Oberliga_RheinlandPfalzSaar;8;2026-09-09;RW Wittlich;Mechtersheim;2;5;Finale;
Germany_Oberliga_Bayern_Nord;11;2026-09-09;Grossbardorf;Aschaffenburg;3;1;Finale;
Germany_Oberliga_BadenWurttemberg;7;2026-09-09;Normannia Gmund;Backnang;2;3;Finale;
