LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Austria_Salzburg;;2026-09-24;SAK 1914;Thalgau;2;0;Finale;
Bhutan_PremierLeague;;2026-09-24;Ugyen Academy;Drukpa;2;4;Finale;
France_National;;2026-09-24;Caen;Rouen;3;2;Finale;
Sweden_Division2_VastraGotaland;;2026-09-24;Kongahalla;Lindome;3;2;Finale;
USA_MLS;;2026-09-24;Seattle Sounders;Real Salt Lake;2;0;Finale;
Finland_Kolmonen_Southern_Group1;;2026-09-24;MPS;Pöxyt;2;2;Finale;
Finland_Kolmonen_Western_Group2;;2026-09-24;Fish United;Sääksjärven Loiske;4;3;Finale;
Finland_Kolmonen_Southern_Group2;;2026-09-24;PPJ/Lauttasaari;PPS;7;4;Finale;
Finland_Kolmonen_Southern_Group2;;2026-09-24;Kontu;Laajasalon Palloseura;1;3;Finale;
Finland_Kolmonen_Southern_Group1;;2026-09-24;EIF/Akademi;HooGee;3;1;Finale;
Finland_Kolmonen_Eastern_Group3;;2026-09-24;LAUTP/2;Kultsu;3;1;Finale;
Finland_Kolmonen_Western_Group1;;2026-09-24;JyTy;ÅCF;2;1;Finale;
