LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Albania_AbissnetSuperiore;;2026-09-05;Laci;Teuta;1;3;Finale;
Albania_AbissnetSuperiore;;2026-09-05;Vllaznia;Partizani;2;3;Finale;
SaudiArabia_ProfessionalLeague;;2026-09-05;Al-Faysaly;Al Hazem;0;0;Finale;
SaudiArabia_ProfessionalLeague;;2026-09-05;Al-Taawon;Al Fateh;0;0;Finale;
SaudiArabia_ProfessionalLeague;;2026-09-05;Al-Ittihad FC;Al Nassr FC;2;1;Finale;
Armenia_PremierLeague;;2026-09-05;Ararat;Ararat-Armenia;0;1;Finale;
Austria_Regionalliga_East;;2026-09-05;Wiener Viktoria;Warth;5;1;Finale;
Austria_Regionalliga_West;;2026-09-05;Tirol (Am);Lochau;3;2;Finale;
Austria_Regionalliga_West;;2026-09-05;Reichenau;FC Lustenau;0;0;Finale;
Austria_Regionalliga_West;;2026-09-05;Hohenems;Schwaz;3;1;Finale;
Austria_Regionalliga_West;;2026-09-05;Dornbirn;Fugen;4;0;Finale;
Austria_Burgenland;;2026-09-05;Neudorf/Parndorf;Oberpullendorf;4;1;Finale;
Austria_Burgenland;;2026-09-05;Kohfidisch;Neusiedl;1;2;Finale;
Austria_Burgenland;;2026-09-05;Pinkafeld;Klingenbach;1;0;Finale;
Austria_Karnten;;2026-09-05;Saint Michael Lavanttal;SAK Klagenfurt;0;3;Finale;
Austria_Niederosterreich;;2026-09-05;St. Polten (Am);Wiener Neustadt;0;2;Finale;
Austria_Niederosterreich;;2026-09-05;ASK Ybbs;Retz;1;0;Finale;
Austria_Niederosterreich;;2026-09-05;Hohenau;St. Peter in der Au;3;1;Finale;
Austria_Oberosterreich;;2026-09-05;Andorf;St. Martin im Muhlreis;3;1;Finale;
Austria_Oberosterreich;;2026-09-05;Bad Ischl;Friedburg;2;2;Finale;
Austria_Oberosterreich;;2026-09-05;Garsten;Mondsee;0;4;Finale;
Austria_Salzburg;;2026-09-05;Golling;Neumarkt;7;1;Finale;
Austria_Salzburg;;2026-09-05;Thalgau;USK Anif;3;1;Finale;
Austria_Tirol;;2026-09-05;Absam;Telfs;0;0;Finale;
