LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Finland_Kolmonen_North;?;2026-08-08;KePS;Ponkilan Pantterit;2;0;Finale;
Finland_Kolmonen_North;?;2026-08-08;Haukiputaan Pallo;KaPa;1;2;Finale;
Finland_Kolmonen_North;?;2026-08-08;KajHa;Villan Pojat;1;1;Finale;
Finland_Kolmonen_Eastern_Group2;?;2026-08-08;Ylämyllyn Yllätys;Kings SC;3;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-08-08;SalPa II;IFK 2;0;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-08-08;Peimari United;PIF;3;0;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-08-08;Pöxyt;Gilla;3;1;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-08-08;KJP;Mikkelin Palloilijat 2;3;0;Finale;
Finland_Kolmonen_Western_Group2;?;2026-08-08;Tampere Utd/2;Sääksjärven Loiske;2;0;Finale;
Finland_Kolmonen_Eastern_Group2;?;2026-08-08;NiemU;Zulimanit;3;1;Finale;
Finland_Kolmonen_Western_Group1;?;2026-08-08;EuPa;PiPS;4;1;Finale;
Finland_Kolmonen_Western_Group3;?;2026-08-08;Virkiä;NIK;2;1;Finale;
Finland_Kolmonen_Western_Group3;?;2026-08-08;Larsmo Bollklubb;KPV/Akatemia;3;1;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-08-08;IF Sibbo Vargarna;MK-United;;;Posticipata;Fonte: Annullata
Finland_Kolmonen_Southern_Group2;?;2026-08-08;ToTe;PPJ/Lauttasaari;1;1;Finale;
