LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Albania_AbissnetSuperiore;;2026-09-04;Egnatia;Skenderbeu;2;1;Finale;
SaudiArabia_ProfessionalLeague;;2026-09-04;Abha;Al-Ettifaq;0;1;Finale;
SaudiArabia_ProfessionalLeague;;2026-09-04;Al Ahli SC;Al Riyadh;5;0;Finale;
SaudiArabia_ProfessionalLeague;;2026-09-04;Al Shabab;Al-Hilal;0;2;Finale;
Armenia_PremierLeague;;2026-09-04;Syunik;Pyunik;0;0;Finale;
Armenia_PremierLeague;;2026-09-04;Noah;FC Gandzasar;3;2;Finale;
Austria_Regionalliga_East;;2026-09-04;Gloggnitz;Marchfeld;2;3;Finale;
Austria_Regionalliga_East;;2026-09-04;Favoritner;Leobendorf;3;0;Finale;
Austria_Regionalliga_East;;2026-09-04;Mattersburg SV 2020;Wienerberger;3;0;Finale;
Austria_Regionalliga_East;;2026-09-04;SV Oberwart;SV Donau;0;2;Finale;
Austria_Regionalliga_East;;2026-09-04;Wiener;Donaufeld Wien;0;0;Finale;
Austria_Regionalliga_West;;2026-09-04;Kufstein;Lauterach;2;2;Finale;
Austria_Regionalliga_South;;2026-09-04;Bleiburg;Treibach;3;1;Finale;
Austria_Regionalliga_South;;2026-09-04;Allerheiligen;Tillmitsch;5;2;Finale;
Austria_Regionalliga_South;;2026-09-04;ATSV Wolfsberger;Donau Klagenfurt;0;0;Finale;
Austria_Regionalliga_South;;2026-09-04;Volkermarkt;Wolfsberger (Am);0;1;Finale;
Austria_Regionalliga_South;;2026-09-04;Weiz;Hartberg (Am);2;1;Finale;
Austria_Regionalliga_North;;2026-09-04;Grodig;UFC Hallein;2;1;Finale;
Austria_Regionalliga_North;;2026-09-04;Kuchl;Union Gurten;0;1;Finale;
Austria_Regionalliga_North;;2026-09-04;Leonfelden;Dietach;3;2;Finale;
Austria_Regionalliga_North;;2026-09-04;Saalfelden;Ried (Am);2;0;Finale;
Austria_Regionalliga_North;;2026-09-04;TSV St. Johann;Seekirchen;2;1;Finale;
Austria_Burgenland;;2026-09-04;Deutschkreutz;Margarethen;1;2;Finale;
Austria_Karnten;;2026-09-04;Atus Ferlach;SC St. Veit;2;2;Finale;
Austria_Karnten;;2026-09-04;SGA Sirnitz;Seeboden;3;3;Finale;
Austria_Karnten;;2026-09-04;SV Spittal;Launsdorf;3;0;Finale;
Austria_Karnten;;2026-09-04;Dellach/Gail;Lendorf;2;4;Finale;
Austria_Karnten;;2026-09-04;TSV Grafenstein;Nussdorf;4;1;Finale;
Austria_Karnten;;2026-09-04;Matrei;SC Landskron;1;3;Finale;
Austria_Niederosterreich;;2026-09-04;Ardagger;SCU Kilb;2;2;Finale;
Austria_Niederosterreich;;2026-09-04;Langenrohr;Zwettl;0;0;Finale;
Austria_Niederosterreich;;2026-09-04;Ortmann;Korneuburg;1;2;Finale;
Austria_Niederosterreich;;2026-09-04;Ebreichsdorf;Admira (Am);7;5;Finale;
Austria_Oberosterreich;;2026-09-04;Pregarten;Perg;0;2;Finale;
Austria_Oberosterreich;;2026-09-04;Edelweiss;Micheldorf;4;1;Finale;
Austria_Oberosterreich;;2026-09-04;Gmunden;Union Unis Gschwandt;3;1;Finale;
Austria_Oberosterreich;;2026-09-04;Vocklamarkt;ASK St.Valentin;2;2;Finale;
Austria_Oberosterreich;;2026-09-04;Weisskirchen;Ostermiething;1;2;Finale;
Austria_Salzburg;;2026-09-04;Eugendorf;Burmoos;0;1;Finale;
Austria_Salzburg;;2026-09-04;SAK 1914;ATSV Salzburg;1;0;Finale;
Austria_Salzburg;;2026-09-04;Schwarzach;USV 1960 Berndorf;3;2;Finale;
Austria_Salzburg;;2026-09-04;Union Henndorf;Strasswalchen;4;6;Finale;
Austria_Salzburg;;2026-09-04;Puch;Seekirchen U21;6;0;Finale;
Austria_Steiermark;;2026-09-04;Leoben;SV Wildon;1;2;Finale;
Austria_Steiermark;;2026-09-04;Furstenfeld;Pachern;0;2;Finale;
Austria_Steiermark;;2026-09-04;Hohenhaus Schladming;SV Schermann Rorhrach;2;2;Finale;
Austria_Steiermark;;2026-09-04;Ilzer SV;Grossklein;0;0;Finale;
Austria_Steiermark;;2026-09-04;Kindberg Murzhofen;Stadtwerke Bruck/Mur;0;3;Finale;
