LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Australia_NPLNSW;;2026-06-26;Sydney FC Youth;Sydney United 58;1;0;Finale;
Australia_NPLQueensland;;2026-06-26;Rochedale Rovers;Gold Coast Knights;4;1;Finale;
Australia_NPLSouthAustralia;;2026-06-26;West Torrens Birkalla;Sturt Lions;4;1;Finale;
Australia_NPLSouthAustralia;;2026-06-26;Adelaide Comets;Adelaide City;0;1;Finale;
Australia_NPLVictoria;;2026-06-26;Heidelberg;Oakleigh;0;1;Finale;
Australia_NPLVictoria;;2026-06-26;Dandenong City;Avondale;3;1;Finale;
Australia_NPLVictoria;;2026-06-26;Bentleigh;Altona Magic;0;1;Finale;
Australia_NPLVictoria;;2026-06-26;St Albans;Melbourne City Youth;0;2;Finale;
Australia_NPLWesternAustralia;;2026-06-26;Bayswater City;Perth RedStar;3;0;Finale;
Australia_NSWLeagueOne;;2026-06-26;Blacktown Spartans;Rydalmere;3;1;Finale;
Australia_QueenslandPremierLeague;;2026-06-26;Brisbane Strikers;Ipswich FC;1;0;Finale;
Australia_QueenslandPremierLeague;;2026-06-26;Holland Park Hawks;Redlands United;1;4;Finale;
Australia_SAStateLeague;;2026-06-26;Eastern United;Cumberland United;0;1;Finale;
Belarus_PershayaLiga;;2026-06-26;FC Baranovichi;Slavia Mozyr;1;1;Finale;
Belarus_PershayaLiga;;2026-06-26;Arsenal Dzerzhinsk;Gomel;1;1;Finale;
Estonia_Meistriliiga;;2026-06-26;Parnu JK Vaprus;Kuressaare;1;0;Finale;
Finland_Ykkosliiga;;2026-06-26;Klubi 04;SJK Akatemia;2;0;Finale;
Finland_Ykkosliiga;;2026-06-26;PK-35 Helsinki;Mikkelin Palloilijat;2;1;Finale;
Iceland_Division_1;;2026-06-26;Afturelding;Njardvik;2;0;Finale;
Iceland_Division_1;;2026-06-26;Fylkir;HK Kopavogur;0;2;Finale;
Iceland_Division_1;;2026-06-26;Grindavik;Aegir;0;0;Finale;
Iceland_Division_1;;2026-06-26;Leiknir Reykjavik;IR Reykjavik;2;1;Finale;
Iceland_Division_2;;2026-06-26;Throttur Vogum;Fjolnir;3;2;Finale;
Iceland_Division_2;;2026-06-26;Selfoss;Haukar;2;2;Finale;
Latvia_Virsliga;;2026-06-26;Ogre United;Tukums 2000;3;2;Finale;
Latvia_Virsliga;;2026-06-26;Liepaja;RFS;0;2;Finale;
Norway_2ndDivision_Group2;;2026-06-26;Eidsvold TF;Tromsdalen;2;1;Finale;
Norway_3rdDivision_Group1;;2026-06-26;Valerenga 2;Union Carl Berner;2;1;Finale;
Norway_3rdDivision_Group4;;2026-06-26;Flekkeroy;Aakra;3;1;Finale;
Norway_3rdDivision_Group5;;2026-06-26;Skedsmo;Skjetten;0;1;Finale;
Sweden_Superettan;;2026-06-26;Brage;Falkenberg;2;4;Finale;
Sweden_Division1_Norra;;2026-06-26;FBK Karlstad;Hammarby TFF;0;7;Finale;
Sweden_Division1_Norra;;2026-06-26;Sollentuna;AFC Eskilstuna;1;4;Finale;
Sweden_Division1_Norra;;2026-06-26;Assyriska FF;Vasalunds;3;1;Finale;
Sweden_Division1_Sodra;;2026-06-26;Kristianstad FC;Trelleborgs FF;0;0;Finale;
Sweden_Division1_Sodra;;2026-06-26;Hassleholms IF;Tvaakers IF;4;2;Finale;
Sweden_Division2_NorraGotaland;;2026-06-26;Vanersborgs IF;Stenungsunds IF;1;0;Finale;
Sweden_Division2_NorraGotaland;;2026-06-26;Skara FC;Herrestads AIF;2;0;Finale;
Sweden_Division2_NorraSvealand;;2026-06-26;Kungsangens IF;Skiljebo SK;1;3;Finale;
Sweden_Division2_SodraGotaland;;2026-06-26;IFK Berga;Vaxjo Norra IF;3;1;Finale;
Sweden_Division2_VastraGotaland;;2026-06-26;Onsala BK;Landvetter IS;2;4;Finale;
Sweden_Division2_VastraGotaland;;2026-06-26;Dalstorps IF;Lindome GIF;2;2;Finale;
USA_USLLeagueTwo_Northeast;;2026-06-26;Seacoast United Phantoms;Boston Bolts;2;0;Finale;
USA_USLLeagueTwo_MidSouth;;2026-06-26;Hattiesburg FC;Jackson Boom;1;1;Finale;
USA_USLLeagueTwo_Metropolitan;;2026-06-26;Long Island Rough Riders;Cedar Stars Rush;4;1;Finale;
USA_USLLeagueTwo_Mountain;;2026-06-26;Flatirons FC;Utah United;0;3;Finale;
USA_USLLeagueTwo_SouthFlorida;;2026-06-26;Brevard SC;Weston FC FC;1;0;Finale;
