LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
SaudiArabia_ProfessionalLeague;;2026-09-07;Al Khaleej;Al Riyadh;0;0;FINALE;
SaudiArabia_ProfessionalLeague;;2026-09-07;Al-Hilal;Neom SC;0;2;FINALE;
Armenia_FirstLeague;;2026-09-07;Andranik;Pyunik 2;3;1;FINALE;
Armenia_FirstLeague;;2026-09-07;Araks Ararat;Noah 2;1;1;FINALE;
Armenia_FirstLeague;;2026-09-07;Ararat 2;Olympia Yerevan;0;1;FINALE;
Belarus_VysshayaLiga;;2026-09-07;Isloch;Arsenal Dzerzhinsk;1;1;FINALE;
Belarus_VysshayaLiga;;2026-09-07;Dynamo Brest;BATE;1;0;FINALE;
Bolivia_DivisionProfesional;;2026-09-07;The Strongest;Tomayapo;3;1;FINALE;
Bolivia_DivisionProfesional;;2026-09-07;Nacional Potosi;Blooming;2;1;FINALE;
Bulgaria_ParvaLiga;;2026-09-07;Dunav Ruse;Slavia Sofia;0;1;FINALE;
Bulgaria_VtoraLiga;;2026-09-07;Svoge;Lok. Gorna;0;0;FINALE;
Bulgaria_VtoraLiga;;2026-09-07;Fratria;Chernomorets 1919;2;2;FINALE;
Bulgaria_VtoraLiga;;2026-09-07;Pirin Blagoevgrad;Ludogorets 2;0;3;FINALE;
Bulgaria_VtoraLiga;;2026-09-07;Spartak Pleven;Hebar;3;2;FINALE;
Denmark_Superliga;;2026-09-07;Midtjylland;Nordsjaelland;2;2;FINALE;
Finland_Ykkosliiga;;2026-09-07;Klubi 04;KaPa;2;2;FINALE;
France_Ligue2;;2026-09-07;Nantes;Nancy;1;0;FINALE;
England_LeagueOne;;2026-09-07;Bromley;Wimbledon;0;2;FINALE;
Iceland_BestaDeildKvenna;;2026-09-07;Stjarnan;Vikingur Reykjavik;1;2;FINALE;
Iceland_BestaDeildKvenna;;2026-09-07;Throttur;Breidablik;1;1;FINALE;
Italy_SerieA;;2026-09-07;Cagliari;Lecce;1;0;FINALE;
Italy_SerieA;;2026-09-07;Udinese;Lazio;1;2;FINALE;
Italy_SerieB;;2026-09-07;Palermo;Sampdoria;3;1;FINALE;
Italy_SerieC_GironeA;;2026-09-07;Alcione Milano;Treviso;1;1;FINALE;
