LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
SaudiArabia_ProfessionalLeague;6;2026-09-08;Al-Ettifaq;Al-Faysaly;0;0;Finale;
SaudiArabia_ProfessionalLeague;6;2026-09-08;Al Hazem;Al-Taawon;1;0;Finale;
SaudiArabia_ProfessionalLeague;6;2026-09-08;Al Qadsiah;Al Ahli SC;3;2;Finale;
SaudiArabia_ProfessionalLeague;6;2026-09-08;Al-Ittihad FC;Al Fayha;2;1;Finale;
Armenia_FirstLeague;7;2026-09-08;Bentonit;Lernayin Artsakh;4;3;Finale;
Armenia_FirstLeague;7;2026-09-08;Sardarapat 2;BKMA 2;0;4;Finale;
Armenia_FirstLeague;7;2026-09-08;Urartu 2;Ararat-Armenia 2;2;2;Finale;
Austria_Regionalliga_South;7;2026-09-08;Atus Velden;A. Klagenfurt;2;2;Finale;
Austria_Regionalliga_North;7;2026-09-08;Wallern/St Marienkirchen;Wals-Grunau;1;2;Finale;
Austria_Burgenland;6;2026-09-08;Rust;Leithaprodersdorf;1;3;Finale;
Austria_Salzburg;7;2026-09-08;Strasswalchen;Thalgau;5;0;Finale;
Bhutan_PremierLeague;15;2026-09-08;Ugyen Academy;Paro;0;10;Finale;
Bulgaria_VtoraLiga;8;2026-09-08;Montana;Vihren;1;4;Finale;
Estonia_Meistriliiga;30;2026-09-08;Narva;Flora;2;2;Finale;
Estonia_Meistriliiga;30;2026-09-08;Kalju;Nomme Utd;1;2;Finale;
Germany_Regionalliga_Sudwest;7;2026-09-08;Aalen;Ulm;2;0;Finale;
Germany_Regionalliga_Sudwest;7;2026-09-08;FSV Francoforte;Kassel;2;0;Finale;
Germany_Regionalliga_Sudwest;7;2026-09-08;Offenbach;Steinbach Haiger;3;2;Finale;
Germany_Regionalliga_Sudwest;7;2026-09-08;Sandhausen;Freiberg;0;0;Finale;
Germany_Regionalliga_Sudwest;7;2026-09-08;Trier;Freiburg 2;0;0;Finale;
Germany_Regionalliga_Sudwest;7;2026-09-08;Walldorf;Kickers Stoccarda;2;1;Finale;
Germany_Oberliga_Hessen;8;2026-09-08;Friedberg;Eddersheim;3;3;Finale;
Germany_Oberliga_RheinlandPfalzSaar;8;2026-09-08;RW Koblenz;Engers;1;1;Finale;
Germany_Oberliga_RheinlandPfalzSaar;8;2026-09-08;Gonsenheim;Diefflen;4;0;Finale;
England_Championship;6;2026-09-08;Blackburn;Sheffield Utd;1;2;Finale;
England_Championship;6;2026-09-08;Cardiff;Stoke;1;1;Finale;
England_Championship;6;2026-09-08;Southampton;Swansea;3;1;Finale;
England_Championship;6;2026-09-08;Watford;Preston;2;1;Finale;
England_Championship;6;2026-09-08;Wrexham;Burnley;1;1;Finale;
England_Championship;6;2026-09-08;Bolton;West Ham;2;3;Finale;
NorthernIreland_NIFLPremiership;6;2026-09-08;Larne;Bangor FC;1;0;Finale;
Montenegro_PrvaCrnogorskaLiga;7;2026-09-08;Sutjeska;Mornar;1;0;Finale;
Netherlands_Eredivisie;6;2026-09-08;Utrecht;G.A. Eagles;3;3;Finale;
Netherlands_Eredivisie;6;2026-09-08;Nijmegen;Excelsior;2;2;Finale;
Paraguay_DivisionIntermedia;6;2026-09-08;3 de Noviembre;Sol De America;1;0;Finale;
Paraguay_DivisionIntermedia;6;2026-09-08;Paraguari AC;Guairena;3;1;Finale;
SriLanka_SuperLeague;9;2026-09-08;Colombo;UP Country Lions;0;2;Finale;
SouthKorea_KLeague1;28;2026-09-08;Incheon;Bucheon;2;1;Finale;
SouthKorea_KLeague1;28;2026-09-08;Ulsan HD;Seoul;1;0;Finale;
Finland_Kolmonen_Eastern_Group1;21;2026-09-08;FC Metso;Jyväskylän Seudun Palloseura;0;4;Finale;
