LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Russia_FNL;2;2026-07-19;Arsenal Tula;Neftekhimik;0;1;Finale;
Russia_FNL;2;2026-07-19;Torpedo Moscow;Ulyanovsk;3;1;Finale;
Russia_FNL;2;2026-07-19;Sochi;S. Kostroma;0;2;Finale;
Russia_FNL;2;2026-07-19;Tekstilshtik;Ufa;2;2;Finale;
Russia_FNL;2;2026-07-19;Veles Moscow;Chelyabinsk;1;0;Finale;
Russia_FNL;2;2026-07-19;Yaroslavl;Leningradets;2;0;Finale;
Russia_FNL;2;2026-07-19;Kamaz;Pari NN;1;2;Finale;
Russia_FNL;2;2026-07-19;Ural;Yenisey;3;0;Finale;
Russia_FNL;1;2026-07-13;Arsenal Tula;Tekstilshtik;2;1;Finale;
Russia_FNL;1;2026-07-13;Chelyabinsk;SKA Khabarovsk;3;1;Finale;
Russia_FNL;1;2026-07-13;Ural;Torpedo Moscow;0;1;Finale;
Russia_FNL;1;2026-07-12;S. Kostroma;Kamaz;3;1;Finale;
Russia_FNL;1;2026-07-12;Yaroslavl;Sochi;2;2;Finale;
Russia_FNL;1;2026-07-12;Pari NN;R. Volgograd;4;2;Finale;
Russia_FNL;1;2026-07-11;Neftekhimik;Veles Moscow;0;1;Finale;
Russia_FNL;1;2026-07-11;Ulyanovsk;Yenisey;1;2;Finale;
Russia_FNL;1;2026-07-11;Ufa;Leningradets;3;0;Finale;
