LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Australia_NPLSouthAustralia;;2026-08-11;Sturt Lions;Adelaide Comets;0;0;Finale;
Austria_Regionalliga_North;;2026-08-11;Grodig;Wals-Grunau;2;3;Finale;
Austria_Regionalliga_North;;2026-08-11;LASK (Am);Seekirchen;8;0;Finale;
Austria_Regionalliga_North;;2026-08-11;Saalfelden;Wallern/St Marienkirchen;1;4;Finale;
Austria_Regionalliga_North;;2026-08-11;Vorwarts Steyr;Ried (Am);0;2;Finale;
Austria_Regionalliga_North;;2026-08-11;UFC Hallein;Dietach;2;2;Finale;
Austria_Regionalliga_North;;2026-08-11;Leonfelden;Union Gurten;2;5;Finale;
Austria_Regionalliga_North;;2026-08-11;TSV St. Johann;Kuchl;0;2;Finale;
Austria_Oberosterreich;;2026-08-11;Union Unis Gschwandt;Micheldorf;1;2;Finale;
Austria_Oberosterreich;;2026-08-11;Edelweiss;St. Martin im Muhlreis;4;0;Finale;
Austria_Oberosterreich;;2026-08-11;Mondsee;ASK St.Valentin;4;1;Finale;
Austria_Oberosterreich;;2026-08-11;Pregarten;Bad Ischl;2;2;Finale;
Austria_Oberosterreich;;2026-08-11;Weisskirchen;Andorf;1;3;Finale;
Austria_Oberosterreich;;2026-08-11;Garsten;Friedburg;1;2;Finale;
Austria_Oberosterreich;;2026-08-11;Gmunden;Perg;1;1;Finale;
Austria_Salzburg;;2026-08-11;Golling;USK Anif;2;4;Finale;
Austria_Salzburg;;2026-08-11;Thalgau;USV 1960 Berndorf;3;2;Finale;
Austria_Salzburg;;2026-08-11;Eugendorf;Seekirchen U21;3;3;Finale;
Austria_Salzburg;;2026-08-11;TSU Bramberg;Schwarzach;3;0;Finale;
Austria_Salzburg;;2026-08-11;Union Henndorf;Puch;2;3;Finale;
Austria_Salzburg;;2026-08-11;Neumarkt;Strasswalchen;1;2;Finale;
Austria_Salzburg;;2026-08-11;SAK 1914;UFC Siezenheim;1;1;Finale;
Bulgaria_VtoraLiga;;2026-08-11;CSKA Sofia II;Hebar;4;3;Finale;
Bulgaria_VtoraLiga;;2026-08-11;Yantra Gabrovo;Montana;3;2;Finale;
Denmark_3rdDivision;;2026-08-11;Ishoj;ASA Aarhus;0;1;Finale;
Finland_Ykkonen;;2026-08-11;JJK Jyvaskyla;Tampere Utd;0;0;Finale;
Finland_Ykkonen;;2026-08-11;Keski-Uusimaa;Inter Turku 2;1;0;Finale;
Finland_Ykkonen;;2026-08-11;Rovaniemi;KuPS Akatemia;2;1;Finale;
Finland_Ykkonen;;2026-08-11;TPV;SalPa;1;1;Finale;
Germany_Regionalliga_Nord;;2026-08-11;VfB Lubeck;VfB Oldenburg;1;1;Finale;
Germany_Regionalliga_Nordost;;2026-08-11;Altglienicke;Hertha II;3;1;Finale;
Germany_Regionalliga_Nordost;;2026-08-11;Magdeburg II;Babelsberg;3;1;Finale;
Germany_Oberliga_Bremen;;2026-08-11;OSC Bremerhaven;Bremen III;2;1;Finale;
Germany_Oberliga_Bremen;;2026-08-11;Woltmershausen;Brinkumer;0;10;Finale;
Germany_Oberliga_BadenWurttemberg;;2026-08-11;Bahlinger;Karlsruher II;1;1;Finale;
NorthernIreland_NIFLChampionship;;2026-08-11;Annagh;Rathfriland;4;2;Finale;
NorthernIreland_NIFLChampionship;;2026-08-11;Ards;Dundela;2;2;Finale;
NorthernIreland_NIFLChampionship;;2026-08-11;Institute;Ballinamallard;1;2;Finale;
NorthernIreland_NIFLChampionship;;2026-08-11;Loughgall;Newington;2;2;Finale;
NorthernIreland_NIFLChampionship;;2026-08-11;Moyola;Strabane Athletic;1;3;Finale;
NorthernIreland_NIFLChampionship;;2026-08-11;Newry City;Glenavon;1;4;Finale;
NorthernIreland_NIFLChampionship;;2026-08-11;Queens Univ.;H&W Welders;2;1;Finale;
NorthernIreland_NIFLChampionship;;2026-08-11;Warrenpoint;Armagh;2;0;Finale;
Kyrgyzstan_PremierLiga;;2026-08-11;Ilbirs;Asia Talas;1;1;Finale;
Kyrgyzstan_PremierLiga;;2026-08-11;Toktogul;Alga;1;0;Finale;
Paraguay_DivisionIntermedia;;2026-08-11;Atl. Tembetary;General Caballero JLM;1;3;Finale;
Somalia_NationalLeague;;2026-08-11;Horseed;Badbaado;3;1;Finale;
Somalia_NationalLeague;;2026-08-11;Raadsan;Elman;2;6;Finale;
SriLanka_SuperLeague;;2026-08-11;UP Country Lions;Defenders FC;2;1;Finale;
Sweden_Superettan;;2026-08-11;Helsingborg;Värnamo;1;2;Finale;
USA_MLSNextPro_EasternConference_NortheastDivision;;2026-08-11;New York City II;Orlando City B;3;0;Finale;
Finland_Kolmonen_Eastern_Group2;;2026-08-11;Kings SC;Jippo-J/Punamusta;3;4;Finale;
Finland_Kolmonen_Western_Group1;;2026-08-11;SalPa II;LTU U20;1;2;Finale;
Finland_Kolmonen_Western_Group2;;2026-08-11;FC Haka j.;FC Lasten;1;2;Finale;
Finland_Kolmonen_Western_Group3;;2026-08-11;VPV;Kiisto;2;1;Finale;
