LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
SaudiArabia_ProfessionalLeague;;2026-08-26;Al-Faysaly;Al Fateh;1;1;FINALE;
SaudiArabia_ProfessionalLeague;;2026-08-26;Al Diriyah;Al Kholood;1;1;FINALE;
Bhutan_PremierLeague;;2026-08-26;Paro;Tsirang;7;0;FINALE;
Belarus_PershayaLiga;;2026-08-26;Orsha;Din. Minsk 2;1;4;FINALE;
Bolivia_DivisionProfesional;;2026-08-26;Universitario de Vinto;Nacional Potosi;2;0;FINALE;
Bolivia_DivisionProfesional;;2026-08-26;SA Bulo Bulo;The Strongest;0;3;FINALE;
Bosnia_PrvaLiga_FBiH;;2026-08-26;Igman K.;Stupcanica;0;3;FINALE;
Estonia_Meistriliiga;;2026-08-26;Tammeka;Flora;3;1;FINALE;
Germany_Regionalliga_Nord;;2026-08-26;Eimsbutteler;Bremer;3;1;FINALE;
Germany_Regionalliga_Nord;;2026-08-26;Schoningen;St. Pauli 2;3;2;FINALE;
Germany_Regionalliga_Nord;;2026-08-26;Todesfelde;VfB Oldenburg;1;4;FINALE;
Germany_Regionalliga_Nord;;2026-08-26;Jeddeloh;Hannover 2;2;2;FINALE;
Germany_Regionalliga_Nord;;2026-08-26;VfB Lubeck;Amburgo 2;1;3;FINALE;
Germany_Regionalliga_Nord;;2026-08-26;Delmenhorst;Emden;3;3;FINALE;
Germany_Regionalliga_Nord;;2026-08-26;Drochtersen/Assel;Brema 2;0;1;FINALE;
Germany_Regionalliga_Nordost;;2026-08-26;RSV Eintracht;Zwickau;1;2;FINALE;
Germany_Regionalliga_Nordost;;2026-08-26;Aue;Hertha 2;0;0;FINALE;
Germany_Regionalliga_Nordost;;2026-08-26;Greifswald;Babelsberg;2;1;FINALE;
Norway_OBOSLigaen;;2026-08-26;Strømmen;Raufoss;3;1;FINALE;
Norway_OBOSLigaen;;2026-08-26;Åsane;Lyn;1;2;FINALE;
Norway_OBOSLigaen;;2026-08-26;Haugesund;Egersund;3;0;FINALE;
Norway_OBOSLigaen;;2026-08-26;Moss;Sogndal;2;2;FINALE;
Norway_OBOSLigaen;;2026-08-26;Odd;Kongsvinger;0;1;FINALE;
Norway_OBOSLigaen;;2026-08-26;Stabaek;Ranheim;4;2;FINALE;
Norway_OBOSLigaen;;2026-08-26;Strömsgodset;Hodd;3;1;FINALE;
Norway_2ndDivision_Group2;;2026-08-26;Rana FK;Follo;3;3;FINALE;
Spain_LaLiga;;2026-08-26;Real Madrid;Real Sociedad;4;1;FINALE;
SouthKorea_KLeague1;;2026-08-26;Anyang;Incheon;2;1;FINALE;
SouthKorea_KLeague1;;2026-08-26;Daejeon;Ulsan HD;2;1;FINALE;
SouthKorea_KLeague1;;2026-08-26;Gangwon;Gwangju;2;2;FINALE;
Sweden_Division2_Norrland;;2026-08-26;IFK Umea;Umea FC Akademi;1;5;FINALE;
Switzerland_PromotionLeague;;2026-08-26;Bulle;Young Boys 2;3;0;FINALE;
