LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
England_Championship;5;2026-09-06;Birmingham;Wolves;2;2;Finale;
Finland_Kakkonen_GroupC;21;2026-09-06;GBK Kokkola;JBK;3;0;Finale;
Finland_Kakkonen_GroupC;21;2026-09-06;Huima / Urho;Narpes Kraft;5;0;Finale;
Finland_Kakkonen_GroupC;21;2026-09-06;Jaro 2;VPS 2;1;4;Finale;
Germany_Oberliga_Bremen;5;2026-09-06;Schwachhausen;Bremen I2;1;0;Finale;
Iceland_BestaDeildKvenna;19;2026-09-06;Grindavik/Njardvik D;Valur D;1;4;Finale;
Iceland_BestaDeildKvenna;19;2026-09-06;Hafnarfjordur D;Thor/KA D;2;1;Finale;
Mexico_LigaExpansionMX_Apertura;7;2026-09-06;Atl. Morelia;Alebrijes Oaxaca;4;1;Finale;
Mexico_LigaExpansionMX_Apertura;7;2026-09-06;Cancun;Cruz Azul Hidalgo;6;0;Finale;
Mexico_LigaExpansionMX_Apertura;7;2026-09-06;Jaiba Brava;Venados;4;3;Finale;
Mexico_LigaExpansionMX_Apertura;7;2026-09-06;Piratas;Correcaminos;4;1;Finale;
Poland_Division1;7;2026-09-06;Pogon Siedlce;Puszcza;;;Posticipata;
SouthKorea_KLeague2;25;2026-09-06;Gimpo FC;Seongnam;1;2;Finale;
SouthKorea_KLeague2;25;2026-09-06;Suwon Bluewings;Asan;2;0;Finale;
Spain_LaLiga2;4;2026-09-06;Almeria;Cadice;3;2;Finale;
Spain_LaLiga2;4;2026-09-06;Castellon;Albacete;2;0;Finale;
Spain_LaLiga2;4;2026-09-06;Eibar;Granada;3;0;Finale;
Spain_LaLiga2;4;2026-09-06;Oviedo;Burgos CF;0;0;Finale;
SriLanka_SuperLeague;8;2026-09-06;Ratnam;Red Star;0;3;Finale;
USA_MLS;26;2026-09-06;Cincinnati;DC United;;;Posticipata;
Iceland_BestaDeildKvenna;20;2026-09-07;Stjarnan D;Vikingur Reykjavik D;1;2;Finale;
Iceland_BestaDeildKvenna;20;2026-09-07;Throttur D;Breidablik D;1;1;Finale;
USA_MLSNextPro_EasternConference_NortheastDivision;30;2026-09-07;Portland Timbers 2;Vancouver 2;0;0;Finale;
