LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Australia_NPLQueensland;19;2026-07-10;Brisbane Roar U23;Rochedale;4;1;Finale;
Australia_NPLQueensland;19;2026-07-10;Peninsula;Wynnum Wolves;0;0;Finale;
Australia_NPLTasmania;16;2026-07-10;Glenorchy Knights;Kingborough Lions;0;2;Finale;
Australia_NPLTasmania;16;2026-07-10;Launceston United;Riverside Olympic;0;1;Finale;
Australia_NPLVictoria;21;2026-07-10;Dandenong City;South Melbourne;0;2;Finale;
Australia_NPLVictoria;21;2026-07-10;Green Gully;Altona Magic;1;3;Finale;
Australia_NPLVictoria;21;2026-07-10;Oakleigh;Avondale FC;2;0;Finale;
Australia_NPLVictoria;21;2026-07-10;Preston Lions;Hume City;2;1;Finale;
Australia_NSWLeagueOne;24;2026-07-10;Macarthur Rams;Bankstown City Lions;1;1;Finale;
Australia_QueenslandPremierLeague;20;2026-07-10;Holland Park Hawks;North Star;0;0;Finale;
Australia_VictoriaPremierLeague;21;2026-07-10;Brunswick Juventus;Western Utd. U21;5;4;Finale;
Australia_VictoriaPremierLeague;21;2026-07-10;Langwarrin;Melbourne Victory U21;3;3;Finale;
Australia_VictoriaPremierLeague;21;2026-07-10;Northcote City;Melbourne Knights;0;1;Finale;
Belarus_VysshayaLiga;16;2026-07-10;Dnepr Mogilev;FC Minsk;1;2;Finale;
Bolivia_DivisionProfesional;12;2026-07-10;Nacional Potosi;Aurora;2;0;Finale;
Estonia_Meistriliiga;20;2026-07-10;Harju JK Laagri;Narva;3;0;Finale;
Finland_Veikkausliiga;17;2026-07-10;VPS;SJK;1;0;Finale;
Finland_Ykkonen;16;2026-07-10;Inter Turku 2;Rovaniemi;0;2;Finale;
Finland_Ykkonen;16;2026-07-10;Tampere Utd;SalPa;0;1;Finale;
Finland_Ykkosliiga;15;2026-07-10;KTP;JaPS;4;1;Finale;
Finland_Ykkosliiga;15;2026-07-10;PK-35;KaPa;3;1;Finale;
Iceland_Division_1;20;2026-07-10;Aegir;Kopavogur;3;4;Finale;
Iceland_Division_1;20;2026-07-10;IR Reykjavik;Throttur;1;1;Finale;
Iceland_Division_1;20;2026-07-10;Leiknir;Grotta;0;1;Finale;
Iceland_Division_1;20;2026-07-10;Njardvik;Grindavik;5;4;Finale;
USA_USLLeagueTwo_GreatLakes;23;2026-07-10;Midwest United;Union FC Macomb;3;0;Finale;
USA_USLLeagueTwo_Mountain;26;2026-07-10;Real Colorado;Flatirons;2;2;Finale;
USA_USLLeagueTwo_Northeast;30;2026-07-10;NEFC;Albany Rush;1;0;Finale;
USA_USLLeagueTwo_Valley;25;2026-07-10;Dayton;West Virginia;1;0;Finale;
Australia_VictoriaPremierLeague2;21;2026-07-10;Eastern Lions;Werribee City;2;1;Finale;
Australia_VictoriaPremierLeague2;21;2026-07-10;Whittlesea United;Kingston City;1;1;Finale;
Belarus_PershayaLiga;16;2026-07-10;Ostrovets;SKA-1938;1;1;Finale;
Finland_Kakkonen_GroupB;13;2026-07-10;Abo;Ilves 2;1;1;Finale;
Finland_Kakkonen_GroupC;14;2026-07-10;GBK Kokkola;JBK;2;0;Finale;
Australia_VictoriaPremierLeague2;21;2026-07-10;Essendon Royals SC;Box Hill;3;1;Finale;
Belarus_PershayaLiga;16;2026-07-10;FC Slonim;Niva Dolbizno;2;2;Finale;
Kazakhstan_FirstLeague;23;2026-07-10;FC Batyr;Kairat Almaty 2;2;4;Finale;
Kazakhstan_FirstLeague;23;2026-07-10;Kaspij Aktau 2;Taraz;1;0;Finale;
Kazakhstan_FirstLeague;23;2026-07-10;Shakhter K.;Turan;1;0;Finale;
Kazakhstan_FirstLeague;23;2026-07-10;Yelimay Semey 2;FC Astana 2;2;1;Finale;
Kyrgyzstan_PremierLiga;16;2026-07-10;Alay Osh;Toktogul;1;0;Finale;
Kyrgyzstan_PremierLiga;16;2026-07-10;Asiagoal Bishkek;Bars;3;7;Finale;
Kyrgyzstan_PremierLiga;16;2026-07-10;Bishkek City;Muras United;1;5;Finale;
Kyrgyzstan_PremierLiga;16;2026-07-10;Ilbirs;Ozgon;0;1;Finale;
Somalia_NationalLeague;19;2026-07-10;Badbaado;Jazeera;4;1;Finale;
