LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Mexico_LigaMX_Apertura;2;2026-07-22;Toluca;U.N.A.M.;1;2;Finale;
Mexico_LigaMX_Apertura;2;2026-07-22;Cruz Azul;Puebla;2;1;Finale;
Mexico_LigaMX_Apertura;1;2026-07-19;Queretaro;Club America;0;1;Finale;
Mexico_LigaMX_Apertura;1;2026-07-19;Guadalajara;Toluca;0;2;Finale;
Mexico_LigaMX_Apertura;1;2026-07-19;Monterrey;Santos Laguna;3;2;Finale;
Mexico_LigaMX_Apertura;1;2026-07-19;U.N.A.M.;Pachuca;0;3;Finale;
Mexico_LigaMX_Apertura;1;2026-07-18;Juarez;Puebla;0;1;Finale;
Mexico_LigaMX_Apertura;1;2026-07-18;Atl. San Luis;Cruz Azul;2;3;Finale;
Mexico_LigaMX_Apertura;1;2026-07-18;Leon;Atlas;2;3;Finale;
Mexico_LigaMX_Apertura;1;2026-07-17;Tijuana;Tigres;3;1;Finale;
Mexico_LigaMX_Apertura;1;2026-07-17;Necaxa;Atlante;2;1;Finale;
