LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Finland_Kolmonen_Southern_Group1;?;2026-08-06;MPS;GrIFK/Akatemia U23;0;3;Finale;
Finland_Kolmonen_Western_Group2;?;2026-08-06;FC Lasten;TP-T;3;0;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-08-06;PPJ/Ruoholahti;HooGee;3;2;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-08-07;RiPS;Gnistan/Ogeli;1;2;Finale;
Finland_Kolmonen_Western_Group1;?;2026-08-07;VG-62;MaPS;1;2;Finale;
Finland_Kolmonen_Western_Group3;?;2026-08-07;FC Sääripotku;FC Ylivieska;;;Posticipata;Fonte: Annullata
Finland_Kolmonen_Western_Group3;?;2026-08-07;Kiisto;SJK-j;2;1;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-08-07;Kumu;PeKa;2;3;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-08-07;KoPa;Edustus IPS;3;2;Finale;
Finland_Kolmonen_Western_Group3;?;2026-08-07;VIFK;Sundom IF;3;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-08-07;FC LeKi;ACE;2;4;Finale;
Finland_Kolmonen_Western_Group2;?;2026-08-07;NoPS;Ylöjärvi Utd.;4;1;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-08-07;ToTe/Tapio;Futura;1;2;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-08-07;Kontu;MPS;1;1;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-08-07;SaPa;FC Metso;8;2;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-08-07;Komeetat;KeuPa;0;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-08-07;TPV/2;FC Haka j.;5;0;Finale;
Finland_Kolmonen_Southern_Group2;?;2026-08-07;PPS;Laajasalon Palloseura;2;1;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-08-07;Lahti/69;JäPS/47;3;3;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-08-07;Etelä-Espoon Pallo;NuPS;2;0;Finale;
Finland_Kolmonen_Western_Group1;?;2026-08-07;LTU U20;ÅCF;4;1;Finale;
Bolivia_DivisionProfesional;18;2026-08-08;Academia del Balompie;Guabira;0;1;Finale;
Finland_Kakkonen_GroupB;17;2026-08-08;P-Iirot Rauma;GrIFK;2;0;Finale;
USA_MLSNextPro_WesternConference_PacificDivision;25;2026-08-08;Portland Timbers 2;Los Angeles FC 2;0;0;Finale;
