LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Albania_AbissnetSuperiore;;2026-09-11;Skenderbeu;Tirana;1;1;Finale;
SaudiArabia_ProfessionalLeague;;2026-09-11;Al Qadsiah;Al-Ettifaq;3;3;Finale;
SaudiArabia_ProfessionalLeague;;2026-09-11;Al-Faysaly;Al-Ittihad FC;1;3;Finale;
SaudiArabia_ProfessionalLeague;;2026-09-11;Al Ahli SC;Al Hazem;3;1;Finale;
Armenia_PremierLeague;;2026-09-11;Van;BKMA;2;1;Finale;
Armenia_PremierLeague;;2026-09-11;Ararat-Armenia;Syunik;3;0;Finale;
Austria_Bundesliga;;2026-09-11;Ried;Salzburg;1;1;Finale;
Austria_2Liga;;2026-09-11;Admira;Kapfenberg;1;0;Finale;
Austria_2Liga;;2026-09-11;Amstetten;Austria (Am);4;2;Finale;
Austria_2Liga;;2026-09-11;SK Rapid 2;First Vienna;0;2;Finale;
Austria_2Liga;;2026-09-11;Innsbruck;Voitsberg;1;1;Finale;
Austria_Regionalliga_East;;2026-09-11;Marchfeld;Horn;3;1;Finale;
Austria_Regionalliga_East;;2026-09-11;Parndorf;Traiskirchen;1;3;Finale;
Austria_Regionalliga_East;;2026-09-11;SV Donau;Favoritner;4;0;Finale;
Austria_Regionalliga_East;;2026-09-11;Kremser;SV Oberwart;3;1;Finale;
Austria_Regionalliga_West;;2026-09-11;Fugen;Reichenau;2;2;Finale;
Austria_Regionalliga_South;;2026-09-11;Gleisdorf;Allerheiligen;1;1;Finale;
Austria_Regionalliga_South;;2026-09-11;Kalsdorf;Hartberg (Am);3;0;Finale;
Austria_Regionalliga_South;;2026-09-11;Lafnitz;Deutschlandsberger;0;3;Finale;
Austria_Regionalliga_South;;2026-09-11;Tillmitsch;Weiz;2;2;Finale;
Austria_Regionalliga_South;;2026-09-11;Treibach;Donau Klagenfurt;0;0;Finale;
Austria_Regionalliga_South;;2026-09-11;A. Klagenfurt;ATSV Wolfsberger;2;0;Finale;
Austria_Regionalliga_North;;2026-09-11;Leonfelden;Vorwarts Steyr;1;4;Finale;
Austria_Regionalliga_North;;2026-09-11;Schallerbach;Grodig;3;1;Finale;
