LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Australia_NPLACT;?;2026-08-05;Queanbeyan City;Tuggeranong Utd;4;2;Finale;
Bhutan_PremierLeague;?;2026-08-05;Ugyen Academy;BFF Academy U19;0;1;Finale;
Belarus_PershayaLiga;?;2026-08-05;Niva Dolbizno;Slutsk;2;1;Finale;
Belarus_PershayaLiga;?;2026-08-05;Ostrovets;Osipovichi;2;0;Finale;
Belarus_PershayaLiga;?;2026-08-05;Din. Minsk 2;Lida;1;2;Finale;
Belarus_PershayaLiga;?;2026-08-05;Uni X Labs;Smorgon;2;0;Finale;
Belarus_PershayaLiga;?;2026-08-05;Soligorsk;SKA-1938;1;0;Finale;
Bolivia_DivisionProfesional;?;2026-08-05;Independiente;Aurora;1;1;Finale;
Bolivia_DivisionProfesional;?;2026-08-05;Guabira;Tomayapo;2;3;Finale;
Bolivia_DivisionProfesional;?;2026-08-05;GV San Jose;SA Bulo Bulo;0;0;Finale;
Finland_Ykkonen;?;2026-08-05;OLS Oulu;TPV;4;2;Finale;
Finland_Ykkonen;?;2026-08-05;Rovaniemi;Jazz Pori;2;2;Finale;
Finland_Ykkonen;?;2026-08-05;SalPa;JJK Jyvaskyla;2;1;Finale;
Finland_Ykkonen;?;2026-08-05;Tampere Utd;KPV;6;0;Finale;
Finland_Ykkonen;?;2026-08-05;VJS;Keski-Uusimaa;0;0;Finale;
Germany_Regionalliga_Nordost;?;2026-08-05;BFC Preussen;Lokomotive Leipzig;1;2;Finale;
Germany_Regionalliga_Nordost;?;2026-08-05;Chemie Leipzig;Hallescher;0;1;Finale;
Germany_Regionalliga_Nordost;?;2026-08-05;Erfurt;Tasmania Berlin;6;0;Finale;
Germany_Oberliga_SchleswigHolstein;?;2026-08-05;Kiel II;Heider SV;5;1;Finale;
Germany_Oberliga_Hamburg;?;2026-08-05;Tesla Hamburg;Victoria Hamburg;1;1;Finale;
Iceland_BestaDeildKarla;?;2026-08-05;Keflavik;Akureyri;3;0;Finale;
Iceland_BestaDeildKarla;?;2026-08-05;Hafnarfjordur;KR Reykjavik;1;1;Finale;
Norway_3rdDivision_Group2;?;2026-08-05;Ranheim 2;Ntnui;4;1;Finale;
Romania_Liga2;?;2026-08-05;CSC Dumbravita;CSM Satu Mare;1;1;Finale;
Finland_Kolmonen_Eastern_Group3;?;2026-08-05;LAUTP/2;STPS;2;1;Finale;
Finland_Kolmonen_Western_Group2;?;2026-08-05;TP-49;Fish United;6;3;Finale;
Finland_Kolmonen_Southern_Group3;?;2026-08-05;TuPS;Atlantis II;7;2;Finale;
Finland_Kolmonen_Southern_Group1;?;2026-08-05;LePa;LoPa;3;2;Finale;
Finland_Kolmonen_North;?;2026-08-05;Santa Claus;Hercules-j;1;5;Finale;
Finland_Kolmonen_Eastern_Group2;?;2026-08-05;KuPS/Akatemia II;ToU;2;1;Finale;
Finland_Kolmonen_Eastern_Group2;?;2026-08-05;Jippo-J/Punamusta;PK-37;7;4;Finale;
Finland_Kolmonen_Eastern_Group1;?;2026-08-05;Jyväskylän Seudun Palloseura;FC Vaajakoski/2;8;0;Finale;
