LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Finland_Kolmonen_Western_Group1;;2026-09-19;IFK 2;VG-62;4;2;Finale;
Finland_Kolmonen_Western_Group1;;2026-09-19;MaPS;EuPa;0;4;Finale;
Finland_Kolmonen_North;;2026-09-19;KaPa;Hercules-j;6;1;Finale;
Finland_Kolmonen_North;;2026-09-19;Haukiputaan Pallo;KajHa;3;2;Finale;
Finland_Kolmonen_North;;2026-09-19;RoPo;Villan Pojat;2;6;Finale;
Finland_Kolmonen_Southern_Group2;;2026-09-19;MPS;Atlantis FC/2;7;1;Finale;
Finland_Kolmonen_Southern_Group2;;2026-09-19;TiPS;PPJ/Lauttasaari;0;0;Finale;
Finland_Kolmonen_Eastern_Group3;;2026-09-19;HaPK;LAUTP;3;3;Finale;
Finland_Kolmonen_Eastern_Group3;;2026-09-19;Kumu;Kultsu;1;5;Finale;
Finland_Kolmonen_Western_Group2;;2026-09-19;Ylöjärvi Utd.;TP-T;0;1;Finale;
Finland_Kolmonen_Western_Group2;;2026-09-19;Tampere Utd/2;NoPS;2;1;Finale;
Finland_Kolmonen_Eastern_Group1;;2026-09-19;KeuPa;SaPa;5;1;Finale;
Finland_Kolmonen_Western_Group3;;2026-09-19;SJK-j;Virkiä;2;5;Finale;
Finland_Kolmonen_Western_Group3;;2026-09-19;Sundom IF;VPV;3;2;Finale;
Finland_Kolmonen_Eastern_Group2;;2026-09-19;ToU;Zulimanit;2;5;Finale;
Finland_Kolmonen_Eastern_Group2;;2026-09-19;PK-37;Ylämyllyn Yllätys;3;1;Finale;
Finland_Kolmonen_Southern_Group3;;2026-09-19;IF Sibbo Vargarna;TuPS;1;1;Finale;
Albania_AbissnetSuperiore;;2026-09-19;Vora;Skenderbeu;1;1;Finale;
Albania_AbissnetSuperiore;;2026-09-19;Dinamo City;Laci;3;1;Finale;
Andorra_PrimeraDivisio;;2026-09-19;Carroi;Penya;2;2;Finale;
Armenia_PremierLeague;;2026-09-19;Alashkert;Pyunik;3;3;Finale;
Armenia_PremierLeague;;2026-09-19;BKMA;Sardarapat;1;1;Finale;
Austria_Bundesliga;;2026-09-19;A. Lustenau;Altach;2;0;Finale;
Austria_Bundesliga;;2026-09-19;Grazer;Austria Vienna;2;2;Finale;
Austria_2Liga;;2026-09-19;Sturm Graz II;Innsbruck;2;2;Finale;
Austria_2Liga;;2026-09-19;Voitsberg;A. Salzburg;2;1;Finale;
Austria_2Liga;;2026-09-19;St. Polten;Bregenz;2;1;Finale;
Austria_Regionalliga_East;;2026-09-19;Wiener Viktoria;Wienerberger;3;0;Finale;
Austria_Regionalliga_West;;2026-09-19;Reichenau;Rothis;0;2;Finale;
Austria_Regionalliga_West;;2026-09-19;SK St. Johann;Lochau;3;1;Finale;
Austria_Regionalliga_West;;2026-09-19;Kufstein;Kitzbuhel;1;2;Finale;
Austria_Regionalliga_West;;2026-09-19;Wolfurt;FC Lustenau;2;3;Finale;
Austria_Regionalliga_West;;2026-09-19;Hohenems;SC Imst;2;0;Finale;
Austria_Regionalliga_South;;2026-09-19;Bleiburg;Atus Velden;2;4;Finale;
