LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
SaudiArabia_ProfessionalLeague;;2026-08-24;Neom SC;Al Qadsiah;0;2;FINALE;
SaudiArabia_ProfessionalLeague;;2026-08-24;Al-Ittihad FC;Al Hazem;3;2;FINALE;
Belarus_VysshayaLiga;;2026-08-24;Isloch;Din. Minsk;1;0;FINALE;
Belarus_VysshayaLiga;;2026-08-24;Zhodino;Dnepr Mogilev;0;0;FINALE;
Bolivia_DivisionProfesional;;2026-08-24;Tomayapo;Always Ready;1;1;FINALE;
Bulgaria_ParvaLiga;;2026-08-24;Botev Vratsa;Botev Plovdiv;1;0;FINALE;
Bulgaria_ParvaLiga;;2026-08-24;Lok. Plovdiv;Arda;0;1;FINALE;
Bulgaria_VtoraLiga;;2026-08-24;Vihren;Fratria;2;2;FINALE;
Denmark_Superliga;;2026-08-24;Brondby;Silkeborg;3;1;FINALE;
Estonia_Esiliiga;;2026-08-24;Elva;Flora U21;0;0;FINALE;
Estonia_Esiliiga;;2026-08-24;Tallinna Kalev;Maardu;1;3;FINALE;
Estonia_Esiliiga;;2026-08-24;Viimsi JK;Nomme Utd U21;4;1;FINALE;
Estonia_EsiliigaB;;2026-08-24;Levadia U19;Legion;1;0;FINALE;
Estonia_EsiliigaB;;2026-08-24;Parnu JK Vaprus U21;Tabasalu;6;0;FINALE;
France_Ligue2;;2026-08-24;Reims;Annecy;3;1;FINALE;
England_PremierLeague;;2026-08-24;Fulham;Chelsea;2;3;FINALE;
Iceland_BestaDeildKarla;;2026-08-24;Breidablik;Fram;3;4;FINALE;
Italy_SerieA;;2026-08-24;Bologna;Lazio;0;1;FINALE;
Italy_SerieA;;2026-08-24;Roma;Fiorentina;4;0;FINALE;
Italy_SerieC_GironeA;;2026-08-24;Folgore Caratese;Dolomiti Bellunesi;1;2;FINALE;
Italy_SerieC_GironeB;;2026-08-24;Livorno;Torres;2;1;FINALE;
Italy_SerieC_GironeB;;2026-08-24;Reggiana;Ravenna;1;1;FINALE;
Italy_SerieC_GironeC;;2026-08-24;Altamura;Monopoli;1;0;FINALE;
Italy_SerieC_GironeC;;2026-08-24;Crotone;Foggia;0;1;FINALE;
Italy_SerieC_GironeC;;2026-08-24;Salernitana;Sorrento;1;2;FINALE;
Kyrgyzstan_PremierLiga;;2026-08-24;Bishkek City;Alga;1;3;FINALE;
Kyrgyzstan_PremierLiga;;2026-08-24;Toktogul;Aldier;2;1;FINALE;
Latvia_NakotnesLiga;;2026-08-24;Riga FC 2;Riga Mariners;1;3;FINALE;
Lithuania_Toplyga;;2026-08-24;Transinvest;FA Siauliai;3;0;FINALE;
NorthMacedonia_1MFL;;2026-08-24;Vardar;Sileks;4;1;FINALE;
NorthMacedonia_1MFL;;2026-08-24;Shkendija;Struga;2;1;FINALE;
Mexico_LigaMX_Apertura;;2026-08-24;Atl. San Luis;Pachuca;1;1;FINALE;
Mexico_LigaMX_Apertura;;2026-08-24;U.N.A.M.;Necaxa;1;1;FINALE;
Mexico_LigaExpansionMX_Apertura;;2026-08-24;Tapatio;Zacatecas Mineros;4;2;FINALE;
Netherlands_EersteDivisie;;2026-08-24;Jong PSV;Oss;1;0;FINALE;
Netherlands_EersteDivisie;;2026-08-24;Jong Utrecht;Heracles;1;6;FINALE;
Paraguay_DivisionIntermedia;;2026-08-24;12 de Junio;Paraguari AC;3;2;FINALE;
Peru_Liga1_Clausura;;2026-08-24;U. de Deportes;Los Chankas;3;0;FINALE;
Peru_Liga2;;2026-08-24;Alianza Huanuco;Tacna Heroica;1;0;FINALE;
Poland_Division1;;2026-08-24;S. Rzeszow;Ruch;0;1;FINALE;
Portugal_LigaPortugal;;2026-08-24;Gil Vicente;Casa Pia;2;0;FINALE;
Portugal_LigaPortugal2;;2026-08-24;Farense;Felgueiras;1;1;FINALE;
Portugal_LigaPortugal2;;2026-08-24;Feirense;FC Porto B;0;1;FINALE;
Romania_Superliga;;2026-08-24;Botosani;Csikszereda M. Ciuc;1;0;FINALE;
Romania_Superliga;;2026-08-24;Otelul;FC Arges;1;0;FINALE;
Russia_PremierLeague;;2026-08-24;Baltika;Kazan;1;1;FINALE;
Russia_FNL;;2026-08-24;Kamaz;Sochi;2;3;FINALE;
Russia_FNL;;2026-08-24;R. Volgograd;Neftekhimik;0;1;FINALE;
Russia_FNL;;2026-08-24;Veles Moscow;Arsenal Tula;2;0;FINALE;
Russia_FNL;;2026-08-24;Pari NN;SKA Khabarovsk;4;2;FINALE;
Serbia_PrvaLiga;;2026-08-24;Proleter 023;Graficar Beograd;2;1;FINALE;
Serbia_PrvaLiga;;2026-08-24;Smederevo;Teleoptik;1;1;FINALE;
Serbia_PrvaLiga;;2026-08-24;Sp. Subotica;Javor;2;2;FINALE;
Slovakia_2Liga;;2026-08-24;Zvolen;Petrzalka;0;1;FINALE;
Spain_LaLiga;;2026-08-24;Osasuna;Levante;0;0;FINALE;
Spain_LaLiga;;2026-08-24;Malaga;A Coruna;1;1;FINALE;
Spain_LaLiga2;;2026-08-24;Celta Vigo B;Andorra;4;2;FINALE;
Spain_LaLiga2;;2026-08-24;Granada;Maiorca;2;0;FINALE;
SriLanka_SuperLeague;;2026-08-24;Red Star;Blue Eagles;1;0;FINALE;
Sweden_Allsvenskan;;2026-08-24;Malmo FF;Djurgarden;0;3;FINALE;
Sweden_Superettan;;2026-08-24;Östersund;Ljungskile;0;0;FINALE;
Sweden_Superettan;;2026-08-24;Värnamo;Landskrona;1;1;FINALE;
Sweden_Superettan;;2026-08-24;Norrkoping;Falkenberg;2;1;FINALE;
Sweden_Division1_Sodra;;2026-08-24;Hassleholms IF;Laholms;2;1;FINALE;
Turkey_SuperLig;;2026-08-24;Kocaelispor;Amedspor;2;0;FINALE;
Turkey_1Lig;;2026-08-24;Sivasspor;Manisa FK;2;2;FINALE;
USA_MLS;;2026-08-24;Atlanta Utd;Sporting Kansas City;2;1;FINALE;
USA_MLSNextPro_EasternConference_SoutheastDivision;;2026-08-24;Crown Legacy;Chattanooga;3;1;FINALE;
USA_MLSNextPro_EasternConference_SoutheastDivision;;2026-08-24;Huntsville;Columbus Crew 2;1;0;FINALE;
USA_MLSNextPro_EasternConference_NortheastDivision;;2026-08-24;New York Red Bulls 2;Toronto FC 2;5;1;FINALE;
USA_MLSNextPro_WesternConference_CentralDivision;;2026-08-24;St. Louis City 2;Houston Dynamo 2;2;2;FINALE;Dopo rigori 1-3
USA_MLSNextPro_WesternConference_CentralDivision;;2026-08-24;Austin FC 2;San Jose Earthquakes 2;1;0;FINALE;
USA_MLSNextPro_WesternConference_CentralDivision;;2026-08-24;Colorado Rapids 2;Real Monarchs;4;1;FINALE;
USA_MLSNextPro_WesternConference_PacificDivision;;2026-08-24;Ventura County;Portland Timbers 2;2;2;FINALE;Dopo rigori 2-4
