LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Armenia_FirstLeague;;2026-09-22;Ararat 2;Pyunik 2;2;1;Finale;
Armenia_FirstLeague;;2026-09-22;Bentonit;Mika;2;1;Finale;
Armenia_FirstLeague;;2026-09-22;Sardarapat 2;Ararat-Armenia 2;0;1;Finale;
Austria_Regionalliga_East;;2026-09-22;Traiskirchen;Kremser;2;0;Finale;
Austria_Regionalliga_South;;2026-09-22;A. Klagenfurt;Donau Klagenfurt;2;1;Finale;
Bhutan_PremierLeague;;2026-09-22;RTC;Tsirang;6;1;Finale;
Bosnia_PrvaLiga_RS;;2026-09-22;Leotar;Famos Vojkovici;3;0;Finale;
England_NPLPremierDivision;;2026-09-22;Cleethorpes;Redcar Athletic;1;1;Finale;
England_NPLPremierDivision;;2026-09-22;Leek;Hyde;2;1;Finale;
England_SouthernLeaguePremierCentral;;2026-09-22;Anstey Nomads;Alvechurch;2;2;Finale;
England_SouthernLeaguePremierCentral;;2026-09-22;Bury Town;Hitchin;1;0;Finale;
England_SouthernLeaguePremierCentral;;2026-09-22;Leamington;Halesowen;;;Posticipata;Rinviata per FA Cup.
England_SouthernLeaguePremierCentral;;2026-09-22;Leighton Town;Needham Market;;;Posticipata;Rinviata per FA Cup.
England_SouthernLeaguePremierCentral;;2026-09-22;Leiston;Peterborough Sports;0;2;Finale;
England_SouthernLeaguePremierCentral;;2026-09-22;Rushall;Kettering;3;2;Finale;
England_SouthernLeaguePremierCentral;;2026-09-22;Stourbridge;Real Bedford;1;4;Finale;
England_SouthernLeaguePremierCentral;;2026-09-22;Stratford;Bromsgrove;2;3;Finale;
England_SouthernLeaguePremierCentral;;2026-09-22;Worcester;Banbury;0;0;Finale;
England_SouthernLeaguePremierSouth;;2026-09-22;Berkhamsted;Hanworth;1;2;Finale;
England_SouthernLeaguePremierSouth;;2026-09-22;Chichester;Chertsey;2;2;Finale;
England_SouthernLeaguePremierSouth;;2026-09-22;Chippenham;Sholing;;;Posticipata;Rinviata per FA Cup.
England_SouthernLeaguePremierSouth;;2026-09-22;Hanwell Town;Uxbridge;;;Posticipata;Rinviata per FA Cup.
England_SouthernLeaguePremierSouth;;2026-09-22;Malvern Town;Gloucester;5;2;Finale;
England_SouthernLeaguePremierSouth;;2026-09-22;Plymouth Parkway;Frome;2;0;Finale;
England_SouthernLeaguePremierSouth;;2026-09-22;Poole;Wimborne;;;Posticipata;Rinviata per FA Cup.
England_SouthernLeaguePremierSouth;;2026-09-22;Taunton;Bath;1;3;Finale;
England_SouthernLeaguePremierSouth;;2026-09-22;Yate Town;Evesham;;;Posticipata;Rinviata per FA Cup.
England_IsthmianLeaguePremierDivision;;2026-09-22;Brentwood;Maldon & Tiptree;5;1;Finale;
England_IsthmianLeaguePremierDivision;;2026-09-22;Three Bridges;Leatherhead;3;3;Finale;
England_ProfessionalDevelopmentLeague;;2026-09-22;Charlton U21;Sheffield Utd U21;3;1;Finale;
England_ProfessionalDevelopmentLeague;;2026-09-22;Wigan U21;Coventry U21;2;2;Finale;
England_ProfessionalDevelopmentLeague;;2026-09-22;Bristol City U21;Hull U21;4;1;Finale;
Norway_3rdDivision_Group5;;2026-09-22;Skjetten;Skjervoy;6;1;Finale;
Paraguay_DivisionIntermedia;;2026-09-22;Encarnacion FC;Dep. Capiata;3;1;Finale;
Romania_Liga2;;2026-09-22;CSC Dumbravita;CSM Resita;0;2;Finale;
Romania_Liga2;;2026-09-22;FC ASA Tg. Mures;CS Din. Bucuresti;4;3;Finale;
