LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Australia_NPLNSW;?;2026-07-24;Manly Utd;Sydney Olympic;4;0;Finale;
Australia_NPLVictoria;?;2026-07-24;Green Gully;Dandenong City;0;0;Finale;
Australia_NPLVictoria;?;2026-07-24;Heidelberg;George Cross;0;0;Finale;
Australia_NPLVictoria;?;2026-07-24;St Albans;Hume City;3;2;Finale;
Australia_NPLVictoria;?;2026-07-24;Oakleigh;South Melbourne;1;2;Finale;
Australia_NPLVictoria;?;2026-07-24;Preston Lions;Bentleigh;1;0;Finale;
Australia_SAStateLeague;?;2026-07-24;Adelaide Olympic;South Adelaide;5;1;Finale;
Australia_SAStateLeague;?;2026-07-24;Eastern United;Salisbury Utd.;0;3;Finale;
Australia_VictoriaPremierLeague;?;2026-07-24;Brunswick City;Western Utd. U21;5;0;Finale;
Australia_VictoriaPremierLeague;?;2026-07-24;Eltham Redbacks;Melbourne Srbija;0;2;Finale;
Australia_VictoriaPremierLeague2;?;2026-07-24;Keilor Park;Bayside Argonauts;0;1;Finale;
Australia_VictoriaPremierLeague2;?;2026-07-24;Nunawading City;Malvern;1;4;Finale;
Australia_VictoriaPremierLeague2;?;2026-07-24;Eastern Lions;Box Hill;1;1;Finale;
Australia_VictoriaPremierLeague2;?;2026-07-24;Essendon Royals SC;Kingston City;4;2;Finale;
Australia_NPL_NSW_U20;?;2026-07-24;Manly Utd U20;Sydney Olympic U20;6;0;Finale;
Bhutan_PremierLeague;?;2026-07-24;RTC;BFF Academy U19;0;0;Finale;
Belarus_PershayaLiga;?;2026-07-24;SKA-1938;Din. Minsk 2;0;0;Finale;
Belarus_PershayaLiga;?;2026-07-24;Osipovichi;BATE 2;3;1;Finale;
Bulgaria_ParvaLiga;?;2026-07-24;Arda;Slavia Sofia;1;0;Finale;
Denmark_Superliga;?;2026-07-24;Viborg;Odense;1;0;Finale;
Denmark_1stDivision;?;2026-07-24;Vejle;AB Copenhagen;2;2;Finale;
Denmark_1stDivision;?;2026-07-24;Aalborg;Hillerod;1;0;Finale;
Finland_Veikkausliiga;?;2026-07-24;Jaro;SJK;2;1;Finale;
Finland_Ykkonen;?;2026-07-24;Jazz Pori;TPV;4;0;Finale;
Finland_Ykkonen;?;2026-07-24;Tampere Utd;Inter Turku 2;2;2;Finale;
Finland_Kakkonen_GroupA;?;2026-07-24;PEPO;PuiU;3;2;Finale;
Finland_Kakkonen_GroupA;?;2026-07-24;PPJ;Union Plaani;0;1;Finale;
Finland_Kakkonen_GroupB;?;2026-07-24;HJS;EBK;5;3;Finale;
Finland_Kakkonen_GroupB;?;2026-07-24;NJS;Abo;1;2;Finale;
Finland_Kakkonen_GroupB;?;2026-07-24;P-Iirot Rauma;Ilves 2;2;1;Finale;
Germany_Regionalliga_Nordost;?;2026-07-24;Erfurt;BFC Dynamo;4;1;Finale;
Germany_Regionalliga_Nordost;?;2026-07-24;Luckenwalde;Lokomotive Leipzig;1;3;Finale;
Germany_Regionalliga_Bayern;?;2026-07-24;Eichstatt;Illertissen;0;3;Finale;
Germany_Regionalliga_Bayern;?;2026-07-24;Schwaben Augsburg;Buchbach;1;1;Finale;
Germany_Regionalliga_Bayern;?;2026-07-24;Landsberg;Memmingen;0;1;Finale;
