LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
SaudiArabia_ProfessionalLeague;;2026-08-14;Neom SC;Al Fayha;2;1;Finale;
SaudiArabia_ProfessionalLeague;;2026-08-14;Al-Ettifaq;Al Riyadh;4;2;Finale;
SaudiArabia_ProfessionalLeague;;2026-08-14;Al-Hilal;Al-Faysaly;4;2;Finale;
Armenia_PremierLeague;;2026-08-14;FC Gandzasar;Shirak;0;1;Finale;
Armenia_FirstLeague;;2026-08-14;BKMA 2;Mika;3;1;Finale;
Armenia_FirstLeague;;2026-08-14;Noah 2;Bentonit;0;7;Finale;
Australia_NPLNSW;;2026-08-14;Sydney FC U23;St. George City;0;2;Finale;
Australia_NPLQueensland;;2026-08-14;Brisbane Roar U23;Gold Coast Knights;1;2;Finale;
Australia_NPLQueensland;;2026-08-14;Gold Coast;Eastern Suburbs;2;0;Finale;
Australia_NPLQueensland;;2026-08-14;Moreton City Excelsior;Queensland Lions;0;2;Finale;
Australia_NPLQueensland;;2026-08-14;Olympic FC;Rochedale;1;2;Finale;
Australia_NPLQueensland;;2026-08-14;Peninsula;Brisbane City;2;2;Finale;
Australia_NPLQueensland;;2026-08-14;Wynnum Wolves;Magic United;0;3;Finale;
Australia_NPLVictoria;;2026-08-14;Dandenong City;Altona Magic;2;0;Finale;
Australia_NPLVictoria;;2026-08-14;Oakleigh;Green Gully;4;1;Finale;
Australia_NPLVictoria;;2026-08-14;St Albans;Bentleigh;1;1;Finale;
Australia_NPLWesternAustralia;;2026-08-14;Bayswater City;Stirling Macedonia;6;2;Finale;
Australia_VictoriaPremierLeague;;2026-08-14;Eltham Redbacks;Manningham United Blues;5;0;Finale;
Australia_VictoriaPremierLeague2;;2026-08-14;Keilor Park;Whittlesea United;3;3;Finale;
Australia_VictoriaPremierLeague2;;2026-08-14;Nunawading City;Bayside Argonauts;0;1;Finale;
Australia_VictoriaPremierLeague2;;2026-08-14;Eastern Lions;Essendon Royals SC;1;3;Finale;
Australia_VictoriaPremierLeague2;;2026-08-14;Springvale;Malvern;2;5;Finale;
Australia_NPL_NSW_U20;;2026-08-14;Sydney FC U20;St. George City U20;3;0;Finale;
Austria_Bundesliga;;2026-08-14;LASK;Ried;4;1;Finale;
Austria_2Liga;;2026-08-14;Hertha Wels;SK Rapid II;1;2;Finale;
Austria_2Liga;;2026-08-14;St. Polten;BW Linz;0;1;Finale;
Austria_Regionalliga_East;;2026-08-14;Donaufeld Wien;SV Oberwart;1;4;Finale;
