LeagueId;Round;MatchDate;Home;Away;HG;AG;Status;Notes
Finland_Kolmonen_Eastern_Group1;1;2026-04-17;Komeetat;KeuPa;1;2;Finale;
Finland_Kolmonen_Eastern_Group1;1;2026-04-18;Savon Pallo;FC Metso;0;3;Finale;
Finland_Kolmonen_Eastern_Group1;1;2026-06-17;FC Vaajakoski/2;Komeetat;1;5;Finale;
Finland_Kolmonen_Eastern_Group1;2;2026-04-24;KeuPa;FC Jyvaskyla Blackbird;3;3;Finale;
Finland_Kolmonen_Eastern_Group1;2;2026-04-24;FC Vaajakoski/2;Savon Pallo;0;2;Finale;
Finland_Kolmonen_Eastern_Group1;2;2026-04-29;Komeetat;FC Vaajakoski/2;0;2;Finale;
Finland_Kolmonen_Eastern_Group1;3;2026-04-29;JJK/2;KeuPa;3;4;Finale;
Finland_Kolmonen_Eastern_Group1;3;2026-05-06;FC Metso;JJK/2;4;1;Finale;
Finland_Kolmonen_Eastern_Group1;3;2026-05-06;SAPA;Savon Pallo;4;1;Finale;
Finland_Kolmonen_Eastern_Group1;4;2026-05-08;KeuPa;SAPA;3;3;Finale;
Finland_Kolmonen_Eastern_Group1;4;2026-05-08;FC Vaajakoski/2;FC Jyvaskyla Blackbird;1;6;Finale;
Finland_Kolmonen_Eastern_Group1;4;2026-05-09;Savon Pallo;Komeetat;1;2;Finale;
Finland_Kolmonen_Eastern_Group1;5;2026-05-13;FC Jyvaskyla Blackbird;Savon Pallo;3;2;Finale;
Finland_Kolmonen_Eastern_Group1;5;2026-05-15;KeuPa;FC Metso;0;0;Finale;
Finland_Kolmonen_Eastern_Group1;5;2026-05-15;SAPA;Komeetat;3;0;Finale;
Finland_Kolmonen_Eastern_Group1;5;2026-05-15;JJK/2;FC Vaajakoski/2;6;0;Finale;
Finland_Kolmonen_Eastern_Group1;6;2026-05-20;FC Vaajakoski/2;KeuPa;2;2;Finale;
Finland_Kolmonen_Eastern_Group1;6;2026-05-22;SAPA;FC Metso;5;0;Finale;
Finland_Kolmonen_Eastern_Group1;6;2026-05-22;Komeetat;FC Jyvaskyla Blackbird;3;4;Finale;
Finland_Kolmonen_Eastern_Group1;7;2026-05-27;JJK/2;Komeetat;2;0;Finale;
Finland_Kolmonen_Eastern_Group1;7;2026-05-28;FC Metso;FC Vaajakoski/2;3;1;Finale;
Finland_Kolmonen_Eastern_Group1;7;2026-05-29;FC Jyvaskyla Blackbird;SAPA;1;1;Finale;
Finland_Kolmonen_Eastern_Group1;8;2026-06-02;FC Vaajakoski/2;SAPA;0;3;Finale;
Finland_Kolmonen_Eastern_Group1;8;2026-06-03;FC Metso;Savon Pallo;6;0;Finale;
Finland_Kolmonen_Eastern_Group1;8;2026-06-05;JJK/2;FC Jyvaskyla Blackbird;1;5;Finale;
Finland_Kolmonen_Eastern_Group1;9;2026-06-10;SAPA;JJK/2;4;0;Finale;
Finland_Kolmonen_Eastern_Group1;9;2026-06-12;FC Jyvaskyla Blackbird;KeuPa;3;0;Finale;
Finland_Kolmonen_Eastern_Group1;9;2026-06-12;Komeetat;FC Metso;0;2;Finale;
Finland_Kolmonen_Eastern_Group1;9;2026-06-12;Savon Pallo;FC Vaajakoski/2;4;2;Finale;
Finland_Kolmonen_Eastern_Group1;10;2026-06-16;FC Metso;FC Jyvaskyla Blackbird;2;2;Finale;
Finland_Kolmonen_Eastern_Group1;10;2026-06-17;KeuPa;JJK/2;3;5;Finale;
Finland_Kolmonen_Eastern_Group1;10;2026-06-17;Savon Pallo;SAPA;1;3;Finale;
Finland_Kolmonen_Eastern_Group1;11;2026-06-24;SAPA;KeuPa;3;0;Finale;
Finland_Kolmonen_Eastern_Group1;11;2026-06-24;JJK/2;FC Metso;2;3;Finale;
Finland_Kolmonen_Eastern_Group1;11;2026-06-25;FC Jyvaskyla Blackbird;FC Vaajakoski/2;1;4;Finale;
Finland_Kolmonen_Eastern_Group1;11;2026-06-26;Komeetat;Savon Pallo;3;2;Finale;
Finland_Kolmonen_Eastern_Group1;12;2026-07-15;FC Vaajakoski/2;JJK/2;2;3;Finale;
Finland_Kolmonen_Eastern_Group1;12;2026-07-17;Komeetat;SAPA;1;1;Finale;
Finland_Kolmonen_Eastern_Group1;12;2026-07-17;Savon Pallo;FC Jyvaskyla Blackbird;2;0;Finale;
Finland_Kolmonen_Eastern_Group1;12;2026-07-19;FC Metso;KeuPa;0;1;Finale;
Finland_Kolmonen_Eastern_Group1;13;2026-07-22;FC Jyvaskyla Blackbird;Komeetat;2;0;Finale;
Finland_Kolmonen_Eastern_Group1;13;2026-07-24;KeuPa;FC Vaajakoski/2;5;1;Finale;
Finland_Kolmonen_Eastern_Group1;13;2026-07-24;FC Metso;SAPA;;;Posticipata;Postponed
Finland_Kolmonen_Eastern_Group1;13;2026-07-24;JJK/2;Savon Pallo;2;0;Finale;
