LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
Australia_QueenslandPremierLeague;Logan Lightning;Redlands;72.39;MEDIA-ALTA;17;Engine v1.3 | Squadra alta: Redlands (5ª), squadra bassa: Logan Lightning (9ª) | GF alta: 2.20/gara | GS bassa: 1.93/gara | Profilo ultime 10: 0.82 | Real over index: 0.70;Logan Lightning - Redlands;7.25;18.33;17.58;8.23;7.0
Latvia_Virsliga;FK Liepaja;Ogre United;71.86;MEDIA-ALTA;21;Engine v1.3 | Squadra alta: FK Liepaja (4ª), squadra bassa: Ogre United (10ª) | GF alta: 1.28/gara | GS bassa: 2.75/gara | Profilo ultime 10: 0.78 | Real over index: 0.70;FK Liepaja - Ogre United;13.61;10.65;20.0;7.77;7.0
Latvia_Virsliga;FK Liepaja;Ogre United;71.86;MEDIA-ALTA;21;Engine v1.3 | Squadra alta: FK Liepaja (4ª), squadra bassa: Ogre United (10ª) | GF alta: 1.28/gara | GS bassa: 2.75/gara | Profilo ultime 10: 0.78 | Real over index: 0.70;FK Liepaja - Ogre United;13.61;10.65;20.0;7.77;7.0
USA_USLLeagueTwo_Mountain;Atletico Union;Real Colorado;71.27;MEDIA-ALTA;20260629;Engine v1.3 | Squadra alta: Real Colorado (4ª), squadra bassa: Atletico Union (5ª) | GF alta: 2.00/gara | GS bassa: 1.88/gara | Profilo ultime 10: 0.97 | Real over index: 0.94;Atletico Union - Real Colorado;4.46;16.67;17.05;9.72;9.38
USA_USLLeagueTwo_Mountain;Atletico Union;Real Colorado;71.27;MEDIA-ALTA;20260629;Engine v1.3 | Squadra alta: Real Colorado (4ª), squadra bassa: Atletico Union (5ª) | GF alta: 2.00/gara | GS bassa: 1.88/gara | Profilo ultime 10: 0.97 | Real over index: 0.94;Atletico Union - Real Colorado;4.46;16.67;17.05;9.72;9.38
Australia_NPL_NSW_U20;SD Raiders U20;Sydney FC U20;69.06;MEDIA-ALTA;22;Engine v1.3 | Squadra alta: Sydney FC U20 (5ª), squadra bassa: SD Raiders U20 (8ª) | GF alta: 2.05/gara | GS bassa: 1.95/gara | Profilo ultime 10: 0.89 | Real over index: 0.70;SD Raiders U20 - Sydney FC U20;4.4;17.08;17.73;8.85;7.0
Australia_NPL_NSW_U20;SD Raiders U20;Sydney FC U20;69.06;MEDIA-ALTA;22;Engine v1.3 | Squadra alta: Sydney FC U20 (5ª), squadra bassa: SD Raiders U20 (8ª) | GF alta: 2.05/gara | GS bassa: 1.95/gara | Profilo ultime 10: 0.89 | Real over index: 0.70;SD Raiders U20 - Sydney FC U20;4.4;17.08;17.73;8.85;7.0
Finland_Kakkonen_GroupC;SJK Akatemia 2;Vaajakoski;67.55;MEDIA-ALTA;11;Engine v1.3 | Squadra alta: Vaajakoski (8ª), squadra bassa: SJK Akatemia 2 (9ª) | GF alta: 2.00/gara | GS bassa: 2.22/gara | Profilo ultime 10: 0.88 | Real over index: 0.72;SJK Akatemia 2 - Vaajakoski;0.86;16.67;20.0;8.81;7.22
Finland_Kakkonen_GroupC;SJK Akatemia 2;Vaajakoski;67.55;MEDIA-ALTA;11;Engine v1.3 | Squadra alta: Vaajakoski (8ª), squadra bassa: SJK Akatemia 2 (9ª) | GF alta: 2.00/gara | GS bassa: 2.22/gara | Profilo ultime 10: 0.88 | Real over index: 0.72;SJK Akatemia 2 - Vaajakoski;0.86;16.67;20.0;8.81;7.22
Latvia_Virsliga;RFS;BFC Daugavpils;66.7;MEDIA-ALTA;21;Engine v1.3 | Squadra alta: RFS (2ª), squadra bassa: BFC Daugavpils (5ª) | GF alta: 2.71/gara | GS bassa: 1.20/gara | Profilo ultime 10: 0.58 | Real over index: 0.50;RFS - BFC Daugavpils;13.97;20.0;10.91;5.78;5.0
Latvia_Virsliga;RFS;BFC Daugavpils;66.7;MEDIA-ALTA;21;Engine v1.3 | Squadra alta: RFS (2ª), squadra bassa: BFC Daugavpils (5ª) | GF alta: 2.71/gara | GS bassa: 1.20/gara | Profilo ultime 10: 0.58 | Real over index: 0.50;RFS - BFC Daugavpils;13.97;20.0;10.91;5.78;5.0
FaroeIslands_PremierLeague;Toftir;Argir;65.8;MEDIA-ALTA;16;Engine v1.3 | Squadra alta: Argir (6ª), squadra bassa: Toftir (10ª) | GF alta: 1.40/gara | GS bassa: 2.36/gara | Profilo ultime 10: 0.68 | Real over index: 0.45;Toftir - Argir;10.0;11.67;20.0;6.8;4.5
Latvia_Virsliga;Auda;Riga FC;65.49;MEDIA-ALTA;21;Engine v1.3 | Squadra alta: Riga FC (1ª), squadra bassa: Auda (3ª) | GF alta: 3.22/gara | GS bassa: 1.22/gara | Profilo ultime 10: 0.77 | Real over index: 0.65;Auda - Riga FC;8.07;20.0;11.11;7.72;6.5
FaroeIslands_PremierLeague;HB Torshavn;Skala Itrottarfelag;64.86;MEDIA-ALTA;16;Engine v1.3 | Squadra alta: HB Torshavn (5ª), squadra bassa: Skala Itrottarfelag (9ª) | GF alta: 1.64/gara | GS bassa: 1.60/gara | Profilo ultime 10: 0.74 | Real over index: 0.60;HB Torshavn - Skala Itrottarfelag;10.73;13.69;14.55;7.45;6.0
FaroeIslands_PremierLeague;Vikingur;Runavik;61.93;MEDIA-ALTA;16;Engine v1.3 | Squadra alta: Runavik (1ª), squadra bassa: Vikingur (4ª) | GF alta: 2.00/gara | GS bassa: 1.07/gara | Profilo ultime 10: 0.79 | Real over index: 0.60;Vikingur - Runavik;8.92;16.67;9.7;7.9;6.0
Lithuania_Toplyga;FK Panevezys;Suduva;59.61;MEDIA;23;Engine v1.3 | Squadra alta: Suduva (1ª), squadra bassa: FK Panevezys (6ª) | GF alta: 1.50/gara | GS bassa: 1.56/gara | Profilo ultime 10: 0.75 | Real over index: 0.65;FK Panevezys - Suduva;7.99;12.5;14.14;7.51;6.5
Australia_NPLNSW;SD Raiders;Sydney FC U23;56.67;MEDIA;22;Engine v1.3 | Squadra alta: Sydney FC U23 (6ª), squadra bassa: SD Raiders (10ª) | GF alta: 1.40/gara | GS bassa: 1.70/gara | Profilo ultime 10: 0.66 | Real over index: 0.45;SD Raiders - Sydney FC U23;4.44;11.67;15.45;6.61;4.5
Australia_NPLNSW;SD Raiders;Sydney FC U23;56.67;MEDIA;22;Engine v1.3 | Squadra alta: Sydney FC U23 (6ª), squadra bassa: SD Raiders (10ª) | GF alta: 1.40/gara | GS bassa: 1.70/gara | Profilo ultime 10: 0.66 | Real over index: 0.45;SD Raiders - Sydney FC U23;4.44;11.67;15.45;6.61;4.5
USA_USLLeagueTwo_SouthAtlantic;Asheville City;Charlotte Independ. 2;53.17;MEDIA;20260629;Engine v1.3 | Squadra alta: Charlotte Independ. 2 (1ª), squadra bassa: Asheville City (4ª) | GF alta: 2.09/gara | GS bassa: 0.70/gara | Profilo ultime 10: 0.69 | Real over index: 0.50;Asheville City - Charlotte Independ. 2;7.6;17.42;6.36;6.85;5.0
USA_USLLeagueTwo_SouthAtlantic;Asheville City;Charlotte Independ. 2;53.17;MEDIA;20260629;Engine v1.3 | Squadra alta: Charlotte Independ. 2 (1ª), squadra bassa: Asheville City (4ª) | GF alta: 2.09/gara | GS bassa: 0.70/gara | Profilo ultime 10: 0.69 | Real over index: 0.50;Asheville City - Charlotte Independ. 2;7.6;17.42;6.36;6.85;5.0
Latvia_Virsliga;Jelgava;Grobina;46.92;MEDIA;21;Engine v1.3 | Squadra alta: Jelgava (6ª), squadra bassa: Grobina (9ª) | GF alta: 1.00/gara | GS bassa: 1.67/gara | Profilo ultime 10: 0.57 | Real over index: 0.35;Jelgava - Grobina;3.31;8.33;15.15;5.74;3.5
