LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
Norway_3rdDivision_Group3;Brann 2;Fana;72.59;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Brann 2 (5ª), squadra bassa: Fana (8ª) | GF alta: 2.36/gara | GS bassa: 2.00/gara | Profilo ultime 10: 0.92 | Real over index: 0.80;Brann 2 - Fana;3.51;19.7;18.18;9.2;8.0
Norway_3rdDivision_Group3;Djerv 1919;Gneist;71.07;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Djerv 1919 (7ª), squadra bassa: Gneist (11ª) | GF alta: 1.73/gara | GS bassa: 2.91/gara | Profilo ultime 10: 0.84 | Real over index: 0.65;Djerv 1919 - Gneist;8.44;14.39;20.0;8.38;6.5
Sweden_Division2_SodraSvealand;Eker Orebro;Farsta;70.51;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Farsta (6ª), squadra bassa: Eker Orebro (9ª) | GF alta: 2.00/gara | GS bassa: 2.23/gara | Profilo ultime 10: 0.83 | Real over index: 0.65;Eker Orebro - Farsta;5.44;16.67;20.0;8.28;6.5
Sweden_Division2_NorraSvealand;IK Franke;Viggbyholms;70.31;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: IK Franke (7ª), squadra bassa: Viggbyholms (13ª) | GF alta: 1.92/gara | GS bassa: 2.08/gara | Profilo ultime 10: 0.73 | Real over index: 0.65;IK Franke - Viggbyholms;10.15;16.03;18.88;7.26;6.5
Finland_Veikkausliiga;Mariehamn;Inter Turku;69.98;MEDIA-ALTA;16;Engine v1.3 | Squadra alta: Inter Turku (1ª), squadra bassa: Mariehamn (12ª) | GF alta: 1.50/gara | GS bassa: 1.92/gara | Profilo ultime 10: 0.60 | Real over index: 0.45;Mariehamn - Inter Turku;22.0;12.5;17.42;6.03;4.5
Norway_OBOSLigaen;Haugesund;Kongsvinger;69.85;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Kongsvinger (2ª), squadra bassa: Haugesund (3ª) | GF alta: 2.42/gara | GS bassa: 1.92/gara | Profilo ultime 10: 0.88 | Real over index: 0.75;Haugesund - Kongsvinger;2.1;20.0;17.42;8.83;7.5
Norway_3rdDivision_Group2;Orkla;Molde 2;69.71;MEDIA-ALTA;14;Engine v1.3 | Squadra alta: Orkla (8ª), squadra bassa: Molde 2 (12ª) | GF alta: 1.64/gara | GS bassa: 3.00/gara | Profilo ultime 10: 0.95 | Real over index: 0.85;Orkla - Molde 2;4.1;13.64;20.0;9.47;8.5
Norway_OBOSLigaen;Sogndal;Egersund;69.07;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Egersund (9ª), squadra bassa: Sogndal (12ª) | GF alta: 1.58/gara | GS bassa: 2.42/gara | Profilo ultime 10: 0.92 | Real over index: 0.80;Sogndal - Egersund;4.72;13.19;20.0;9.16;8.0
Norway_2ndDivision_Group2;Ull/Kisa;Rana FK;68.86;MEDIA-ALTA;12;Engine v1.3 | Squadra alta: Rana FK (9ª), squadra bassa: Ull/Kisa (12ª) | GF alta: 1.50/gara | GS bassa: 3.27/gara | Profilo ultime 10: 0.89 | Real over index: 0.90;Ull/Kisa - Rana FK;4.46;12.5;20.0;8.9;9.0
Sweden_Division2_NorraSvealand;Falu;Lidingo IFK;68.75;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Falu (4ª), squadra bassa: Lidingo IFK (10ª) | GF alta: 1.54/gara | GS bassa: 1.85/gara | Profilo ultime 10: 0.78 | Real over index: 0.60;Falu - Lidingo IFK;13.82;12.82;16.78;7.77;6.0
Sweden_Superettan;Sundsvall;Östersund;68.61;MEDIA-ALTA;14;Engine v1.3 | Squadra alta: Östersund (8ª), squadra bassa: Sundsvall (16ª) | GF alta: 1.54/gara | GS bassa: 2.23/gara | Profilo ultime 10: 0.69 | Real over index: 0.55;Sundsvall - Östersund;11.44;12.82;20.0;6.91;5.5
Iceland_Division_1;Throttur;Vestri;68.58;MEDIA-ALTA;16;Engine v1.3 | Squadra alta: Throttur (1ª), squadra bassa: Vestri (3ª) | GF alta: 2.40/gara | GS bassa: 1.73/gara | Profilo ultime 10: 0.81 | Real over index: 0.60;Throttur - Vestri;5.91;20.0;15.7;8.05;6.0
Norway_3rdDivision_Group4;Madla IL;Mandalskameratene;68.42;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Madla IL (2ª), squadra bassa: Mandalskameratene (5ª) | GF alta: 2.27/gara | GS bassa: 1.73/gara | Profilo ultime 10: 0.84 | Real over index: 0.70;Madla IL - Mandalskameratene;4.38;18.94;15.7;8.4;7.0
Norway_3rdDivision_Group6;Fram;Drobak-Frogn;68.4;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Drobak-Frogn (10ª), squadra bassa: Fram (12ª) | GF alta: 1.45/gara | GS bassa: 2.36/gara | Profilo ultime 10: 0.82 | Real over index: 0.70;Fram - Drobak-Frogn;7.25;12.12;20.0;8.18;7.0
Norway_2ndDivision_Group1;Traeff;Eik-Tonsberg;68.38;MEDIA-ALTA;12;Engine v1.3 | Squadra alta: Traeff (9ª), squadra bassa: Eik-Tonsberg (13ª) | GF alta: 1.82/gara | GS bassa: 2.09/gara | Profilo ultime 10: 0.73 | Real over index: 0.60;Traeff - Eik-Tonsberg;10.17;15.15;19.01;7.33;6.0
Sweden_Division2_SodraGotaland;Osterlen;Karlskrona;68.2;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Karlskrona (1ª), squadra bassa: Osterlen (8ª) | GF alta: 1.92/gara | GS bassa: 1.38/gara | Profilo ultime 10: 0.82 | Real over index: 0.70;Osterlen - Karlskrona;10.75;16.03;12.59;8.21;7.0
Norway_3rdDivision_Group1;Grei;Nordstrand;67.35;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Nordstrand (10ª), squadra bassa: Grei (13ª) | GF alta: 1.27/gara | GS bassa: 3.36/gara | Profilo ultime 10: 0.94 | Real over index: 0.90;Grei - Nordstrand;4.38;10.61;20.0;9.37;9.0
Norway_3rdDivision_Group6;Orn;Sandefjord 2;67.33;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Sandefjord 2 (5ª), squadra bassa: Orn (7ª) | GF alta: 2.73/gara | GS bassa: 1.45/gara | Profilo ultime 10: 0.88 | Real over index: 0.75;Orn - Sandefjord 2;3.78;20.0;13.22;8.83;7.5
Iceland_Division_2;Olafsvik;KFG Gardabaer;67.11;MEDIA-ALTA;21;Engine v1.3 | Squadra alta: KFG Gardabaer (7ª), squadra bassa: Olafsvik (9ª) | GF alta: 1.56/gara | GS bassa: 2.22/gara | Profilo ultime 10: 0.94 | Real over index: 0.83;Olafsvik - KFG Gardabaer;2.46;12.96;20.0;9.35;8.33
Norway_3rdDivision_Group3;Askoy;Forde;67.09;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Askoy (3ª), squadra bassa: Forde (6ª) | GF alta: 1.64/gara | GS bassa: 2.00/gara | Profilo ultime 10: 0.87 | Real over index: 0.75;Askoy - Forde;5.24;13.64;18.18;8.68;7.5
Norway_OBOSLigaen;Sandnes;Raufoss;67.02;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Sandnes (8ª), squadra bassa: Raufoss (14ª) | GF alta: 1.50/gara | GS bassa: 2.33/gara | Profilo ultime 10: 0.77 | Real over index: 0.50;Sandnes - Raufoss;7.85;12.5;20.0;7.67;5.0
Norway_OBOSLigaen;Stabaek;Bryne;66.91;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Stabaek (5ª), squadra bassa: Bryne (10ª) | GF alta: 2.08/gara | GS bassa: 1.67/gara | Profilo ultime 10: 0.81 | Real over index: 0.65;Stabaek - Bryne;6.54;17.36;15.15;8.07;6.5
USA_USLLeagueTwo_Valley;Louisville City 2;Kings Hammer Columbus;66.77;MEDIA-ALTA;19;Engine v1.3 | Squadra alta: Louisville City 2 (2ª), squadra bassa: Kings Hammer Columbus (5ª) | GF alta: 2.00/gara | GS bassa: 1.38/gara | Profilo ultime 10: 0.74 | Real over index: 0.53;Louisville City 2 - Kings Hammer Columbus;10.84;16.67;12.5;7.41;5.35
Norway_3rdDivision_Group2;Rosenborg 2;Spjelkavik;66.3;MEDIA-ALTA;14;Engine v1.3 | Squadra alta: Rosenborg 2 (7ª), squadra bassa: Spjelkavik (10ª) | GF alta: 2.00/gara | GS bassa: 1.73/gara | Profilo ultime 10: 0.89 | Real over index: 0.75;Rosenborg 2 - Spjelkavik;3.51;16.67;15.7;8.93;7.5
Sweden_Division1_Sodra;Laholms;Utsikten;64.59;MEDIA-ALTA;14;Engine v1.3 | Squadra alta: Laholms (15ª), squadra bassa: Utsikten (16ª) | GF alta: 1.38/gara | GS bassa: 2.77/gara | Profilo ultime 10: 0.81 | Real over index: 0.90;Laholms - Utsikten;4.91;11.54;20.0;8.1;9.0
Norway_OBOSLigaen;Strömsgodset;Odd;64.47;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Strömsgodset (1ª), squadra bassa: Odd (4ª) | GF alta: 3.00/gara | GS bassa: 1.17/gara | Profilo ultime 10: 0.81 | Real over index: 0.70;Strömsgodset - Odd;4.72;20.0;10.61;8.15;7.0
Norway_2ndDivision_Group1;Mjondalen;Bjarg;64.04;MEDIA-ALTA;12;Engine v1.3 | Squadra alta: Mjondalen (3ª), squadra bassa: Bjarg (4ª) | GF alta: 2.27/gara | GS bassa: 1.64/gara | Profilo ultime 10: 0.84 | Real over index: 0.70;Mjondalen - Bjarg;1.46;18.94;14.88;8.4;7.0
Sweden_Division2_NorraSvealand;Bollstanas;Korsnas;63.28;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Bollstanas (9ª), squadra bassa: Korsnas (12ª) | GF alta: 1.62/gara | GS bassa: 1.92/gara | Profilo ultime 10: 0.73 | Real over index: 0.60;Bollstanas - Korsnas;6.18;13.46;17.48;7.32;6.0
Sweden_Division2_SodraSvealand;Haninge;Sleipner;63.26;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Haninge (2ª), squadra bassa: Sleipner (3ª) | GF alta: 2.31/gara | GS bassa: 1.54/gara | Profilo ultime 10: 0.84 | Real over index: 0.70;Haninge - Sleipner;0.59;19.23;13.99;8.45;7.0
Sweden_Division1_Sodra;Atvidaberg;Rosengard;62.68;MEDIA-ALTA;14;Engine v1.3 | Squadra alta: Atvidaberg (2ª), squadra bassa: Rosengard (5ª) | GF alta: 2.08/gara | GS bassa: 1.23/gara | Profilo ultime 10: 0.85 | Real over index: 0.80;Atvidaberg - Rosengard;4.47;17.31;11.19;8.5;8.0
Sweden_Division2_NorraGotaland;Motala;Vanersborgs FK;62.35;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Motala (7ª), squadra bassa: Vanersborgs FK (11ª) | GF alta: 1.38/gara | GS bassa: 1.85/gara | Profilo ultime 10: 0.79 | Real over index: 0.65;Motala - Vanersborgs FK;6.04;11.54;16.78;7.86;6.5
Norway_3rdDivision_Group6;Oppsal;Raelingen;62.23;MEDIA-ALTA;13;Engine v1.3 | Squadra alta: Raelingen (6ª), squadra bassa: Oppsal (8ª) | GF alta: 2.18/gara | GS bassa: 1.36/gara | Profilo ultime 10: 0.86 | Real over index: 0.70;Oppsal - Raelingen;2.05;18.18;12.4;8.6;7.0
Sweden_Division1_Sodra;AFC Malmo;Jonkoping;62.18;MEDIA-ALTA;14;Engine v1.3 | Squadra alta: AFC Malmo (3ª), squadra bassa: Jonkoping (7ª) | GF alta: 2.08/gara | GS bassa: 1.08/gara | Profilo ultime 10: 0.80 | Real over index: 0.70;AFC Malmo - Jonkoping;6.45;17.31;9.79;8.0;7.0
Sweden_Division1_Norra;Gefle;Stocksund;61.13;MEDIA-ALTA;15;Engine v1.3 | Squadra alta: Gefle (14ª), squadra bassa: Stocksund (16ª) | GF alta: 1.15/gara | GS bassa: 2.62/gara | Profilo ultime 10: 0.78 | Real over index: 0.65;Gefle - Stocksund;3.23;9.62;20.0;7.79;6.5
Sweden_Superettan;Varberg;Öster;61.05;MEDIA-ALTA;14;Engine v1.3 | Squadra alta: Varberg (3ª), squadra bassa: Öster (6ª) | GF alta: 2.00/gara | GS bassa: 1.42/gara | Profilo ultime 10: 0.81 | Real over index: 0.65;Varberg - Öster;3.25;16.67;12.88;8.12;6.5
Finland_Veikkausliiga;Oulu;Lahti;60.15;MEDIA-ALTA;16;Engine v1.3 | Squadra alta: Oulu (3ª), squadra bassa: Lahti (9ª) | GF alta: 1.54/gara | GS bassa: 1.17/gara | Profilo ultime 10: 0.62 | Real over index: 0.45;Oulu - Lahti;13.0;12.82;10.61;6.2;4.5
Sweden_Division1_Sodra;Trollhättan;Angelholm;59.6;MEDIA;14;Engine v1.3 | Squadra alta: Angelholm (12ª), squadra bassa: Trollhättan (14ª) | GF alta: 1.62/gara | GS bassa: 1.92/gara | Profilo ultime 10: 0.69 | Real over index: 0.45;Trollhättan - Angelholm;3.23;13.46;17.48;6.93;4.5
Iceland_Division_2;Kormakur/Hvot;Hviti;59.54;MEDIA;21;Engine v1.3 | Squadra alta: Kormakur/Hvot (6ª), squadra bassa: Hviti (8ª) | GF alta: 2.33/gara | GS bassa: 1.33/gara | Profilo ultime 10: 0.71 | Real over index: 0.44;Kormakur/Hvot - Hviti;2.46;19.44;12.12;7.07;4.44
Sweden_Division2_VastraGotaland;Astorps;Torslanda;59.31;MEDIA;15;Engine v1.3 | Squadra alta: Torslanda (10ª), squadra bassa: Astorps (11ª) | GF alta: 1.31/gara | GS bassa: 2.00/gara | Profilo ultime 10: 0.77 | Real over index: 0.65;Astorps - Torslanda;2.06;10.9;18.18;7.67;6.5
Sweden_Division1_Sodra;Lunds;Skövde;59.21;MEDIA;14;Engine v1.3 | Squadra alta: Lunds (4ª), squadra bassa: Skövde (11ª) | GF alta: 1.85/gara | GS bassa: 1.38/gara | Profilo ultime 10: 0.68 | Real over index: 0.50;Lunds - Skövde;8.73;15.38;12.59;6.82;5.0
Sweden_Division2_NorraSvealand;Taby;Gute;58.89;MEDIA;15;Engine v1.3 | Squadra alta: Taby (5ª), squadra bassa: Gute (8ª) | GF alta: 1.77/gara | GS bassa: 1.54/gara | Profilo ultime 10: 0.63 | Real over index: 0.50;Taby - Gute;6.91;14.74;13.99;6.27;5.0
Norway_2ndDivision_Group2;Lørenskog;Grorud;58.59;MEDIA;12;Engine v1.3 | Squadra alta: Lørenskog (4ª), squadra bassa: Grorud (6ª) | GF alta: 2.18/gara | GS bassa: 1.09/gara | Profilo ultime 10: 0.78 | Real over index: 0.65;Lørenskog - Grorud;3.78;18.18;9.92;7.82;6.5
Finland_Veikkausliiga;Ilves;SJK;58.38;MEDIA;16;Engine v1.3 | Squadra alta: Ilves (8ª), squadra bassa: SJK (10ª) | GF alta: 1.69/gara | GS bassa: 1.58/gara | Profilo ultime 10: 0.71 | Real over index: 0.50;Ilves - SJK;4.46;14.1;14.39;7.11;5.0
Finland_Veikkausliiga;TPS Turku;Jaro;58.3;MEDIA;16;Engine v1.3 | Squadra alta: TPS Turku (7ª), squadra bassa: Jaro (11ª) | GF alta: 1.00/gara | GS bassa: 2.15/gara | Profilo ultime 10: 0.59 | Real over index: 0.50;TPS Turku - Jaro;9.64;8.33;19.58;5.87;5.0
Sweden_Division2_SodraGotaland;Rappe GOIF;Staffanstorp United;58.22;MEDIA;15;Engine v1.3 | Squadra alta: Staffanstorp United (11ª), squadra bassa: Rappe GOIF (13ª) | GF alta: 1.69/gara | GS bassa: 1.62/gara | Profilo ultime 10: 0.75 | Real over index: 0.65;Rappe GOIF - Staffanstorp United;2.65;14.1;14.69;7.45;6.5
Norway_OBOSLigaen;Lyn;Hodd;56.99;MEDIA;13;Engine v1.3 | Squadra alta: Hodd (11ª), squadra bassa: Lyn (15ª) | GF alta: 1.17/gara | GS bassa: 2.00/gara | Profilo ultime 10: 0.60 | Real over index: 0.55;Lyn - Hodd;6.03;9.72;18.18;5.97;5.5
Sweden_Division2_SodraGotaland;Nosaby;IFK Trelleborg;56.16;MEDIA;15;Engine v1.3 | Squadra alta: IFK Trelleborg (3ª), squadra bassa: Nosaby (6ª) | GF alta: 1.46/gara | GS bassa: 1.62/gara | Profilo ultime 10: 0.78 | Real over index: 0.60;Nosaby - IFK Trelleborg;3.98;12.18;14.69;7.76;6.0
Sweden_Division1_Norra;Stockholm Internazionale;Enkoping SK;55.15;MEDIA;15;Engine v1.3 | Squadra alta: Enkoping SK (4ª), squadra bassa: Stockholm Internazionale (5ª) | GF alta: 1.85/gara | GS bassa: 1.08/gara | Profilo ultime 10: 0.82 | Real over index: 0.65;Stockholm Internazionale - Enkoping SK;1.25;15.38;9.79;8.22;6.5
Norway_2ndDivision_Group1;Pors;Arendal;54.4;MEDIA;12;Engine v1.3 | Squadra alta: Pors (8ª), squadra bassa: Arendal (12ª) | GF alta: 1.09/gara | GS bassa: 1.64/gara | Profilo ultime 10: 0.58 | Real over index: 0.45;Pors - Arendal;8.44;9.09;14.88;5.83;4.5
Norway_2ndDivision_Group1;Sandviken;Notodden;54.13;MEDIA;12;Engine v1.3 | Squadra alta: Notodden (7ª), squadra bassa: Sandviken (10ª) | GF alta: 1.36/gara | GS bassa: 1.64/gara | Profilo ultime 10: 0.64 | Real over index: 0.50;Sandviken - Notodden;5.24;11.36;14.88;6.42;5.0
Sweden_Superettan;Nordic United;Oddevold;54.04;MEDIA;14;Engine v1.3 | Squadra alta: Nordic United (5ª), squadra bassa: Oddevold (7ª) | GF alta: 1.54/gara | GS bassa: 1.46/gara | Profilo ultime 10: 0.69 | Real over index: 0.45;Nordic United - Oddevold;2.49;12.82;13.29;6.94;4.5
Finland_Veikkausliiga;HJK;KuPS;50.79;MEDIA;16;Engine v1.3 | Squadra alta: KuPS (2ª), squadra bassa: HJK (4ª) | GF alta: 1.64/gara | GS bassa: 1.00/gara | Profilo ultime 10: 0.71 | Real over index: 0.45;HJK - KuPS;3.65;13.69;9.09;7.08;4.5
USA_USLLeagueTwo_GreatForest;Buffalo;Steel City;50.3;MEDIA;22;Engine v1.3 | Squadra alta: Buffalo (1ª), squadra bassa: Steel City (2ª) | GF alta: 3.00/gara | GS bassa: 0.12/gara | Profilo ultime 10: 0.71 | Real over index: 0.58;Buffalo - Steel City;3.93;20.0;1.14;7.08;5.76
