PredictionDate;MatchDate;LeagueId;Round;Home;Away;Score;Band;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion
2026-07-13;2026-07-14;Australia_NPLQueenslandU23_2026;20;Moreton City Excelsior U23;QLD State Team U17;83.64;ALTA;Engine v1.3 | Squadra alta: Moreton City Excelsior U23 (4ª), squadra bassa: QLD State Team U17 (10ª) | GF alta: 2.82/gara | GS bassa: 2.71/gara | Profilo ultime 10: 0.92 | Real over index: 0.90;11.49;20.0;;;20.0;9.15;9.0;;;;1.3.0
2026-07-13;2026-07-14;Iceland_Division_1_2026;21;Kopavogur;IR Reykjavik;76.33;ALTA;Engine v1.3 | Squadra alta: Kopavogur (4ª), squadra bassa: IR Reykjavik (9ª) | GF alta: 1.92/gara | GS bassa: 2.36/gara | Profilo ultime 10: 0.83 | Real over index: 0.65;11.46;16.03;;;20.0;8.34;6.5;;;;1.3.0
2026-07-13;2026-07-14;Somalia_NationalLeague_2026;20;Mogadishu City;Badbaado;67.99;MEDIA-ALTA;Engine v1.3 | Squadra alta: Mogadishu City (4ª), squadra bassa: Badbaado (8ª) | GF alta: 1.94/gara | GS bassa: 1.62/gara | Profilo ultime 10: 0.81 | Real over index: 0.65;12.3;16.18;;;14.77;8.07;6.5;;;;1.3.0
2026-07-13;2026-07-14;Finland_Kakkonen_GroupB_2026;13;Ilves 2;GrIFK;66.8;MEDIA-ALTA;Engine v1.3 | Squadra alta: Ilves 2 (4ª), squadra bassa: GrIFK (6ª) | GF alta: 2.50/gara | GS bassa: 1.55/gara | Profilo ultime 10: 0.78 | Real over index: 0.60;4.92;20.0;;;14.05;7.83;6.0;;;;1.3.0
2026-07-13;2026-07-14;Iceland_Division_1_2026;21;Grotta;Grindavik;61.83;MEDIA-ALTA;Engine v1.3 | Squadra alta: Grotta (8ª), squadra bassa: Grindavik (10ª) | GF alta: 1.83/gara | GS bassa: 1.31/gara | Profilo ultime 10: 0.74 | Real over index: 0.60;8.43;15.28;;;11.89;7.41;6.0;;;;1.3.0
2026-07-13;2026-07-14;Kyrgyzstan_PremierLiga_2026;17;Muras United;Bars;59.34;MEDIA;Engine v1.3 | Squadra alta: Muras United (2ª), squadra bassa: Bars (3ª) | GF alta: 2.29/gara | GS bassa: 1.36/gara | Profilo ultime 10: 0.81 | Real over index: 0.70;1.19;19.05;;;12.34;8.15;7.0;;;;1.3.0
2026-07-13;2026-07-14;Bhutan_PremierLeague_2026;10;BFF Academy U19;Drukpa;56.75;MEDIA;Engine v1.3 | Squadra alta: BFF Academy U19 (7ª), squadra bassa: Drukpa (8ª) | GF alta: 1.88/gara | GS bassa: 1.25/gara | Profilo ultime 10: 0.81 | Real over index: 0.56;2.05;15.62;;;11.36;8.09;5.62;;;;1.3.0
