LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
USA_USLLeagueTwo_GreatForest;Erie Sports Center;Pittsburgh Riverhounds 2;77.6;ALTA;20260629;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;Erie Sports Center - Pittsburgh Riverhounds 2;5.33;4.43;8.91;10.5;7.2
Finland_Ykkonen;OLS Oulu;KuPS Akatemia;77.48;ALTA;13;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;OLS Oulu - KuPS Akatemia;4.36;11.33;14.0;7.2;9.6
Norway_3rdDivision_Group3;Varegg;V. Haugesund;77.45;ALTA;13;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, alta tendenza BTTS;Varegg - V. Haugesund;6.77;6.5;10.41;7.2;9.6
USA_USLLeagueTwo_Northeast;Seacoast Utd Phantoms;Black Rock;77.23;ALTA;20260629;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;Seacoast Utd Phantoms - Black Rock;2.67;9.19;7.78;9.33;9.33
Sweden_Division2_SodraSvealand;Ragsved;Forward;75.99;ALTA;15;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, alta tendenza BTTS;Ragsved - Forward;0.62;13.0;10.28;9.6;8.4
Norway_2ndDivision_Group1;Sotra;Jerv;75.25;ALTA;13;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Sotra - Jerv;4.31;11.28;5.21;7.2;8.4
Iceland_BestaDeildKarla;Thor Akureyri;Valur;74.75;MEDIA;17;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Thor Akureyri - Valur;4.36;4.83;12.73;7.2;8.4
Sweden_Superettan;Landskrona;Värnamo;74.04;MEDIA;15;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno;Landskrona - Värnamo;5.87;9.55;14.0;7.2;8.4
Norway_2ndDivision_Group2;Stjordals Blink;Junkeren;73.7;MEDIA;13;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Stjordals Blink - Junkeren;0.62;9.13;11.57;9.6;8.4
Norway_2ndDivision_Group2;Skeid;Trygg/Lade;73.69;MEDIA;13;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Skeid - Trygg/Lade;1.85;6.98;14.0;4.8;12.0
Sweden_Superettan;Sandviken;Helsingborg;73.29;MEDIA;15;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;Sandviken - Helsingborg;1.07;9.09;12.73;7.2;8.4
Sweden_Division2_SodraSvealand;Karlslund;Fittja;73.16;MEDIA;15;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;Karlslund - Fittja;2.46;5.91;12.24;8.4;9.6
Sweden_Division1_Norra;Umeå;Jarfalla;71.57;MEDIA;15;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, alta tendenza BTTS;Umeå - Jarfalla;2.67;8.64;12.73;7.2;8.4
Finland_Ykkonen;KPV;Keski-Uusimaa;69.93;MEDIA;13;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno;KPV - Keski-Uusimaa;3.64;4.83;7.64;9.6;7.2
USA_USLLeagueTwo_NorCal;Glens SC;San Francisco City;69.47;MEDIA;20260629;buon attacco trasferta, trend over recente trasferta, buon profilo over esterno;Glens SC - San Francisco City;3.43;5.91;7.07;6.67;9.33
Sweden_Division2_SodraSvealand;Orebro Syr.;Syrianska;63.3;MEDIA;15;buon attacco trasferta, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over esterno;Orebro Syr. - Syrianska;1.23;5.91;14.0;3.6;10.8
Sweden_Superettan;Norrkoping;Norrby;59.3;BASSA;15;buon attacco casa, difesa trasferta vulnerabile;Norrkoping - Norrby;6.4;10.45;9.79;3.6;6.0
Finland_Ykkosliiga;KaPa;JaPS;50.56;BASSA;13;difesa casa vulnerabile, trend over recente casa, buon profilo over interno;KaPa - JaPS;1.78;5.91;7.07;7.2;4.0
