LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
Iceland_Division_2;Haukar;Kari;84.66;ALTA;22;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Haukar - Kari;1.45;13.0;10.18;9.33;9.6
USA_USLLeagueTwo_Northeast;NEFC;Vermont Green;84.3;ALTA;20260629;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;NEFC - Vermont Green;0.89;13.0;4.63;12.0;12.0
Sweden_Division2_NorraGotaland;Husqvarna;Lidkoping;82.31;ALTA;15;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Husqvarna - Lidkoping;6.15;13.0;14.0;8.4;8.4
USA_USLLeagueOne;Charlotte Independ.;Corpus Christi FC;77.36;ALTA;21;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over interno, buon profilo over esterno, alta tendenza BTTS;Charlotte Independ. - Corpus Christi FC;5.0;13.0;10.45;9.6;7.2
USA_USLLeagueTwo_LoneStar;Houston FC;Twin City Toucans;77.14;ALTA;20260630;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, buon profilo over esterno;Houston FC - Twin City Toucans;2.0;11.08;14.0;9.0;8.0
Latvia_Virsliga;Tukums 2000;Super Nova;74.12;MEDIA;21;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, buon profilo over interno, alta tendenza BTTS;Tukums 2000 - Super Nova;0.89;11.12;11.53;9.6;6.0
USA_USLLeagueTwo_NorCal;Project 51O;San Francisco City;71.82;MEDIA;20260629;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, buon profilo over esterno, alta tendenza BTTS;Project 51O - San Francisco City;1.14;13.0;6.36;8.4;8.4
USA_USLLeagueTwo_SouthAtlantic;Asheville City;SC United Bantams;70.5;MEDIA;20260630;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over esterno;Asheville City - SC United Bantams;0.8;10.74;11.57;6.0;10.8
USA_USLLeagueTwo_NorCal;Glens SC;San Juan;68.71;MEDIA;20260629;difesa trasferta vulnerabile, trend over recente trasferta, buon profilo over esterno;Glens SC - San Juan;4.57;5.32;14.0;6.0;9.6
Sweden_Division1_Sodra;Eskilsminne;Kristianstad;68.61;MEDIA;15;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta;Eskilsminne - Kristianstad;1.6;9.29;10.28;9.6;7.2
Lithuania_ILyga;Siauliai 2;Tauras;67.32;MEDIA;16;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta;Siauliai 2 - Tauras;5.33;5.06;6.82;7.2;7.2
Lithuania_ILyga;Atmosfera;BE1 NFA;59.24;BASSA;16;buon attacco casa, buon attacco trasferta;Atmosfera - BE1 NFA;2.67;9.71;6.82;3.6;6.0
