LeagueId;MatchDate;Home;Away;HG;AG;Reason
Australia_NPLNorthernNSW;2026-08-29;Kahibah;New Lambton;3;0;Nessuna prediction con stessi nomi canonici
Australia_NPLQueensland;2026-08-29;Moreton City Excelsior;Gold Coast Knights;2;0;Nessuna prediction con stessi nomi canonici
Australia_NPLSouthAustralia;2026-08-29;Playford Patriots;Adelaide City;1;2;Nessuna prediction con stessi nomi canonici
Australia_NPLSouthAustralia;2026-08-29;NE Metrostars;West Torrens;2;2;Nessuna prediction con stessi nomi canonici
Australia_NPLTasmania;2026-08-29;South Hobart;Kingborough Lions;4;2;Nessuna prediction con stessi nomi canonici
Australia_NPLVictoria;2026-08-29;Avondale FC;Hume City;2;0;Nessuna prediction con stessi nomi canonici
Australia_NPLVictoria;2026-08-29;George Cross;South Melbourne;1;0;Nessuna prediction con stessi nomi canonici
Australia_NPLVictoria;2026-08-29;Heidelberg;Bentleigh;2;0;Nessuna prediction con stessi nomi canonici
Australia_NPLVictoria;2026-08-29;Melbourne City U21;Green Gully;1;2;Nessuna prediction con stessi nomi canonici
Australia_NPLVictoria;2026-08-29;Oakleigh;Dandenong City;2;3;Nessuna prediction con stessi nomi canonici
Australia_NPLVictoria;2026-08-29;St Albans;Dandenong Thunder;6;0;Nessuna prediction con stessi nomi canonici
Australia_NSWLeagueOne;2026-08-29;Hills United;Central Coast Mariners U23;8;0;Nessuna prediction con stessi nomi canonici
Australia_NSWLeagueOne;2026-08-29;Inter Lions;Hakoah Sydney;1;2;Nessuna prediction con stessi nomi canonici
Australia_NSWLeagueOne;2026-08-29;Rydalmere Lions;Dulwich Hill;3;2;Nessuna prediction con stessi nomi canonici
Australia_NSWLeagueOne;2026-08-29;Western City Rangers;Northern Tigers;0;3;Nessuna prediction con stessi nomi canonici
Australia_SAStateLeague;2026-08-29;Blue Eagles;Adelaide Croatia Raiders;0;3;Nessuna prediction con stessi nomi canonici
Australia_TasmaniaNorthernChampionship;2026-08-29;Riverside Olympic U21;Burnie Utd.;0;3;Nessuna prediction con stessi nomi canonici
Australia_TasmaniaNorthernChampionship;2026-08-29;Launceston U21;Somerset;2;0;Nessuna prediction con stessi nomi canonici
Australia_TasmaniaNorthernChampionship;2026-08-29;Northern Rangers;Ulverstone U21;4;0;Nessuna prediction con stessi nomi canonici
Australia_TasmaniaNorthernChampionship;2026-08-29;Launceston United U21;Devonport U21;1;11;Nessuna prediction con stessi nomi canonici
Australia_VictoriaPremierLeague2;2026-08-29;Eastern Lions;Kingston City;2;2;Nessuna prediction con stessi nomi canonici
Australia_VictoriaPremierLeague2;2026-08-29;Goulburn Valley Suns;Box Hill;3;0;Nessuna prediction con stessi nomi canonici
Australia_VictoriaPremierLeague2;2026-08-29;Keilor Park;Altona City;2;1;Nessuna prediction con stessi nomi canonici
Australia_VictoriaPremierLeague2;2026-08-29;Malvern;Werribee City;4;1;Nessuna prediction con stessi nomi canonici
Australia_VictoriaPremierLeague2;2026-08-29;Moreland City;Essendon Royals SC;2;2;Nessuna prediction con stessi nomi canonici
Australia_VictoriaPremierLeague2;2026-08-29;Springvale;Bayside Argonauts;0;1;Nessuna prediction con stessi nomi canonici
Australia_VictoriaPremierLeague2;2026-08-29;Whittlesea United;Nunawading City;2;2;Nessuna prediction con stessi nomi canonici
Austria_Bundesliga;2026-08-29;Grazer;Wolfsberger;0;0;Nessuna prediction con stessi nomi canonici
Austria_Bundesliga;2026-08-29;LASK;Altach;3;0;Nessuna prediction con stessi nomi canonici
Austria_2Liga;2026-08-29;Floridsdorfer AC;Innsbruck;2;0;Nessuna prediction con stessi nomi canonici
Austria_2Liga;2026-08-29;Austria (Am);Bregenz;2;0;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_East;2026-08-29;Wienerberger;Favoritner;0;2;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_East;2026-08-29;Donaufeld Wien;Mattersburg SV 2020;0;2;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_East;2026-08-29;Wiener Viktoria;Gloggnitz;1;1;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_East;2026-08-29;Leobendorf;SV Oberwart;0;1;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_West;2026-08-29;Lochau;Reichenau;1;2;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_West;2026-08-29;Lauterach;Hohenems;1;3;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_West;2026-08-29;SC Imst;Wolfurt;2;1;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_West;2026-08-29;FC Lustenau;Dornbirn;1;4;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_West;2026-08-29;Fugen;Altach U21;4;2;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_South;2026-08-29;Donau Klagenfurt;Atus Velden;2;3;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_North;2026-08-29;Wals-Grunau;Saalfelden;2;1;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_North;2026-08-29;Ried (Am);Kuchl;0;3;Nessuna prediction con stessi nomi canonici
Austria_Regionalliga_North;2026-08-29;Schallerbach;Leonfelden;2;2;Nessuna prediction con stessi nomi canonici
Austria_Burgenland;2026-08-29;Halbturn;Kohfidisch;0;3;Nessuna prediction con stessi nomi canonici
Austria_Burgenland;2026-08-29;Leithaprodersdorf;SV Eberau;1;0;Nessuna prediction con stessi nomi canonici
Austria_Burgenland;2026-08-29;Margarethen;Pinkafeld;2;2;Nessuna prediction con stessi nomi canonici
Austria_Karnten;2026-08-29;SC Landskron;SV Spittal;2;0;Nessuna prediction con stessi nomi canonici
Austria_Karnten;2026-08-29;Seeboden;Atus Ferlach;1;1;Nessuna prediction con stessi nomi canonici
Austria_Niederosterreich;2026-08-29;Amstetten (Am);Ortmann;2;2;Nessuna prediction con stessi nomi canonici
Austria_Niederosterreich;2026-08-29;Retz;Hohenau;3;1;Nessuna prediction con stessi nomi canonici
Austria_Oberosterreich;2026-08-29;St. Martin im Muhlreis;Bad Ischl;2;1;Nessuna prediction con stessi nomi canonici
Austria_Oberosterreich;2026-08-29;Ostermiething;Edelweiss;1;2;Nessuna prediction con stessi nomi canonici
Austria_Salzburg;2026-08-29;UFC Siezenheim;Union Henndorf;2;3;Nessuna prediction con stessi nomi canonici
Austria_Salzburg;2026-08-29;Burmoos;Thalgau;2;0;Nessuna prediction con stessi nomi canonici
Austria_Salzburg;2026-08-29;Puch;Golling;2;2;Nessuna prediction con stessi nomi canonici
Austria_Salzburg;2026-08-29;Seekirchen U21;Schwarzach;5;0;Nessuna prediction con stessi nomi canonici
Austria_Steiermark;2026-08-29;Grossklein;Lebring;2;1;Nessuna prediction con stessi nomi canonici
Austria_Tirol;2026-08-29;Vols;Innsbrucker AC;1;0;Nessuna prediction con stessi nomi canonici
Austria_Tirol;2026-08-29;FC Volders;Haiming;0;3;Nessuna prediction con stessi nomi canonici
Austria_Tirol;2026-08-29;FC Natters;SC Kundl;2;4;Nessuna prediction con stessi nomi canonici
Austria_Vorarlberg;2026-08-29;Bizau;Admira Dornbirn;1;2;Nessuna prediction con stessi nomi canonici
Austria_Vorarlberg;2026-08-29;Riefensberg;Dornbirner SV;1;2;Nessuna prediction con stessi nomi canonici
Austria_Vorarlberg;2026-08-29;Ludesch;Alberschwende;1;0;Nessuna prediction con stessi nomi canonici
Austria_Vorarlberg;2026-08-29;Rotenberg;Feldkirch;2;0;Nessuna prediction con stessi nomi canonici
Austria_Wien;2026-08-29;A XIII-Auhof Center;Sportunion Mauer;0;0;Nessuna prediction con stessi nomi canonici
Austria_Wien;2026-08-29;Kagran;Schwechat;0;2;Nessuna prediction con stessi nomi canonici
Austria_Wien;2026-08-29;Lac Inter;Dinamo Helfort;2;1;Nessuna prediction con stessi nomi canonici
Austria_Wien;2026-08-29;1980 Wien;WAF Brigittenau;1;0;Nessuna prediction con stessi nomi canonici
Austria_Wien;2026-08-29;Slovan HAC;Floridsdorfer AC (Am);1;1;Nessuna prediction con stessi nomi canonici
Austria_WomensBundesliga;2026-08-29;St. Polten D;Salzburg D;2;0;Nessuna prediction con stessi nomi canonici
Austria_WomensBundesliga;2026-08-29;Kleinmunchen D;SK Rapid D;1;1;Nessuna prediction con stessi nomi canonici
Austria_WomensBundesliga;2026-08-29;SCR Altach D;LASK D;2;2;Nessuna prediction con stessi nomi canonici
Austria_WomensBundesliga;2026-08-29;First Vienna D;Austria Vienna D;1;1;Nessuna prediction con stessi nomi canonici
Austria_WomensBundesliga;2026-08-29;Sturm D;Sudburgenland D;3;1;Nessuna prediction con stessi nomi canonici
Azerbaijan_PremierLeague;2026-08-29;Gabala;Shamakhi;0;0;Nessuna prediction con stessi nomi canonici
Azerbaijan_PremierLeague;2026-08-29;Safa Baku;Imisli FK;0;1;Nessuna prediction con stessi nomi canonici
Belgium_JupilerProLeague;2026-08-29;Kortrijk;Charleroi;1;3;Nessuna prediction con stessi nomi canonici
Belgium_JupilerProLeague;2026-08-29;Cercle Brugge;Lommel SK;0;1;Nessuna prediction con stessi nomi canonici
Belgium_JupilerProLeague;2026-08-29;Leuven;St. Liege;1;2;Nessuna prediction con stessi nomi canonici
Belgium_ChallengerProLeague;2026-08-29;Anderlecht U23;Beerschot VA;0;1;Nessuna prediction con stessi nomi canonici
Belgium_ChallengerProLeague;2026-08-29;RFC Liege;Dender;1;2;Nessuna prediction con stessi nomi canonici
Belgium_ChallengerProLeague;2026-08-29;Patro Eisden;Club Brugge U23;1;2;Nessuna prediction con stessi nomi canonici
Belarus_VysshayaLiga;2026-08-29;Din. Minsk;Baranovici;0;1;Nessuna prediction con stessi nomi canonici
Belarus_VysshayaLiga;2026-08-29;Dynamo Brest;ML Vitebsk;1;3;Nessuna prediction con stessi nomi canonici
Belarus_VysshayaLiga;2026-08-29;Neman;Slavia Mozyr;1;0;Nessuna prediction con stessi nomi canonici
Belarus_PershayaLiga;2026-08-29;Ostrovets;Volna Pinsk;2;0;Nessuna prediction con stessi nomi canonici
Belarus_PershayaLiga;2026-08-29;BATE 2;Gomel 2;2;2;Nessuna prediction con stessi nomi canonici
Belarus_PershayaLiga;2026-08-29;Slutsk;BumProm Gomel;4;1;Nessuna prediction con stessi nomi canonici
Belarus_PershayaLiga;2026-08-29;Uni X Labs;Molodechno;0;1;Nessuna prediction con stessi nomi canonici
Belarus_PershayaLiga;2026-08-29;Soligorsk;Lida;1;2;Nessuna prediction con stessi nomi canonici
Bosnia_WWINLigaBiH;2026-08-29;BSK Banja Luka;Sloga Meridian;0;1;Nessuna prediction con stessi nomi canonici
Bosnia_WWINLigaBiH;2026-08-29;Zeljeznicar;Siroki Brijeg;1;1;Nessuna prediction con stessi nomi canonici
Bosnia_WWINLigaBiH;2026-08-29;Sarajevo;Zrinjski;0;1;Nessuna prediction con stessi nomi canonici
Bosnia_PrvaLiga_FBiH;2026-08-29;Capljina;Bratstvo Gracanica;2;1;Nessuna prediction con stessi nomi canonici
Bosnia_PrvaLiga_FBiH;2026-08-29;Gradacac;Hadzici;2;0;Nessuna prediction con stessi nomi canonici
Bosnia_PrvaLiga_FBiH;2026-08-29;Igman K.;Posusje;1;1;Nessuna prediction con stessi nomi canonici
Bosnia_PrvaLiga_FBiH;2026-08-29;Kakanj;Stupcanica;0;2;Nessuna prediction con stessi nomi canonici
Bosnia_PrvaLiga_FBiH;2026-08-29;NK Vitez;Jedinstvo Bihac;1;1;Nessuna prediction con stessi nomi canonici
Bosnia_PrvaLiga_FBiH;2026-08-29;Tomislav;Travnik;2;4;Nessuna prediction con stessi nomi canonici
Bulgaria_VtoraLiga;2026-08-29;Nesebar;Yantra Gabrovo;1;1;Nessuna prediction con stessi nomi canonici
Bulgaria_VtoraLiga;2026-08-29;Svoge;Marek;0;0;Nessuna prediction con stessi nomi canonici
Bulgaria_VtoraLiga;2026-08-29;Etar;Beroe;2;2;Nessuna prediction con stessi nomi canonici
Bulgaria_VtoraLiga;2026-08-29;Dobrudzha;Rilski Sportist;0;0;Nessuna prediction con stessi nomi canonici
Bulgaria_VtoraLiga;2026-08-29;Fratria;CSKA Sofia 2;1;0;Nessuna prediction con stessi nomi canonici
Bulgaria_VtoraLiga;2026-08-29;Ludogorets 2;Hebar;1;1;Nessuna prediction con stessi nomi canonici
Bulgaria_VtoraLiga;2026-08-29;Pirin Blagoevgrad;Chernomorets 1919;0;3;Nessuna prediction con stessi nomi canonici
Croatia_HNL;2026-08-29;Istra 1961;Din. Zagabria;2;2;Nessuna prediction con stessi nomi canonici
Croatia_HNL;2026-08-29;Varazdin;Rudes;2;0;Nessuna prediction con stessi nomi canonici
Denmark_1stDivision;2026-08-29;Kolding;AB Copenhagen;2;1;Nessuna prediction con stessi nomi canonici
Denmark_1stDivision;2026-08-29;Aalborg;Koge;0;0;Nessuna prediction con stessi nomi canonici
Denmark_2ndDivision;2026-08-29;VSK Aarhus;FA 2000;0;0;Nessuna prediction con stessi nomi canonici
Denmark_2ndDivision;2026-08-29;Brabrand;B.93;1;1;Nessuna prediction con stessi nomi canonici
Denmark_2ndDivision;2026-08-29;Hellerup;Middelfart;1;2;Nessuna prediction con stessi nomi canonici
Denmark_3rdDivision;2026-08-29;Holbaek;Næsby;3;2;Nessuna prediction con stessi nomi canonici
Denmark_3rdDivision;2026-08-29;Ringsted;Sundby;2;0;Nessuna prediction con stessi nomi canonici
Denmark_3rdDivision;2026-08-29;Horsholm-Usserod;Bronshoj;0;2;Nessuna prediction con stessi nomi canonici
Denmark_3rdDivision;2026-08-29;Vanløse;BK Frem;2;2;Nessuna prediction con stessi nomi canonici
Estonia_Meistriliiga;2026-08-29;Nomme Utd;Harju JK Laagri;1;2;Nessuna prediction con stessi nomi canonici
Estonia_Meistriliiga;2026-08-29;Kuressaare;Parnu JK Vaprus;2;2;Nessuna prediction con stessi nomi canonici
Estonia_Esiliiga;2026-08-29;Flora U21;Tallinna Kalev;5;0;Nessuna prediction con stessi nomi canonici
Estonia_Esiliiga;2026-08-29;Maardu;Levadia U21;4;2;Nessuna prediction con stessi nomi canonici
Estonia_EsiliigaB;2026-08-29;Narva U21;Tabasalu;4;0;Nessuna prediction con stessi nomi canonici
Estonia_EsiliigaB;2026-08-29;Tartu Kalev;Johvi Phoenix;0;3;Nessuna prediction con stessi nomi canonici
Finland_Ykkosliiga;2026-08-29;Mikkeli;PK-35;0;3;Nessuna prediction con stessi nomi canonici
Finland_Ykkosliiga;2026-08-29;Ekenas;Jippo;0;2;Nessuna prediction con stessi nomi canonici
Finland_Ykkonen;2026-08-29;Jazz Pori;Inter Turku 2;2;0;Nessuna prediction con stessi nomi canonici
Finland_Ykkonen;2026-08-29;OLS Oulu;Tampere Utd;2;1;Nessuna prediction con stessi nomi canonici
Finland_Ykkonen;2026-08-29;Rovaniemi;VJS;2;0;Nessuna prediction con stessi nomi canonici
Finland_Ykkonen;2026-08-29;TPV;Keski-Uusimaa;0;2;Nessuna prediction con stessi nomi canonici
Finland_Kakkonen_GroupA;2026-08-29;PEPO;PPJ;1;1;Nessuna prediction con stessi nomi canonici
Finland_Kakkonen_GroupC;2026-08-29;Huima / Urho;VPS 2;5;0;Nessuna prediction con stessi nomi canonici
France_Ligue1;2026-08-29;Strasburgo;Lens;2;1;Nessuna prediction con stessi nomi canonici
France_Ligue1;2026-08-29;Auxerre;Angers;1;3;Nessuna prediction con stessi nomi canonici
France_Ligue1;2026-08-29;Brest;Tolosa;2;2;Nessuna prediction con stessi nomi canonici
France_Ligue1;2026-08-29;Lione;Le Havre;1;1;Nessuna prediction con stessi nomi canonici
France_Ligue1;2026-08-29;Lorient;Troyes;1;2;Nessuna prediction con stessi nomi canonici
France_Ligue2;2026-08-29;Annecy;Metz;1;1;Nessuna prediction con stessi nomi canonici
France_National;2026-08-29;Aubagne;Bourg en Bresse;2;0;Nessuna prediction con stessi nomi canonici
France_National;2026-08-29;Cannes;Le Puy-en-Velay;2;0;Nessuna prediction con stessi nomi canonici
France_National;2026-08-29;Orleans;La Roche;0;1;Nessuna prediction con stessi nomi canonici
France_National;2026-08-29;Quevilly Rouen;Fleury-Merogis;2;1;Nessuna prediction con stessi nomi canonici
France_National;2026-08-29;Thionville;Paris 13 Atl.;1;1;Nessuna prediction con stessi nomi canonici
France_National;2026-08-29;Villefranche;Rouen;0;2;Nessuna prediction con stessi nomi canonici
Germany_Bundesliga;2026-08-29;Colonia;Hoffenheim;3;2;Nessuna prediction con stessi nomi canonici
Germany_Bundesliga;2026-08-29;Elversberg;Leverkusen;3;2;Nessuna prediction con stessi nomi canonici
Germany_Bundesliga;2026-08-29;Magonza;Paderborn;0;0;Nessuna prediction con stessi nomi canonici
Germany_Bundesliga;2026-08-29;RB Lipsia;Monchengladbach;3;0;Nessuna prediction con stessi nomi canonici
Germany_Bundesliga;2026-08-29;Union Berlino;Francoforte;3;3;Nessuna prediction con stessi nomi canonici
Germany_Bundesliga;2026-08-29;Dortmund;Amburgo;2;0;Nessuna prediction con stessi nomi canonici
Germany_2Bundesliga;2026-08-29;Cottbus;Furth;3;4;Nessuna prediction con stessi nomi canonici
Germany_2Bundesliga;2026-08-29;Heidenheim;Dresda;5;3;Nessuna prediction con stessi nomi canonici
Germany_2Bundesliga;2026-08-29;Karlsruher;Wolfsburg;2;5;Nessuna prediction con stessi nomi canonici
Germany_2Bundesliga;2026-08-29;Norimberga;Bielefeld;4;1;Nessuna prediction con stessi nomi canonici
Germany_3Liga;2026-08-29;Aachen;Meppen;0;3;Nessuna prediction con stessi nomi canonici
Germany_3Liga;2026-08-29;Duisburg;Wurzburger Kickers;3;0;Nessuna prediction con stessi nomi canonici
Germany_3Liga;2026-08-29;Grossaspach;Ingolstadt;0;2;Nessuna prediction con stessi nomi canonici
Germany_3Liga;2026-08-29;Verl;Fortuna Colonia;1;2;Nessuna prediction con stessi nomi canonici
Germany_3Liga;2026-08-29;Wehen;RW Essen;0;0;Nessuna prediction con stessi nomi canonici
Germany_3Liga;2026-08-29;Hoffenheim 2;Regensburg;5;1;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Nord;2026-08-29;Brema 2;Hannoverscher SC;1;1;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Nord;2026-08-29;Emden;Hannover 2;1;1;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Nord;2026-08-29;VfB Oldenburg;Eimsbutteler;7;3;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Nordost;2026-08-29;Hertha 2;Hallescher;0;2;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_West;2026-08-29;Colonia 2;Lotte;2;2;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_West;2026-08-29;Hilden;Dortmund 2;0;2;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_West;2026-08-29;Monchengladbach 2;Wattenscheid;4;1;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_West;2026-08-29;Paderborn 2;Bocholt;2;4;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_West;2026-08-29;Schalke 2;Wiedenbruck;4;1;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Sudwest;2026-08-29;Freiberg;Eint. Frankfurt 2;2;1;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Sudwest;2026-08-29;Homburg;Kickers Stoccarda;0;1;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Sudwest;2026-08-29;Steinbach Haiger;Kassel;2;1;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Sudwest;2026-08-29;Trier;Sandhausen;2;0;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Sudwest;2026-08-29;Walldorf;Ulm;0;0;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Bayern;2026-08-29;Buchbach;Bayreuth;2;1;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Bayern;2026-08-29;Eichstatt;Aubstadt;3;0;Nessuna prediction con stessi nomi canonici
Germany_Regionalliga_Bayern;2026-08-29;Illertissen;Bayern 2;0;2;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_NOFV_Nord;2026-08-29;Siedenbollentin;Klosterfelde;3;0;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_NOFV_Nord;2026-08-29;Wismar;Makkabi Berlin;1;2;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_NOFV_Sud;2026-08-29;1.FC Frankfurt;Sandersdorf;0;8;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_NOFV_Sud;2026-08-29;Freital;Eilenburg;1;3;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_NOFV_Sud;2026-08-29;Halberstadt;Krieschow;5;0;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_SchleswigHolstein;2026-08-29;Rotenhof;Eichede;0;2;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_SchleswigHolstein;2026-08-29;Hohenwestedt;Phonix Lubeck B;2;2;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_SchleswigHolstein;2026-08-29;Kaltenkirchen;Lubeck 2;2;2;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_SchleswigHolstein;2026-08-29;PSV Neumunster;Kilia Kiel;1;4;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_SchleswigHolstein;2026-08-29;Rapid Lubeck;Oldenburger;0;5;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Hamburg;2026-08-29;Dassendorf;Norderstedt 2;3;1;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Bremen;2026-08-29;Blumenthaler;BTS Neustadt;1;0;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Bremen;2026-08-29;Aumund-Vegesack;Brinkumer;2;3;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Bremen;2026-08-29;Woltmershausen;Schwachhausen;0;2;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Niedersachsen;2026-08-29;Braunschweig U23;Meppen 2;2;3;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Niedersachsen;2026-08-29;BSV Rehden;Nordhorn;4;1;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Niedersachsen;2026-08-29;Drochtersen/Assel 2;Hemmingen;1;2;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Niedersachsen;2026-08-29;Lohne;Vorsfelde;3;1;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Hessen;2026-08-29;Baunatal;Friedberg;2;3;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Hessen;2026-08-29;Hummetroth;Hunfelder;1;2;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Hessen;2026-08-29;Hadamar;Pohlheim;0;2;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_RheinlandPfalzSaar;2026-08-29;Pirmasens;Eisbachtal;3;0;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_RheinlandPfalzSaar;2026-08-29;RW Koblenz;Schott Mainz;1;1;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_RheinlandPfalzSaar;2026-08-29;Auersmacher;Mechtersheim;0;1;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_RheinlandPfalzSaar;2026-08-29;Gonsenheim;Worms;6;2;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_RheinlandPfalzSaar;2026-08-29;TSV 1881 Gau-Odernheim;Koblenz;5;1;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Bayern_Nord;2026-08-29;Weiden;Grossbardorf;1;0;Nessuna prediction con stessi nomi canonici
Germany_Oberliga_Bayern_Nord;2026-08-29;Wurzburger FV;Cham;2;3;Nessuna prediction con stessi nomi canonici
