LeagueId;MatchDate;Home;Away;HG;AG;Reason
France_National;2026-09-04;Rouen;Valenciennes;1;1;Nessuna prediction con stessi nomi canonici
Estonia_Esiliiga;2026-09-10;FC Tallinn;Maardu;4;2;Nessuna prediction con stessi nomi canonici
