LeagueId;MatchDate;Home;Away;HG;AG;Reason
Finland_Kolmonen_Eastern_Group2;2026-07-29;KuPS/Akatemia II;Kings SC;2;7;Nessuna prediction con stessi nomi canonici
Finland_Kolmonen_Eastern_Group3;2026-07-25;LAUTP/2;LAUTP;0;1;Nessuna prediction con stessi nomi canonici
Finland_Kolmonen_Western_Group1;2026-07-25;IFK 2;PiPS;3;1;Nessuna prediction con stessi nomi canonici
Finland_Kolmonen_Western_Group1;2026-07-25;EuPa;LTU U20;0;0;Nessuna prediction con stessi nomi canonici
Finland_Kolmonen_Western_Group1;2026-07-28;SalPa 2;VG-62;3;1;Nessuna prediction con stessi nomi canonici
