LeagueId;MatchDate;Home;Away;HG;AG;Reason
Iceland_BestaDeildKvenna;2026-08-07;Grindavik/Njardvik D;IBV Vestmannaeyjar D;4;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-08-07;Thor/KA D;Fram D;2;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-08-06;Stjarnan D;Throttur D;1;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-29;Fram D;Valur D;4;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-29;Breidablik D;Thor/KA D;2;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-29;IBV Vestmannaeyjar D;Hafnarfjordur D;2;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-28;Stjarnan D;Grindavik/Njardvik D;0;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-28;Throttur D;Vikingur Reykjavik D;1;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-21;Hafnarfjordur D;Stjarnan D;7;3;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-21;Valur D;Breidablik D;1;7;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-20;Grindavik/Njardvik D;Throttur D;4;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-19;Thor/KA D;IBV Vestmannaeyjar D;2;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-19;Vikingur Reykjavik D;Fram D;1;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-16;Grindavik/Njardvik D;Hafnarfjordur D;1;6;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-15;Breidablik D;Vikingur Reykjavik D;4;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-15;IBV Vestmannaeyjar D;Valur D;2;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-14;Throttur D;Fram D;0;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-14;Stjarnan D;Thor/KA D;3;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-10;Valur D;Stjarnan D;1;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-09;Fram D;Breidablik D;3;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-09;Hafnarfjordur D;Throttur D;7;3;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-09;Thor/KA D;Grindavik/Njardvik D;1;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-07-09;Vikingur Reykjavik D;IBV Vestmannaeyjar D;1;3;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-06-23;Grindavik/Njardvik D;Vikingur Reykjavik D;1;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-06-23;Hafnarfjordur D;Valur D;1;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-06-22;Stjarnan D;Fram D;3;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-06-22;IBV Vestmannaeyjar D;Breidablik D;0;3;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-06-22;Thor/KA D;Throttur D;2;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-06-13;Valur D;Thor/KA D;0;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-06-13;Breidablik D;Stjarnan D;1;3;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-06-13;Fram D;Grindavik/Njardvik D;0;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-06-13;Throttur D;IBV Vestmannaeyjar D;0;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-06-13;Vikingur Reykjavik D;Hafnarfjordur D;2;5;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-30;Grindavik/Njardvik D;Breidablik D;0;5;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-30;Hafnarfjordur D;Fram D;6;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-30;Stjarnan D;IBV Vestmannaeyjar D;2;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-30;Thor/KA D;Vikingur Reykjavik D;4;6;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-29;Valur D;Throttur D;0;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-25;Breidablik D;Hafnarfjordur D;2;3;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-25;Throttur D;Stjarnan D;0;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-25;Vikingur Reykjavik D;Valur D;0;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-25;Fram D;Thor/KA D;3;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-25;IBV Vestmannaeyjar D;Grindavik/Njardvik D;1;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-20;Grindavik/Njardvik D;Stjarnan D;1;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-20;Valur D;Fram D;0;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-20;Vikingur Reykjavik D;Throttur D;1;4;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-20;Thor/KA D;Breidablik D;1;3;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-20;Hafnarfjordur D;IBV Vestmannaeyjar D;3;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-11;Fram D;Vikingur Reykjavik D;0;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-11;Throttur D;Grindavik/Njardvik D;1;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-11;Breidablik D;Valur D;3;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-10;IBV Vestmannaeyjar D;Thor/KA D;2;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-10;Stjarnan D;Hafnarfjordur D;1;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-06;Hafnarfjordur D;Grindavik/Njardvik D;2;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-06;Vikingur Reykjavik D;Breidablik D;2;4;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-06;Thor/KA D;Stjarnan D;2;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-06;Valur D;IBV Vestmannaeyjar D;2;3;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-05;Fram D;Throttur D;0;3;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-05-01;IBV Vestmannaeyjar D;Vikingur Reykjavik D;3;2;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-04-30;Throttur D;Hafnarfjordur D;2;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-04-30;Grindavik/Njardvik D;Thor/KA D;2;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-04-29;Breidablik D;Fram D;2;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-04-29;Stjarnan D;Valur D;2;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-04-25;Thor/KA D;Hafnarfjordur D;1;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-04-25;Valur D;Grindavik/Njardvik D;2;1;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-04-25;Fram D;IBV Vestmannaeyjar D;3;4;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-04-24;Breidablik D;Throttur D;2;0;Nessuna prediction con stessi nomi canonici
Iceland_BestaDeildKvenna;2026-04-24;Vikingur Reykjavik D;Stjarnan D;2;1;Nessuna prediction con stessi nomi canonici
Italy_SerieA;2026-08-30;Napoli;Como;1;2;Nessuna prediction con stessi nomi canonici
Italy_SerieA;2026-08-30;Cagliari;Inter;0;1;Nessuna prediction con stessi nomi canonici
Italy_SerieA;2026-08-30;Lazio;Genoa;1;0;Nessuna prediction con stessi nomi canonici
Italy_SerieB;2026-08-30;Arezzo;Palermo;2;3;Nessuna prediction con stessi nomi canonici
Italy_SerieB;2026-08-30;Mantova;Empoli;3;1;Nessuna prediction con stessi nomi canonici
Italy_SerieB;2026-08-30;Benevento;Südtirol;1;1;Nessuna prediction con stessi nomi canonici
Italy_SerieB;2026-08-30;Pisa;Catanzaro;2;1;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeA;2026-08-30;Arzignano;Pro Vercelli;1;0;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeA;2026-08-30;Carpi;Juventus U23;3;3;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeA;2026-08-30;Dolomiti Bellunesi;Alcione Milano;0;0;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeA;2026-08-30;Lumezzane;Giana Erminio;1;0;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeA;2026-08-30;Pergolettese;Brescia;0;1;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeB;2026-08-30;Atalanta U23;Guidonia;2;1;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeB;2026-08-30;Gubbio;Reggiana;1;2;Nessuna prediction con stessi nomi canonici
Italy_SerieC_GironeB;2026-08-30;Vis Pesaro;Perugia;2;2;Nessuna prediction con stessi nomi canonici
Peru_Liga2;2026-08-30;Minas;Sport Huancayo 2;2;1;Nessuna prediction con stessi nomi canonici
Peru_Liga2;2026-08-30;Llacuabamba;Union Comercio;1;1;Nessuna prediction con stessi nomi canonici
Peru_Liga2;2026-08-30;Tacna Heroica;Santos;3;1;Nessuna prediction con stessi nomi canonici
Spain_LaLiga;2026-08-30;Real Madrid;Malaga;4;0;Nessuna prediction con stessi nomi canonici
Spain_LaLiga;2026-08-30;A Coruna;Valencia;3;1;Nessuna prediction con stessi nomi canonici
Spain_LaLiga;2026-08-30;Celta Vigo;Ath. Bilbao;0;2;Nessuna prediction con stessi nomi canonici
Spain_LaLiga2;2026-08-30;Cadice;Valladolid;1;1;Nessuna prediction con stessi nomi canonici
Spain_LaLiga2;2026-08-30;Maiorca;Ceuta;3;0;Nessuna prediction con stessi nomi canonici
Spain_LaLiga2;2026-08-30;Cordoba;Granada;1;3;Nessuna prediction con stessi nomi canonici
Turkey_SuperLig;2026-08-30;Basaksehir;Kasimpasa;1;1;Nessuna prediction con stessi nomi canonici
Turkey_SuperLig;2026-08-30;Samsunspor;Fenerbahce;0;2;Nessuna prediction con stessi nomi canonici
Iceland_1DeildWomen;2026-08-27;HK Kopavogur;Keflavik Women;1;1;Nessuna prediction con stessi nomi canonici
