MatchDate;LeagueId;Home;Away;Score;Band;Round;PredictionDate;HomeSourceLeagueId;AwaySourceLeagueId;CompetitionGroup;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion
2026-09-15;Germany_Regionalliga_Nord;Drochtersen/Assel;Emden;76.0;ALTA;10;2026-09-15;Germany_Regionalliga_Nord;Germany_Regionalliga_Nord;;VG1 BASE: MinBTTSFull=0.75, MinGFL5=2.60, PPGGapFull=0.38, DeltaBTTSL5=-0.07, MinOverFull=0.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0.0
2026-09-15;Armenia_FirstLeague;Mika;Urartu 2;68.23;MEDIA;9;2026-09-15;Armenia_FirstLeague;Armenia_FirstLeague;seconda divisione armena;VG1 NO-SIGNAL: MinBTTSFull=0.67, MinGFL5=1.80, PPGGapFull=0.40, DeltaBTTSL5=+0.07, MinOverFull=0.80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0.0
2026-09-15;Italy_SerieC_GironeC;Barletta;Salernitana;66.48;MEDIA;5;2026-09-15;Italy_SerieC_GironeC;Italy_SerieC_GironeC;;VG1 NO-SIGNAL: MinBTTSFull=0.67, MinGFL5=1.75, PPGGapFull=0.08, DeltaBTTSL5=+0.00, MinOverFull=0.50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0.0
2026-09-15;Iceland_BestaDeildKarla;Fram;Breidablik;65.71;MEDIA;29;2026-09-15;Iceland_BestaDeildKarla;Iceland_BestaDeildKarla;;VG1 NO-SIGNAL: MinBTTSFull=0.68, MinGFL5=1.60, PPGGapFull=0.68, DeltaBTTSL5=+0.17, MinOverFull=0.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.18;1.0.0
2026-09-15;Germany_3Liga;Wurzburger Kickers;Aachen;63.11;MEDIA;6;2026-09-15;Germany_3Liga;Germany_3Liga;;VG1 NO-SIGNAL: MinBTTSFull=0.60, MinGFL5=1.80, PPGGapFull=0.80, DeltaBTTSL5=+0.00, MinOverFull=0.80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.2;1.0.0
2026-09-15;Switzerland_SuperLeague;Grasshoppers;Sion;62.49;MEDIA;9;2026-09-15;Switzerland_SuperLeague;Switzerland_SuperLeague;;VG1 NO-SIGNAL: MinBTTSFull=0.71, MinGFL5=1.60, PPGGapFull=1.00, DeltaBTTSL5=-0.01, MinOverFull=0.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.57;1.0.0
2026-09-15;Romania_Liga2;CSM Resita;FC Bacau;62.19;MEDIA;8;2026-09-15;Romania_Liga2;Romania_Liga2;;VG1 NO-SIGNAL: MinBTTSFull=0.60, MinGFL5=1.80, PPGGapFull=0.80, DeltaBTTSL5=+0.00, MinOverFull=0.60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.2;1.0.0
2026-09-15;Poland_Ekstraklasa;Korona;Gornik Zabrze;62.05;MEDIA;10;2026-09-15;Poland_Ekstraklasa;Poland_Ekstraklasa;;VG1 NO-SIGNAL: MinBTTSFull=0.71, MinGFL5=1.60, PPGGapFull=0.86, DeltaBTTSL5=+0.01, MinOverFull=0.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.57;1.0.0
2026-09-15;Armenia_FirstLeague;Pyunik 2;Araks Ararat;61.85;MEDIA;9;2026-09-15;Armenia_FirstLeague;Armenia_FirstLeague;seconda divisione armena;VG1 NO-SIGNAL: MinBTTSFull=0.67, MinGFL5=1.50, PPGGapFull=0.58, DeltaBTTSL5=+0.07, MinOverFull=0.50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0.0
2026-09-15;Estonia_EsiliigaB;Levadia U19;Tulevik;59.83;BASSA;30;2026-09-15;Estonia_EsiliigaB;Estonia_EsiliigaB;;VG1 NO-SIGNAL: MinBTTSFull=0.52, MinGFL5=2.20, PPGGapFull=0.51, DeltaBTTSL5=-0.02, MinOverFull=0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.22;1.0.0
