PredictionDate;MatchDate;LeagueId;Round;Home;Away;Score;Band;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion
2026-07-13;2026-07-14;Australia_NPLQueenslandU23_2026;20;Moreton City Excelsior U23;QLD State Team U17;89.34;ALTA;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga;3.27;13.0;12.51;5.13;10.0;10.8;10.8;7.5;7.5;8.82;2.5.0
2026-07-13;2026-07-14;Iceland_Division_1_2026;21;Kopavogur;IR Reykjavik;82.64;ALTA;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga;2.73;11.36;10.55;6.43;10.0;7.2;8.4;6.67;10.0;9.3;2.5.0
2026-07-13;2026-07-14;Finland_Kakkonen_GroupB_2026;13;Ilves 2;GrIFK;71.82;MEDIA;PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte;1.33;13.0;7.52;5.82;7.02;8.4;6.0;7.5;6.0;9.22;2.5.0
2026-07-13;2026-07-14;Somalia_NationalLeague_2026;20;Mogadishu City;Badbaado;68.91;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;2.18;11.47;10.34;2.14;7.39;4.8;10.8;5.0;8.57;6.22;2.5.0
2026-07-13;2026-07-14;Iceland_Division_1_2026;21;Grotta;Grindavik;68.52;MEDIA;PRO: attacco casa positivo | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over esterno debole;1.09;10.83;5.91;7.58;5.94;9.6;4.8;10.0;5.0;7.77;2.5.0
2026-07-13;2026-07-14;Bhutan_PremierLeague_2026;10;BFF Academy U19;Drukpa;67.26;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | alta tendenza BTTS || CONTRO: trend over trasferta non forte | profilo over interno debole | profilo over esterno debole;0.67;11.08;9.6;7.73;5.68;7.5;6.0;5.0;5.0;9.0;2.5.0
2026-07-13;2026-07-14;Kyrgyzstan_PremierLiga_2026;17;Muras United;Bars;66.39;MEDIA;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: trend over casa non forte | profilo over interno debole || CONTRO V25: v25: sfida equilibrata di alta classifica (gap punti 1.0, gap PPG 0.07) con difesa casa sotto 1 gol subito a partita;0.4;13.0;13.0;3.12;6.17;6.0;10.8;3.33;8.0;8.57;2.5.0
