LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
Australia_NPLVictoria;Heidelberg;St Albans;57.84;MEDIA;19;Ranking gap: 0.167 | Attacco casa: 1.67/gara | Difesa trasferta subisce: 1.83/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;Heidelberg - St Albans;3.34;16.67;18.33;10.5;9.0
Australia_QueenslandPremierLeague;Caboolture;Sunshine Coast Wanderers;57.08;MEDIA;18;Ranking gap: 0.104 | Attacco casa: 1.94/gara | Difesa trasferta subisce: 1.31/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;Caboolture - Sunshine Coast Wanderers;2.08;19.38;13.12;12.0;10.5
USA_USLLeagueTwo_Mountain;Flatirons;Colorado Storm;56.82;MEDIA;20260631;Ranking gap: 0.893 | Attacco casa: 1.25/gara | Difesa trasferta subisce: 0.33/gara | Over25 casa ultime10: 0.88 | Over25 trasferta ultime10: 0.67;Flatirons - Colorado Storm;17.86;12.5;3.33;13.12;10.0
USA_USLLeagueTwo_MidSouth;Red River;Little Rock Rangers;54.83;MEDIA;20260630;Ranking gap: 0.529 | Attacco casa: 2.10/gara | Difesa trasferta subisce: 0.38/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.50;Red River - Little Rock Rangers;10.58;21.0;3.75;12.0;7.5
Australia_NPLSouthAustralia;Adelaide Comets;Croydon;54.8;MEDIA;17;Ranking gap: 0.221 | Attacco casa: 1.12/gara | Difesa trasferta subisce: 1.81/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;Adelaide Comets - Croydon;4.42;11.25;18.12;10.5;10.5
USA_USLLeagueTwo_LoneStar;Lonestar SC;Laredo Heat;52.96;MEDIA;20260630;Ranking gap: 0.476 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 0.44/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.67;Lonestar SC - Laredo Heat;9.52;20.0;4.44;9.0;10.0
Australia_NSWLeagueOne;Prospect United;Hakoah Sydney;50.07;MEDIA;22;Ranking gap: 0.195 | Attacco casa: 0.95/gara | Difesa trasferta subisce: 1.71/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.80;Prospect United - Hakoah Sydney;3.9;9.52;17.14;7.5;12.0
Australia_NPLVictoria;Green Gully;Bentleigh;48.78;MEDIA;19;Ranking gap: 0.103 | Attacco casa: 0.56/gara | Difesa trasferta subisce: 2.17/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;Green Gully - Bentleigh;2.06;5.56;21.67;9.0;10.5
Australia_VictoriaPremierLeague2;Kingston City;Nunawading City;41.84;BASSA;19;Ranking gap: 0.120 | Attacco casa: 0.82/gara | Difesa trasferta subisce: 1.47/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.30;Kingston City - Nunawading City;2.4;8.24;14.71;12.0;4.5
Australia_VictoriaPremierLeague2;Box Hill;Whittlesea United;40.81;BASSA;19;Ranking gap: 0.047 | Attacco casa: 1.47/gara | Difesa trasferta subisce: 1.17/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;Box Hill - Whittlesea United;0.94;14.71;11.67;7.5;6.0
Australia_VictoriaPremierLeague2;Springvale;Keilor Park;39.67;BASSA;19;Ranking gap: 0.163 | Attacco casa: 1.06/gara | Difesa trasferta subisce: 1.24/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.30;Springvale - Keilor Park;3.26;10.56;12.35;9.0;4.5
Australia_SAStateLeague;Eastern United;Modbury;38.72;BASSA;17;Ranking gap: 0.234 | Attacco casa: 1.12/gara | Difesa trasferta subisce: 0.93/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.60;Eastern United - Modbury;4.68;11.25;9.29;4.5;9.0
