LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
Norway_3rdDivision_Group5;Ulfstind;Harstad;66.91;MEDIA-ALTA;12;Ranking gap: 0.132 | Attacco casa: 1.91/gara | Difesa trasferta subisce: 1.82/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.90;Ulfstind - Harstad;2.64;19.09;18.18;13.5;13.5
Sweden_Division1_Sodra;Laholms;Utsikten;66.69;MEDIA-ALTA;14;Ranking gap: 0.042 | Attacco casa: 1.38/gara | Difesa trasferta subisce: 2.77/gara | Over25 casa ultime10: 1.00 | Over25 trasferta ultime10: 0.80;Laholms - Utsikten;0.84;13.85;25.0;15.0;12.0
Norway_3rdDivision_Group5;Bossekop;Kongsvinger 2;66.65;MEDIA-ALTA;12;Ranking gap: 0.087 | Attacco casa: 1.73/gara | Difesa trasferta subisce: 2.36/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.80;Bossekop - Kongsvinger 2;1.74;17.27;23.64;12.0;12.0
USA_USLLeagueTwo_Valley;West Virginia;Dayton;65.17;MEDIA-ALTA;19;Ranking gap: 0.665 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.88/gara | Over25 casa ultime10: 0.38 | Over25 trasferta ultime10: 0.50;West Virginia - Dayton;13.3;20.0;18.75;5.62;7.5
Sweden_Division2_NorraGotaland;Husqvarna;Karlstad II;64.87;MEDIA-ALTA;15;Ranking gap: 0.303 | Attacco casa: 2.46/gara | Difesa trasferta subisce: 1.77/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.40;Husqvarna - Karlstad II;6.06;24.62;17.69;10.5;6.0
Sweden_Division2_NorraGotaland;Ahlafors IF;Tord;64.55;MEDIA-ALTA;15;Ranking gap: 0.214 | Attacco casa: 2.23/gara | Difesa trasferta subisce: 1.85/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;Ahlafors IF - Tord;4.28;22.31;18.46;10.5;9.0
Norway_2ndDivision_Group2;Kjelsås;Honefoss;64.16;MEDIA-ALTA;12;Ranking gap: 0.099 | Attacco casa: 2.36/gara | Difesa trasferta subisce: 1.45/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.80;Kjelsås - Honefoss;1.98;23.64;14.55;12.0;12.0
Norway_3rdDivision_Group3;Djerv 1919;Gneist;63.63;MEDIA-ALTA;13;Ranking gap: 0.093 | Attacco casa: 1.73/gara | Difesa trasferta subisce: 2.91/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.80;Djerv 1919 - Gneist;1.86;17.27;25.0;7.5;12.0
Norway_3rdDivision_Group6;Oppsal;Raelingen;63.0;MEDIA-ALTA;13;Ranking gap: 0.032 | Attacco casa: 1.64/gara | Difesa trasferta subisce: 2.73/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.90;Oppsal - Raelingen;0.64;16.36;25.0;7.5;13.5
Norway_2ndDivision_Group2;Ull/Kisa;Rana FK;62.51;MEDIA-ALTA;12;Ranking gap: 0.053 | Attacco casa: 1.55/gara | Difesa trasferta subisce: 1.90/gara | Over25 casa ultime10: 1.00 | Over25 trasferta ultime10: 0.80;Ull/Kisa - Rana FK;1.06;15.45;19.0;15.0;12.0
Sweden_Division2_NorraSvealand;IK Franke;Viggbyholms;62.44;MEDIA-ALTA;15;Ranking gap: 0.147 | Attacco casa: 1.92/gara | Difesa trasferta subisce: 2.08/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.40;IK Franke - Viggbyholms;2.94;19.23;20.77;13.5;6.0
Norway_3rdDivision_Group4;Madla IL;Mandalskameratene;62.14;MEDIA-ALTA;13;Ranking gap: 0.057 | Attacco casa: 2.27/gara | Difesa trasferta subisce: 1.73/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;Madla IL - Mandalskameratene;1.14;22.73;17.27;12.0;9.0
Norway_OBOSLigaen;Haugesund;Kongsvinger;61.25;MEDIA-ALTA;13;Ranking gap: 0.021 | Attacco casa: 3.00/gara | Difesa trasferta subisce: 1.33/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;Haugesund - Kongsvinger;0.42;25.0;13.33;10.5;12.0
USA_USLLeagueTwo_Valley;Louisville City 2;Kings Hammer Columbus;61.11;MEDIA-ALTA;19;Ranking gap: 0.566 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.38/gara | Over25 casa ultime10: 0.44 | Over25 trasferta ultime10: 0.62;Louisville City 2 - Kings Hammer Columbus;11.32;20.0;13.75;6.67;9.38
Norway_OBOSLigaen;Strømmen;Moss;60.99;MEDIA-ALTA;13;Ranking gap: 0.141 | Attacco casa: 1.25/gara | Difesa trasferta subisce: 2.17/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.90;Strømmen - Moss;2.82;12.5;21.67;10.5;13.5
Norway_3rdDivision_Group2;Rosenborg 2;Spjelkavik;60.79;MEDIA-ALTA;14;Ranking gap: 0.051 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.73/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;Rosenborg 2 - Spjelkavik;1.02;20.0;17.27;12.0;10.5
Iceland_Division_1;Throttur;Vestri;60.59;MEDIA-ALTA;16;Ranking gap: 0.066 | Attacco casa: 2.40/gara | Difesa trasferta subisce: 1.73/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.60;Throttur - Vestri;1.32;24.0;17.27;9.0;9.0
Norway_2ndDivision_Group1;Mjondalen;Bjarg;60.47;MEDIA-ALTA;12;Ranking gap: 0.019 | Attacco casa: 2.27/gara | Difesa trasferta subisce: 1.64/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;Mjondalen - Bjarg;0.38;22.73;16.36;10.5;10.5
USA_USLLeagueTwo_Metropolitan;New Jersey Copa;Ironbound SC;60.12;MEDIA-ALTA;24;Ranking gap: 0.662 | Attacco casa: 1.38/gara | Difesa trasferta subisce: 1.25/gara | Over25 casa ultime10: 0.75 | Over25 trasferta ultime10: 0.62;New Jersey Copa - Ironbound SC;13.24;13.75;12.5;11.25;9.38
Norway_3rdDivision_Group3;Askoy;Forde;60.1;MEDIA-ALTA;13;Ranking gap: 0.062 | Attacco casa: 1.64/gara | Difesa trasferta subisce: 2.00/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.90;Askoy - Forde;1.24;16.36;20.0;9.0;13.5
Iceland_Division_1;Volsungur;Grotta;59.98;MEDIA;16;Ranking gap: 0.110 | Attacco casa: 1.10/gara | Difesa trasferta subisce: 2.44/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.89;Volsungur - Grotta;2.2;11.0;24.44;9.0;13.33
Sweden_Division2_SodraSvealand;Haninge;Sleipner;59.76;MEDIA;15;Ranking gap: 0.015 | Attacco casa: 2.31/gara | Difesa trasferta subisce: 1.54/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;Haninge - Sleipner;0.3;23.08;15.38;12.0;9.0
Norway_3rdDivision_Group6;Orn;Sandefjord 2;59.74;MEDIA;13;Ranking gap: 0.044 | Attacco casa: 1.73/gara | Difesa trasferta subisce: 1.91/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.90;Orn - Sandefjord 2;0.88;17.27;19.09;9.0;13.5
Norway_OBOSLigaen;Sogndal;Egersund;59.21;MEDIA;13;Ranking gap: 0.052 | Attacco casa: 1.67/gara | Difesa trasferta subisce: 1.75/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.80;Sogndal - Egersund;1.04;16.67;17.5;12.0;12.0
Norway_2ndDivision_Group1;Traeff;Eik-Tonsberg;59.19;MEDIA;12;Ranking gap: 0.105 | Attacco casa: 1.82/gara | Difesa trasferta subisce: 2.09/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.50;Traeff - Eik-Tonsberg;2.1;18.18;20.91;10.5;7.5
Norway_OBOSLigaen;Strömsgodset;Odd;58.71;MEDIA;13;Ranking gap: 0.052 | Attacco casa: 3.00/gara | Difesa trasferta subisce: 1.17/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;Strömsgodset - Odd;1.04;25.0;11.67;10.5;10.5
Norway_OBOSLigaen;Stabaek;Bryne;58.56;MEDIA;13;Ranking gap: 0.078 | Attacco casa: 2.08/gara | Difesa trasferta subisce: 1.67/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;Stabaek - Bryne;1.56;20.83;16.67;10.5;9.0
Norway_3rdDivision_Group2;FK Kvik;Volda TI;58.4;MEDIA;14;Ranking gap: 0.052 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.64/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;FK Kvik - Volda TI;1.04;20.0;16.36;10.5;10.5
Sweden_Division1_Sodra;Atvidaberg;Rosengard;58.18;MEDIA;14;Ranking gap: 0.055 | Attacco casa: 2.08/gara | Difesa trasferta subisce: 1.23/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.70;Atvidaberg - Rosengard;1.1;20.77;12.31;13.5;10.5
Norway_OBOSLigaen;Åsane;Ranheim;57.67;MEDIA;13;Ranking gap: 0.125 | Attacco casa: 1.25/gara | Difesa trasferta subisce: 2.17/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.90;Åsane - Ranheim;2.5;12.5;21.67;7.5;13.5
Sweden_Division1_Norra;Gefle;Stocksund;56.8;MEDIA;15;Ranking gap: 0.038 | Attacco casa: 1.15/gara | Difesa trasferta subisce: 2.62/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;Gefle - Stocksund;0.76;11.54;25.0;9.0;10.5
Sweden_Division1_Norra;Stockholm Internazionale;Enkoping SK;55.99;MEDIA;15;Ranking gap: 0.017 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.62/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;Stockholm Internazionale - Enkoping SK;0.34;20.0;16.15;10.5;9.0
Sweden_Division2_NorraSvealand;Falu;Lidingo IFK;55.41;MEDIA;15;Ranking gap: 0.178 | Attacco casa: 1.54/gara | Difesa trasferta subisce: 1.85/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.60;Falu - Lidingo IFK;3.56;15.38;18.46;9.0;9.0
Norway_OBOSLigaen;Sandnes;Raufoss;55.21;MEDIA;13;Ranking gap: 0.094 | Attacco casa: 1.50/gara | Difesa trasferta subisce: 2.33/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.70;Sandnes - Raufoss;1.88;15.0;23.33;4.5;10.5
Sweden_Division2_NorraSvealand;Bollstanas;Korsnas;55.04;MEDIA;15;Ranking gap: 0.083 | Attacco casa: 1.62/gara | Difesa trasferta subisce: 1.92/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.60;Bollstanas - Korsnas;1.66;16.15;19.23;9.0;9.0
Sweden_Superettan;Varberg;Öster;54.61;MEDIA;14;Ranking gap: 0.047 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.42/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;Varberg - Öster;0.94;20.0;14.17;9.0;10.5
Sweden_Division1_Sodra;AFC Malmo;Jonkoping;54.08;MEDIA;14;Ranking gap: 0.077 | Attacco casa: 2.08/gara | Difesa trasferta subisce: 1.08/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;AFC Malmo - Jonkoping;1.54;20.77;10.77;12.0;9.0
Sweden_Division2_NorraGotaland;Motala;Vanersborgs FK;53.65;MEDIA;15;Ranking gap: 0.092 | Attacco casa: 1.38/gara | Difesa trasferta subisce: 1.85/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.80;Motala - Vanersborgs FK;1.84;13.85;18.46;7.5;12.0
Norway_2ndDivision_Group2;Lørenskog;Grorud;53.11;MEDIA;12;Ranking gap: 0.044 | Attacco casa: 2.18/gara | Difesa trasferta subisce: 1.09/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;Lørenskog - Grorud;0.88;21.82;10.91;10.5;9.0
Iceland_Division_2;Kormakur/Hvot;Hviti;50.74;MEDIA;21;Ranking gap: 0.037 | Attacco casa: 2.33/gara | Difesa trasferta subisce: 1.33/gara | Over25 casa ultime10: 0.67 | Over25 trasferta ultime10: 0.22;Kormakur/Hvot - Hviti;0.74;23.33;13.33;10.0;3.33
Sweden_Division2_SodraGotaland;Osterlen;Karlskrona;50.41;MEDIA;15;Ranking gap: 0.163 | Attacco casa: 1.38/gara | Difesa trasferta subisce: 1.23/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;Osterlen - Karlskrona;3.26;13.85;12.31;10.5;10.5
Sweden_Division2_VastraGotaland;Astrio;Hestrafors;50.24;MEDIA;15;Ranking gap: 0.193 | Attacco casa: 0.69/gara | Difesa trasferta subisce: 1.85/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.80;Astrio - Hestrafors;3.86;6.92;18.46;9.0;12.0
Sweden_Division2_NorraSvealand;Taby;Gute;49.86;MEDIA;15;Ranking gap: 0.089 | Attacco casa: 1.77/gara | Difesa trasferta subisce: 1.54/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.30;Taby - Gute;1.78;17.69;15.38;10.5;4.5
Sweden_Division1_Sodra;Lunds;Skövde;49.65;MEDIA;14;Ranking gap: 0.117 | Attacco casa: 1.85/gara | Difesa trasferta subisce: 1.38/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.50;Lunds - Skövde;2.34;18.46;13.85;7.5;7.5
Sweden_Division2_SodraGotaland;Rappe GOIF;Staffanstorp United;49.59;MEDIA;15;Ranking gap: 0.043 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 1.92/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.80;Rappe GOIF - Staffanstorp United;0.86;10.0;19.23;7.5;12.0
Finland_Veikkausliiga;TPS Turku;Jaro;49.48;MEDIA;16;Ranking gap: 0.147 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 2.15/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.70;TPS Turku - Jaro;2.94;10.0;21.54;4.5;10.5
Finland_Veikkausliiga;Ilves;SJK;49.22;MEDIA;16;Ranking gap: 0.073 | Attacco casa: 1.69/gara | Difesa trasferta subisce: 1.58/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.40;Ilves - SJK;1.46;16.92;15.83;9.0;6.0
Sweden_Division2_SodraSvealand;Eker Orebro;Farsta;48.73;MEDIA;15;Ranking gap: 0.077 | Attacco casa: 1.54/gara | Difesa trasferta subisce: 1.23/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;Eker Orebro - Farsta;1.54;15.38;12.31;10.5;9.0
Sweden_Division2_SodraGotaland;Solvesborgs;Oskarshamn;47.88;MEDIA;15;Ranking gap: 0.221 | Attacco casa: 1.62/gara | Difesa trasferta subisce: 1.23/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.50;Solvesborgs - Oskarshamn;4.42;16.15;12.31;7.5;7.5
Norway_3rdDivision_Group6;Fram;Drobak-Frogn;47.79;MEDIA;13;Ranking gap: 0.067 | Attacco casa: 1.27/gara | Difesa trasferta subisce: 1.27/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;Fram - Drobak-Frogn;1.34;12.73;12.73;12.0;9.0
Sweden_Division2_VastraGotaland;Astorps;Torslanda;47.75;MEDIA;15;Ranking gap: 0.028 | Attacco casa: 1.31/gara | Difesa trasferta subisce: 1.46/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;Astorps - Torslanda;0.56;13.08;14.62;10.5;9.0
USA_USLLeagueTwo_GreatForest;Buffalo;Steel City;45.52;MEDIA;22;Ranking gap: 0.099 | Attacco casa: 3.00/gara | Difesa trasferta subisce: 0.12/gara | Over25 casa ultime10: 0.78 | Over25 trasferta ultime10: 0.38;Buffalo - Steel City;1.98;25.0;1.25;11.67;5.62
Sweden_Division2_SodraGotaland;Nosaby;IFK Trelleborg;45.43;MEDIA;15;Ranking gap: 0.064 | Attacco casa: 1.77/gara | Difesa trasferta subisce: 0.85/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.40;Nosaby - IFK Trelleborg;1.28;17.69;8.46;12.0;6.0
Finland_Veikkausliiga;HJK;KuPS;44.91;BASSA;16;Ranking gap: 0.073 | Attacco casa: 1.92/gara | Difesa trasferta subisce: 1.07/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;HJK - KuPS;1.46;19.23;10.71;7.5;6.0
Finland_Veikkausliiga;Oulu;Lahti;44.81;BASSA;16;Ranking gap: 0.213 | Attacco casa: 1.54/gara | Difesa trasferta subisce: 1.17/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;Oulu - Lahti;4.26;15.38;11.67;7.5;6.0
Sweden_Superettan;Nordic United;Oddevold;44.16;BASSA;14;Ranking gap: 0.033 | Attacco casa: 1.54/gara | Difesa trasferta subisce: 1.46/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.60;Nordic United - Oddevold;0.66;15.38;14.62;4.5;9.0
Sweden_Division1_Sodra;Trollhättan;Angelholm;43.49;BASSA;14;Ranking gap: 0.038 | Attacco casa: 1.31/gara | Difesa trasferta subisce: 1.62/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.60;Trollhättan - Angelholm;0.76;13.08;16.15;4.5;9.0
Norway_2ndDivision_Group1;Pors;Arendal;42.63;BASSA;12;Ranking gap: 0.093 | Attacco casa: 1.09/gara | Difesa trasferta subisce: 1.64/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;Pors - Arendal;1.86;10.91;16.36;7.5;6.0
Sweden_Superettan;Sundsvall;Östersund;42.44;BASSA;14;Ranking gap: 0.143 | Attacco casa: 0.85/gara | Difesa trasferta subisce: 1.46/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.50;Sundsvall - Östersund;2.86;8.46;14.62;9.0;7.5
Norway_2ndDivision_Group1;Lysekloster;Brattvag;40.48;BASSA;12;Ranking gap: 0.199 | Attacco casa: 1.27/gara | Difesa trasferta subisce: 0.73/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.40;Lysekloster - Brattvag;3.98;12.73;7.27;10.5;6.0
Norway_OBOSLigaen;Lyn;Hodd;38.69;BASSA;13;Ranking gap: 0.068 | Attacco casa: 0.83/gara | Difesa trasferta subisce: 1.25/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.50;Lyn - Hodd;1.36;8.33;12.5;9.0;7.5
Sweden_Superettan;Ljungskile;Örebro;38.46;BASSA;14;Ranking gap: 0.017 | Attacco casa: 1.15/gara | Difesa trasferta subisce: 1.31/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;Ljungskile - Örebro;0.34;11.54;13.08;7.5;6.0
Finland_Veikkausliiga;Gnistan;VPS;38.37;BASSA;16;Ranking gap: 0.035 | Attacco casa: 1.50/gara | Difesa trasferta subisce: 0.92/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.50;Gnistan - VPS;0.7;15.0;9.17;6.0;7.5
Norway_2ndDivision_Group1;Vidar;Halden;37.3;BASSA;12;Ranking gap: 0.222 | Attacco casa: 0.64/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.60;Vidar - Halden;4.44;6.36;10.0;7.5;9.0
Norway_2ndDivision_Group1;Sandviken;Notodden;36.24;BASSA;12;Ranking gap: 0.062 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.50;Sandviken - Notodden;1.24;10.0;10.0;7.5;7.5
Finland_Veikkausliiga;Mariehamn;Inter Turku;35.03;BASSA;16;Ranking gap: 0.398 | Attacco casa: 0.50/gara | Difesa trasferta subisce: 0.86/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;Mariehamn - Inter Turku;7.96;5.0;8.57;7.5;6.0
Sweden_Division1_Norra;Arlanda;Karlstad;34.44;BASSA;15;Ranking gap: 0.043 | Attacco casa: 1.69/gara | Difesa trasferta subisce: 0.62/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.30;Arlanda - Karlstad;0.86;16.92;6.15;6.0;4.5
