MatchDate;LeagueId;Home;Away;Score;Band;Round;PredictionDate;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion
2026-07-14;Australia_NPLQueenslandU23;Moreton City Excelsior U23;QLD State Team U17;82.52;ALTA;20;2026-07-13;Ranking gap: 0.276 | Attacco casa: 2.82/gara | Difesa trasferta subisce: 2.71/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.90;5.52;25.0;;;25.0;13.5;13.5;;;;2.0.0
2026-07-14;Iceland_Division_1;Kopavogur;IR Reykjavik;66.2;MEDIA-ALTA;21;2026-07-13;Ranking gap: 0.195 | Attacco casa: 1.92/gara | Difesa trasferta subisce: 2.36/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;3.9;19.23;;;23.57;9.0;10.5;;;;2.0.0
2026-07-14;Somalia_NationalLeague;Mogadishu City;Badbaado;60.1;MEDIA-ALTA;20;2026-07-13;Ranking gap: 0.247 | Attacco casa: 1.94/gara | Difesa trasferta subisce: 1.62/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.90;4.94;19.41;;;16.25;6.0;13.5;;;;2.0.0
2026-07-14;Finland_Kakkonen_GroupB;Ilves 2;GrIFK;60.05;MEDIA-ALTA;13;2026-07-13;Ranking gap: 0.080 | Attacco casa: 2.50/gara | Difesa trasferta subisce: 1.55/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.50;1.6;25.0;;;15.45;10.5;7.5;;;;2.0.0
2026-07-14;Kyrgyzstan_PremierLiga;Muras United;Bars;57.79;MEDIA;17;2026-07-13;Ranking gap: 0.018 | Attacco casa: 2.29/gara | Difesa trasferta subisce: 1.36/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.90;0.36;22.86;;;13.57;7.5;13.5;;;;2.0.0
2026-07-14;Iceland_Division_1;Grotta;Grindavik;51.55;MEDIA;21;2026-07-13;Ranking gap: 0.107 | Attacco casa: 1.83/gara | Difesa trasferta subisce: 1.31/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.40;2.14;18.33;;;13.08;12.0;6.0;;;;2.0.0
2026-07-14;Bhutan_PremierLeague;BFF Academy U19;Drukpa;48.69;MEDIA;10;2026-07-13;Ranking gap: 0.028 | Attacco casa: 1.88/gara | Difesa trasferta subisce: 1.25/gara | Over25 casa ultime10: 0.62 | Over25 trasferta ultime10: 0.50;0.56;18.75;;;12.5;9.38;7.5;;;;2.0.0
