LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
Sweden_Division2_NorraGotaland;Vanersborgs IF;Stenungsunds;52.34;MEDIA;15;Ranking gap: 0.221 | Attacco casa: 1.15/gara | Difesa trasferta subisce: 1.54/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;Vanersborgs IF - Stenungsunds;4.42;11.54;15.38;12.0;9.0
Sweden_Division2_VastraGotaland;Dalstorps IF;Lindome;51.92;MEDIA;15;Ranking gap: 0.040 | Attacco casa: 1.92/gara | Difesa trasferta subisce: 1.54/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.60;Dalstorps IF - Lindome;0.8;19.23;15.38;7.5;9.0
Iceland_Division_1;Grindavik;Aegir;49.21;MEDIA;16;Ranking gap: 0.027 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 2.00/gara | Over25 casa ultime10: 0.44 | Over25 trasferta ultime10: 0.80;Grindavik - Aegir;0.54;10.0;20.0;6.67;12.0
Estonia_Meistriliiga;Parnu JK Vaprus;Kuressaare;46.69;MEDIA;18;Ranking gap: 0.072 | Attacco casa: 1.25/gara | Difesa trasferta subisce: 1.62/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.50;Parnu JK Vaprus - Kuressaare;1.44;12.5;16.25;9.0;7.5
Sweden_Division1_Sodra;Hassleholms IF;Tvaaker;46.49;MEDIA;14;Ranking gap: 0.038 | Attacco casa: 1.77/gara | Difesa trasferta subisce: 1.15/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.50;Hassleholms IF - Tvaaker;0.76;17.69;11.54;9.0;7.5
Sweden_Division2_SodraGotaland;IFK Berga;Vaxjo Norra;45.77;MEDIA;15;Ranking gap: 0.077 | Attacco casa: 1.85/gara | Difesa trasferta subisce: 1.08/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.40;IFK Berga - Vaxjo Norra;1.54;18.46;10.77;9.0;6.0
Sweden_Division1_Sodra;Kristianstad;Trelleborg;44.1;BASSA;14;Ranking gap: 0.230 | Attacco casa: 1.08/gara | Difesa trasferta subisce: 0.92/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;Kristianstad - Trelleborg;4.6;10.77;9.23;9.0;10.5
Sweden_Division2_NorraSvealand;Kungsangen;Skiljebo;41.59;BASSA;15;Ranking gap: 0.214 | Attacco casa: 1.08/gara | Difesa trasferta subisce: 1.15/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.60;Kungsangen - Skiljebo;4.28;10.77;11.54;6.0;9.0
Sweden_Division1_Norra;FBK Karlstad;Hammarby TFF;39.59;BASSA;15;Ranking gap: 0.072 | Attacco casa: 1.77/gara | Difesa trasferta subisce: 0.85/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.50;FBK Karlstad - Hammarby TFF;1.44;17.69;8.46;4.5;7.5
Sweden_Division1_Norra;Sollentuna;AFC Eskilstuna;37.41;BASSA;15;Ranking gap: 0.038 | Attacco casa: 0.85/gara | Difesa trasferta subisce: 1.77/gara | Over25 casa ultime10: 0.20 | Over25 trasferta ultime10: 0.50;Sollentuna - AFC Eskilstuna;0.76;8.46;17.69;3.0;7.5
Sweden_Division2_VastraGotaland;Onsala;Landvetter;35.39;BASSA;15;Ranking gap: 0.208 | Attacco casa: 1.46/gara | Difesa trasferta subisce: 0.46/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.20;Onsala - Landvetter;4.16;14.62;4.62;9.0;3.0
