LeagueId;MatchDate;Home;Away
SaudiArabia_ProfessionalLeague;2026-08-26;Al-Faysaly;Al Fateh
SaudiArabia_ProfessionalLeague;2026-08-26;Al Diriyah;Al Kholood
Belarus_PershayaLiga;2026-08-26;Orsha;Din. Minsk 2
Bolivia_DivisionProfesional;2026-08-26;Universitario de Vinto;Nacional Potosi
Bolivia_DivisionProfesional;2026-08-26;SA Bulo Bulo;The Strongest
Bosnia_PrvaLiga_FBiH;2026-08-26;Igman K.;Stupcanica
Estonia_Meistriliiga;2026-08-26;Tammeka;Flora
Germany_Regionalliga_Nord;2026-08-26;Eimsbutteler;Bremer
Germany_Regionalliga_Nord;2026-08-26;Schoningen;St. Pauli II
Germany_Regionalliga_Nord;2026-08-26;Todesfelde;VfB Oldenburg
Germany_Regionalliga_Nord;2026-08-26;Jeddeloh;Hannover II
Germany_Regionalliga_Nord;2026-08-26;VfB Lubeck;Amburgo II
Germany_Regionalliga_Nord;2026-08-26;Delmenhorst;Emden
Germany_Regionalliga_Nord;2026-08-26;Drochtersen/Assel;Brema II
Germany_Regionalliga_Nordost;2026-08-26;RSV Eintracht;Zwickau
Germany_Regionalliga_Nordost;2026-08-26;Aue;Hertha II
Germany_Regionalliga_Nordost;2026-08-26;Greifswald;Babelsberg
Norway_OBOSLigaen;2026-08-26;Strømmen;Raufoss
Norway_OBOSLigaen;2026-08-26;Åsane;Lyn
Norway_OBOSLigaen;2026-08-26;Haugesund;Egersund
Norway_OBOSLigaen;2026-08-26;Moss;Sogndal
Norway_OBOSLigaen;2026-08-26;Odd;Kongsvinger
Norway_OBOSLigaen;2026-08-26;Stabaek;Ranheim
Norway_OBOSLigaen;2026-08-26;Strömsgodset;Hodd
Norway_2ndDivision_Group2;2026-08-26;Rana FK;Follo
Spain_LaLiga;2026-08-26;Real Madrid;Real Sociedad
SouthKorea_KLeague1;2026-08-26;Anyang;Incheon
SouthKorea_KLeague1;2026-08-26;Daejeon;Ulsan HD
SouthKorea_KLeague1;2026-08-26;Gangwon;Gwangju
Sweden_Division2_Norrland;2026-08-26;IFK Umea;Umea FC Akademi
Switzerland_PromotionLeague;2026-08-26;Bulle;Young Boys II
Finland_Kolmonen_Western_Group1;2026-08-26;JyTy;VG-62
Finland_Kolmonen_Eastern_Group3;2026-08-26;HaPK;MiPK
Finland_Kolmonen_Eastern_Group1;2026-08-26;FC Metso;JJK Jyvaskyla II
Finland_Kolmonen_Western_Group3;2026-08-26;KPV/Akatemia;VIFK
Finland_Kolmonen_Eastern_Group2;2026-08-26;KuPS/Akatemia II;Ylämyllyn Yllätys
Finland_Kolmonen_Southern_Group1;2026-08-26;LePa;MPS
