LeagueId;MatchDate;Home;Away
Armenia_FirstLeague;2026-08-18;Andranik;Olympia Yerevan
Armenia_FirstLeague;2026-08-18;Mika;Lernayin Artsakh
Armenia_FirstLeague;2026-08-18;Sardarapat 2;Noah 2
Bhutan_PremierLeague;2026-08-18;Tsirang;BFF Academy U19
Bulgaria_VtoraLiga;2026-08-18;Pirin Blagoevgrad;Hebar
Bulgaria_VtoraLiga;2026-08-18;Ludogorets II;Vihren
Germany_Regionalliga_Bayern;2026-08-18;Aubstadt;Monaco 1860
Germany_Oberliga_Bayern_Nord;2026-08-18;Bayern Hof;Grossbardorf
Germany_Oberliga_Bayern_Nord;2026-08-18;Fortuna Regensburg;Neumarkt
Germany_Oberliga_Bayern_Nord;2026-08-18;Nordlingen;Ingolstadt II
Germany_Oberliga_Bayern_Nord;2026-08-18;Regensburg II;Cham
Germany_Oberliga_Bayern_Nord;2026-08-18;Stadeln;Ammerthal
Germany_Oberliga_Bayern_Nord;2026-08-18;Weiden;Kornburg
Germany_Oberliga_Bayern_Nord;2026-08-18;Wurzburger FV;Neudrossenfeld
Germany_Oberliga_Bayern_Nord;2026-08-18;Aschaffenburg;Bamberg
Germany_Oberliga_Bayern_Nord;2026-08-18;Gebenbach;DJK Bamberg
Germany_Oberliga_Bayern_Sud;2026-08-18;Deisenhofen;Kottern-St. Mang
Germany_Oberliga_Bayern_Sud;2026-08-18;Gundelfingen;Ismaning
Germany_Oberliga_Bayern_Sud;2026-08-18;Landshut;Monaco 1860 II
Germany_Oberliga_Bayern_Sud;2026-08-18;Schalding;Geretsried
Germany_Oberliga_Bayern_Sud;2026-08-18;Schwabmunchen;FC Schwaig
Germany_Oberliga_Bayern_Sud;2026-08-18;Hankofen-Hailing;Pipinsried
Germany_Oberliga_Bayern_Sud;2026-08-18;Kirchanschoring;Erlbach
Germany_Oberliga_Bayern_Sud;2026-08-18;TSV 1880 Wasserburg;Rosenheim
Kyrgyzstan_PremierLiga;2026-08-18;Toktogul;Asiagoal Bishkek
Mexico_LigaMX_Apertura;2026-08-18;Necaxa;Leon
Mexico_LigaMX_Apertura;2026-08-18;Pachuca;Puebla
Norway_3rdDivision_Group3;2026-08-18;Sogndal 2;Varegg
Paraguay_DivisionIntermedia;2026-08-18;General Caballero JLM;Tacuary
SriLanka_SuperLeague;2026-08-18;New Young's SC;Blue Star
Sweden_Division2_SodraGotaland;2026-08-18;Nosaby;IFK Trelleborg
Switzerland_PromotionLeague;2026-08-18;Bellinzona;Basilea II
USA_MLSNextPro_EasternConference_SoutheastDivision;2026-08-18;Atlanta United 2;Chicago Fire II
Finland_Kolmonen_Western_Group2;2026-08-18;FC Haka j.;TP-T
Finland_Kolmonen_Western_Group3;2026-08-18;NIK;Sundom IF
