LeagueId;MatchDate;Home;Away
Azerbaijan_FirstLeague;2026-09-17;Baku Sporting;Sabail
Azerbaijan_FirstLeague;2026-09-17;Mingachevir;Gancabasar
Azerbaijan_FirstLeague;2026-09-17;Shimal;Sahdag Qusar
Bolivia_DivisionProfesional;2026-09-17;Nacional Potosi;Always Ready
Bolivia_DivisionProfesional;2026-09-17;Blooming;Universitario de Vinto
Estonia_Meistriliiga;2026-09-17;Levadia;Tammeka
Estonia_Esiliiga;2026-09-17;Viimsi JK;Tartu Welco
France_National;2026-09-17;Bastia;Cannes
Georgia_ErovnuliLiga;2026-09-17;Iberia 1999;Dila Gori
Germany_Oberliga_RheinlandPfalzSaar;2026-09-17;Gonsenheim;Schott Mainz
England_LeagueOne;2026-09-17;Wimbledon;Milton Keynes
Iceland_BestaDeildKvenna;2026-09-17;Breidablik D;Grindavik/Njardvik D
Italy_SerieC_GironeA;2026-09-17;AlbinoLeffe;Arzignano
Italy_SerieC_GironeA;2026-09-17;Cittadella;Juventus U23
Italy_SerieC_GironeA;2026-09-17;Desenzano;Lecco
Italy_SerieC_GironeA;2026-09-17;Lumezzane;Novara
Italy_SerieC_GironeA;2026-09-17;Pergolettese;Folgore Caratese
Italy_SerieC_GironeA;2026-09-17;Pro Vercelli;Alcione Milano
Italy_SerieC_GironeA;2026-09-17;Brescia;Treviso
Italy_SerieC_GironeA;2026-09-17;Carpi;Ospitaletto
Italy_SerieC_GironeA;2026-09-17;Giana Erminio;Trento
Italy_SerieC_GironeA;2026-09-17;Renate;Dolomiti Bellunesi
Kazakhstan_PremierLeague;2026-09-17;FC Astana;Kairat Almaty
Kazakhstan_PremierLeague;2026-09-17;Tobol;Yelimay Semey
Kazakhstan_PremierLeague;2026-09-17;Atyrau;Ordabasy
Kazakhstan_FirstLeague;2026-09-17;Akademiya Ontustik;Jaiyq
Kazakhstan_FirstLeague;2026-09-17;Arys;Aktobe 2
Kazakhstan_FirstLeague;2026-09-17;Shakhter K.;Taraz
Kyrgyzstan_PremierLiga;2026-09-17;Alga;Kyrgyzaltyn
Kyrgyzstan_PremierLiga;2026-09-17;Asiagoal Bishkek;Ilbirs
Norway_3rdDivision_Group3;2026-09-17;Stord;Djerv 1919
