LeagueId;MatchDate;Home;Away
Azerbaijan_FirstLeague;2026-09-16;Karvan;Zaqatala
Bhutan_PremierLeague;2026-09-16;Tsirang;Thimphu FC
Bolivia_DivisionProfesional;2026-09-16;Guabira;Aurora
Bosnia_WWINLigaBiH;2026-09-16;Sloga Meridian;Borac Banja Luka
Bosnia_PrvaLiga_RS;2026-09-16;Famos Vojkovici;Laktasi
Bosnia_PrvaLiga_RS;2026-09-16;Leotar;Sutjeska Foca
Bosnia_PrvaLiga_RS;2026-09-16;Majevica;Prijedor
Bulgaria_ParvaLiga;2026-09-16;Lok. Sofia;CSKA Sofia
Estonia_Meistriliiga;2026-09-16;Paide;Parnu JK Vaprus
Wales_CymruSouth;2026-09-16;Newport City;Trethomas Bluebirds
Germany_3Liga;2026-09-16;Fortuna Colonia;Wehen
Germany_3Liga;2026-09-16;Ingolstadt;Hoffenheim II
Germany_3Liga;2026-09-16;Mannheim;RW Essen
Germany_3Liga;2026-09-16;Munster;Saarbrucken
Germany_3Liga;2026-09-16;Rostock;Stoccarda II
Germany_Regionalliga_Nord;2026-09-16;Amburgo II;St. Pauli II
Germany_Regionalliga_Nord;2026-09-16;Bremer;VfB Oldenburg
Germany_Regionalliga_Nord;2026-09-16;Hannover II;VfB Lubeck
Germany_Regionalliga_Nord;2026-09-16;Schoningen;SC Weiche-08
Germany_Regionalliga_Nord;2026-09-16;Eimsbutteler;Brema II
Germany_Regionalliga_Nord;2026-09-16;Jeddeloh;Delmenhorst
Germany_Regionalliga_Nord;2026-09-16;Norderstedt;Hannoverscher SC
Germany_Regionalliga_Nord;2026-09-16;Phonix Lubeck;Todesfelde
Germany_Regionalliga_Nordost;2026-09-16;RSV Eintracht;Greifswald
Germany_Regionalliga_Nordost;2026-09-16;Chemnitzer;Babelsberg
Germany_Regionalliga_Nordost;2026-09-16;Lokomotive Leipzig;BFC Dynamo
Germany_Regionalliga_Nordost;2026-09-16;Magdeburg II;Aue
Germany_Regionalliga_Nordost;2026-09-16;Tasmania Berlin;Chemie Leipzig
Germany_Regionalliga_West;2026-09-16;Dortmund II;Westfalia Rhynern
Germany_Oberliga_Niedersachsen;2026-09-16;Bersenbruck;Luneburger Hansa
Indonesia_SuperLeague;2026-09-16;Borneo;Dewa United
Italy_SerieC_GironeB;2026-09-16;Grosseto;Campobasso
Italy_SerieC_GironeB;2026-09-16;Latina;Guidonia
Italy_SerieC_GironeB;2026-09-16;Ostiamare;Ravenna
Italy_SerieC_GironeB;2026-09-16;Pineto;Forlì
Italy_SerieC_GironeB;2026-09-16;Sambenedettese;Atalanta U23
Italy_SerieC_GironeB;2026-09-16;Torres;Pianese
Italy_SerieC_GironeB;2026-09-16;Livorno;Vado
Italy_SerieC_GironeB;2026-09-16;Perugia;Spezia
Italy_SerieC_GironeB;2026-09-16;Pescara;Gubbio
Italy_SerieC_GironeB;2026-09-16;Vis Pesaro;Reggiana
Latvia_Virsliga;2026-09-16;Auda;Ogre United
Lithuania_Toplyga;2026-09-16;Zalgiris;Kauno Zalgiris
Mexico_LigaMX_Apertura;2026-09-16;Puebla;Toluca
Mexico_LigaExpansionMX_Apertura;2026-09-16;Dorados;Cancun
Norway_2ndDivision_Group2;2026-09-16;Grorud;Tromsdalen
Paraguay_DivisionIntermedia;2026-09-16;Tacuary;12 de Junio
CzechRepublic_3CFL_GroupB;2026-09-16;Brozany;Pardubice B
CzechRepublic_3CFL_GroupB;2026-09-16;Zapy;Liberec B
Russia_PremierLeague;2026-09-16;Rodina Moscow;Kazan
Russia_PremierLeague;2026-09-16;Sp. Mosca;F. Voronezh
Russia_PremierLeague;2026-09-16;Baltika;Zenit
Russia_PremierLeague;2026-09-16;Lok. Mosca;Samara
Russia_FNL;2026-09-16;Yenisey;Arsenal Tula
Serbia_PrvaLiga;2026-09-16;Smederevo;Sp. Subotica
Serbia_PrvaLiga;2026-09-16;Dubocica;Teleoptik
Serbia_PrvaLiga;2026-09-16;Napredak;Vrsac
Serbia_PrvaLiga;2026-09-16;Proleter 023;TSC
Serbia_PrvaLiga;2026-09-16;Vozdovac;Jedinstvo U.
Serbia_PrvaLiga;2026-09-16;Borac 1926;Metalac
Slovenia_2SNL;2026-09-16;Triglav;Brezice
Spain_LaLiga;2026-09-16;A Coruna;Siviglia
Spain_LaLiga;2026-09-16;Atl. Madrid;Osasuna
Spain_LaLiga;2026-09-16;Barcellona;Racing Santander
Spain_LaLiga;2026-09-16;Levante;Ath. Bilbao
Sweden_Allsvenskan;2026-09-16;AIK Stockholm;Mjallby
Sweden_Division1_Norra;2026-09-16;Karlstad;FBK Karlstad
Sweden_Division1_Norra;2026-09-16;Pitea;Umeå
Sweden_Division1_Norra;2026-09-16;Gefle;Arlanda
Sweden_Division1_Norra;2026-09-16;Sollentuna;Enkoping SK
Sweden_Division1_Sodra;2026-09-16;Hassleholms IF;AFC Malmo
Sweden_Division1_Sodra;2026-09-16;Jonkoping;Atvidaberg
Sweden_Division1_Sodra;2026-09-16;Lunds;Angelholm
Sweden_Division1_Sodra;2026-09-16;Utsikten;Laholms
Sweden_Division2_Norrland;2026-09-16;Boden;IFK Lulea
Sweden_Division2_Norrland;2026-09-16;IFK Ostersund;Gottne
Sweden_Division2_Norrland;2026-09-16;Kubikenborgs IF;Lucksta
Sweden_Division2_Norrland;2026-09-16;Skelleftea;Taftea IK
Switzerland_SuperLeague;2026-09-16;Lugano;St. Gallen
Switzerland_SuperLeague;2026-09-16;Thun;Servette
USA_USLChampionship;2026-09-16;Indy Eleven;Brooklyn
USA_USLLeagueOne;2026-09-16;Greenville;Corpus Christi FC
USA_USLLeagueOne;2026-09-16;Union Omaha;Spokane Velocity
Finland_Kolmonen_Eastern_Group1;2026-09-16;FC Blackbird;Jyväskylän Seudun Palloseura
Finland_Kolmonen_Eastern_Group2;2026-09-16;Jippo-J/Punamusta;Niemisen Urheilijat
Finland_Kolmonen_Western_Group2;2026-09-16;TPV/2;FC LeKi
Finland_Kolmonen_Southern_Group3;2026-09-16;JäPS/47;TiPS/2 U21
