LeagueId;MatchDate;Home;Away
SaudiArabia_ProfessionalLeague;2026-09-01;Al-Hilal;Al Ahli SC
Armenia_FirstLeague;2026-09-01;BKMA 2;Bentonit
Armenia_FirstLeague;2026-09-01;Olympia Yerevan;Araks Ararat
Armenia_FirstLeague;2026-09-01;Ararat-Armenia 2;Mika
Armenia_FirstLeague;2026-09-01;Noah 2;Andranik
Austria_Bundesliga;2026-09-01;Wolfsberger;LASK
Austria_Regionalliga_East;2026-09-01;Horn;Parndorf
Austria_Regionalliga_South;2026-09-01;Deutschlandsberger;Gleisdorf
Austria_Regionalliga_South;2026-09-01;Lafnitz;Kalsdorf
Austria_Oberosterreich;2026-09-01;Weisskirchen;Friedburg
Austria_Wien;2026-09-01;Post Wien;Kagran
Bosnia_WWINLigaBiH;2026-09-01;Sloga Meridian;Celik Zenica
Bosnia_WWINLigaBiH;2026-09-01;Zrinjski;BSK Banja Luka
Bulgaria_VtoraLiga;2026-09-01;Hebar;Fratria
Germany_Regionalliga_West;2026-09-01;Bochum 2;Colonia 2
Germany_Regionalliga_West;2026-09-01;Bocholt;Bonner
Germany_Regionalliga_West;2026-09-01;Dortmund 2;Schalke 2
Germany_Regionalliga_West;2026-09-01;FC Gutersloh;Hilden
Germany_Regionalliga_West;2026-09-01;Oberhausen;Westfalia Rhynern
Germany_Regionalliga_Sudwest;2026-09-01;Kassel;Trier
England_Championship;2026-09-01;Lincoln;Blackburn
England_Championship;2026-09-01;Portsmouth;Derby
England_Championship;2026-09-01;Preston;Bristol City
England_Championship;2026-09-01;Sheffield Utd;Bolton
England_Championship;2026-09-01;Swansea;Watford
England_Championship;2026-09-01;West Ham;Wolves
England_Championship;2026-09-01;Birmingham;Southampton
England_Championship;2026-09-01;Stoke;Norwich
England_LeagueOne;2026-09-01;Bradford City;Cambridge Utd
England_LeagueOne;2026-09-01;Bromley;Leyton Orient
England_LeagueOne;2026-09-01;Doncaster;Notts County
England_LeagueOne;2026-09-01;Huddersfield;Oxford Utd
England_LeagueOne;2026-09-01;Leicester;Plymouth
England_LeagueOne;2026-09-01;Peterborough;Stevenage
England_LeagueOne;2026-09-01;Wycombe;Sheffield Wed
Iceland_BestaDeildKarla;2026-09-01;KR Reykjavik;Vikingur Reykjavik
Kyrgyzstan_PremierLiga;2026-09-01;Aldier;Muras United
Kyrgyzstan_PremierLiga;2026-09-01;Neftchi Kochkor-Ata;Alga
Norway_3rdDivision_Group1;2026-09-01;Nordstrand;Grei
Norway_3rdDivision_Group6;2026-09-01;SK Gjovik-Lyn;Brumunddal
Peru_Liga1_Clausura;2026-09-01;Grau;Melgar
Serbia_PrvaLiga;2026-09-01;Teleoptik;Vozdovac
SriLanka_SuperLeague;2026-09-01;New Young's SC;Ratnam
Sweden_Superettan;2026-09-01;Helsingborg;Örebro
Switzerland_SuperLeague;2026-09-01;Zurigo;Young Boys
Switzerland_ChallengeLeague;2026-09-01;Lausanne Ouchy;Etoile-Carouge
Switzerland_ChallengeLeague;2026-09-01;Nyonnais;Winterthur
Switzerland_ChallengeLeague;2026-09-01;Rapperswil-Jona;Kriens
Switzerland_ChallengeLeague;2026-09-01;Xamax;Yverdon
Turkey_1Lig;2026-09-01;Bandirmaspor;Antalyaspor
Turkey_1Lig;2026-09-01;Umraniyespor;Muglaspor
Turkey_1Lig;2026-09-01;Boluspor;Keciorengucu
Turkey_1Lig;2026-09-01;Sariyer;Pendikspor
Finland_Kolmonen_Western_Group3;2026-09-01;KPV/Akatemia;Sp. Kristina
Finland_Kolmonen_Western_Group2;2026-09-01;FC Haka j.;Ylöjärvi Utd.
Finland_Kolmonen_Western_Group1;2026-09-01;SalPa 2;EuPa
