LeagueId;MatchDate;Home;Away
SaudiArabia_ProfessionalLeague;2026-09-09;Al Kholood;Al Shabab
SaudiArabia_ProfessionalLeague;2026-09-09;Al Fateh;Al Diriyah
SaudiArabia_ProfessionalLeague;2026-09-09;Al Nassr FC;Abha
Armenia_PremierLeague;2026-09-09;Sardarapat;Pyunik
Austria_Regionalliga_West;2026-09-09;Kitzbuhel;SC Imst
Bhutan_PremierLeague;2026-09-09;BFF Academy U19;Transport United
Bosnia_WWINLigaBiH;2026-09-09;Zeljeznicar;Sarajevo
Estonia_Meistriliiga;2026-09-09;Levadia;Kuressaare
Estonia_Meistriliiga;2026-09-09;Parnu JK Vaprus;Harju JK Laagri
Estonia_Meistriliiga;2026-09-09;Tammeka;Paide
Georgia_ErovnuliLiga;2026-09-09;Samgurali;Dila Gori
Georgia_ErovnuliLiga;2026-09-09;Spaeri;Rustavi
Georgia_ErovnuliLiga;2026-09-09;Dinamo Batumi;Iberia 1999
Germany_Regionalliga_Sudwest;2026-09-09;Fulda-Lehnerz;Eint. Frankfurt 2
Germany_Regionalliga_Sudwest;2026-09-09;Homburg;Kaiserslautern 2
Germany_Regionalliga_Sudwest;2026-09-09;Mainz 2;VfR Mannheim
Germany_Oberliga_Hessen;2026-09-09;Alzenau;Hanauer SC
Germany_Oberliga_Hessen;2026-09-09;Pohlheim;Fernwald
Germany_Oberliga_Hessen;2026-09-09;Baunatal;CSC 03 Kassel
Germany_Oberliga_Hessen;2026-09-09;Darmstadt U21;RW Walldorf
Germany_Oberliga_Hessen;2026-09-09;Hunfelder;Kassel 2
Germany_Oberliga_Hessen;2026-09-09;Stadtallendorf;VfB Marburg
Germany_Oberliga_Hessen;2026-09-09;Hadamar;Giessen
Germany_Oberliga_Hessen;2026-09-09;Unter-Flockenbach;Hummetroth
Germany_Oberliga_RheinlandPfalzSaar;2026-09-09;Ahrweiler;Cosmos Koblenz
Germany_Oberliga_RheinlandPfalzSaar;2026-09-09;Pirmasens;Emmelshausen-Karbach
Germany_Oberliga_RheinlandPfalzSaar;2026-09-09;TSV 1881 Gau-Odernheim;Worms
