LeagueId;MatchDate;Home;Away
Albania_AbissnetSuperiore;2026-08-23;Dinamo City;Vora
Albania_AbissnetSuperiore;2026-08-23;Egnatia;Tirana
Armenia_PremierLeague;2026-08-23;BKMA;Noah
Armenia_PremierLeague;2026-08-23;Ararat-Armenia;Sardarapat
Australia_NPLNSW;2026-08-23;Sydney Utd;APIA Leichhardt
Australia_NPLNSW;2026-08-23;Sydney Olympic;Marconi
Australia_NPLNSW;2026-08-23;Wollongong Wolves;WS Wanderers U21
Australia_NPLTasmania;2026-08-23;South Hobart;Devonport
Australia_NPLVictoria;2026-08-23;South Melbourne;Heidelberg
Australia_NSWLeagueOne;2026-08-23;Central Coast Mariners U23;Western City Rangers
Australia_VictoriaPremierLeague;2026-08-23;Melbourne Knights;Langwarrin
Australia_VictoriaPremierLeague;2026-08-23;Manningham United Blues;Melbourne Victory U21
Australia_NPL_NSW_U20;2026-08-23;Sydney Olympic U20;Marconi S. U20
Australia_NPL_NSW_U20;2026-08-23;Wollongong Wolves U20;WS Wanderers U20
Australia_NPL_NSW_U20;2026-08-23;Sydney Utd U20;APIA Leichhardt U20
Austria_2Liga;2026-08-23;BW Linz;Voitsberg
Austria_Regionalliga_West;2026-08-23;Altach U21;FC Lustenau
Austria_Regionalliga_West;2026-08-23;Tirol (Am);Wolfurt
Austria_Regionalliga_West;2026-08-23;Hohenems;Rothis
Austria_Regionalliga_West;2026-08-23;Schwaz;SC Imst
Austria_Regionalliga_West;2026-08-23;Kitzbuhel;Lauterach
Austria_Burgenland;2026-08-23;Pama;Margarethen
Austria_Karnten;2026-08-23;TSV Grafenstein;SAK Klagenfurt
Austria_Karnten;2026-08-23;Kottmannsdorf;Seeboden
Austria_Salzburg;2026-08-23;Neumarkt;USK Anif
Austria_Tirol;2026-08-23;Innsbrucker AC;Ebbs
Austria_Vorarlberg;2026-08-23;Dornbirner SV;Rotenberg
Austria_Vorarlberg;2026-08-23;Hard;Ludesch
Austria_Wien;2026-08-23;Floridsdorfer AC (Am);First Vienna (Am)
Azerbaijan_PremierLeague;2026-08-23;Turan;Shamakhi
Azerbaijan_PremierLeague;2026-08-23;Neftci Baku;Araz
Belgium_JupilerProLeague;2026-08-23;Lommel SK;Westerlo
Belgium_JupilerProLeague;2026-08-23;Club Brugge;Cercle Brugge
Belgium_ChallengerProLeague;2026-08-23;Genk U23;RFC Liege
Belgium_ChallengerProLeague;2026-08-23;Francs Borains;Hasselt
Belarus_VysshayaLiga;2026-08-23;Baranovici;Dynamo Brest
Belarus_VysshayaLiga;2026-08-23;ML Vitebsk;BATE
Belarus_PershayaLiga;2026-08-23;Gomel 2;Uni X Labs
Belarus_PershayaLiga;2026-08-23;Lida;Niva Dolbizno
Bolivia_DivisionProfesional;2026-08-23;Nacional Potosi;Independiente
Bolivia_DivisionProfesional;2026-08-23;Real Oruro;Bolivar
Bolivia_DivisionProfesional;2026-08-23;Guabira;Blooming
Bosnia_WWINLigaBiH;2026-08-23;Borac Banja Luka;Celik Zenica
Bosnia_WWINLigaBiH;2026-08-23;Zrinjski;Zeljeznicar
Bosnia_PrvaLiga_FBiH;2026-08-23;Sloboda;Tomislav
Bosnia_PrvaLiga_FBiH;2026-08-23;Stupcanica;Capljina
Bosnia_PrvaLiga_FBiH;2026-08-23;Travnik;NK Vitez
Bosnia_PrvaLiga_FBiH;2026-08-23;GOSK Gabela;Banovici
Bulgaria_ParvaLiga;2026-08-23;Septemvri Sofia;CSKA 1948 Sofia
Bulgaria_ParvaLiga;2026-08-23;Lok. Sofia;CSKA Sofia
Bulgaria_VtoraLiga;2026-08-23;Marek;Dobrudzha
Bulgaria_VtoraLiga;2026-08-23;Nesebar;Pirin Blagoevgrad
Bulgaria_VtoraLiga;2026-08-23;Hebar;Chernomorets 1919
Bulgaria_VtoraLiga;2026-08-23;Yantra Gabrovo;Svoge
Denmark_Superliga;2026-08-23;Sonderjyske;Nordsjaelland
Denmark_Superliga;2026-08-23;Aarhus;Odense
Denmark_Superliga;2026-08-23;Midtjylland;Randers
Denmark_Superliga;2026-08-23;Horsens;Lyngby
Denmark_Superliga;2026-08-23;Viborg;FC Copenhagen
Denmark_1stDivision;2026-08-23;Koge;Kolding
Denmark_2ndDivision;2026-08-23;Naestved;VSK Aarhus
Estonia_Meistriliiga;2026-08-23;Paide;Nomme Utd
Estonia_Meistriliiga;2026-08-23;Parnu JK Vaprus;Flora
