LeagueId;MatchDate;Home;Away
Albania_AbissnetSuperiore;2026-09-19;Vora;Skenderbeu
Albania_AbissnetSuperiore;2026-09-19;Dinamo City;Laci
Andorra_PrimeraDivisio;2026-09-19;Carroi;Penya
Armenia_PremierLeague;2026-09-19;Alashkert;Pyunik
Armenia_PremierLeague;2026-09-19;BKMA;Sardarapat
Austria_Bundesliga;2026-09-19;A. Lustenau;Altach
Austria_Bundesliga;2026-09-19;Grazer;Austria Vienna
Austria_2Liga;2026-09-19;Sturm Graz II;Innsbruck
Austria_2Liga;2026-09-19;Voitsberg;A. Salzburg
Austria_2Liga;2026-09-19;St. Polten;Bregenz
Austria_Regionalliga_East;2026-09-19;Wiener Viktoria;Wienerberger
Austria_Regionalliga_West;2026-09-19;Reichenau;Rothis
Austria_Regionalliga_West;2026-09-19;SK St. Johann;Lochau
Austria_Regionalliga_West;2026-09-19;Kufstein;Kitzbuhel
Austria_Regionalliga_West;2026-09-19;Wolfurt;FC Lustenau
Austria_Regionalliga_West;2026-09-19;Hohenems;SC Imst
Austria_Regionalliga_South;2026-09-19;Bleiburg;Atus Velden
Austria_Regionalliga_South;2026-09-19;Hartberg (Am);Tillmitsch
Austria_Regionalliga_South;2026-09-19;Wolfsberger (Am);ATSV Wolfsberger
Austria_Regionalliga_North;2026-09-19;Grodig;Leonfelden
Austria_Regionalliga_North;2026-09-19;LASK (Am);Schallerbach
Austria_Regionalliga_North;2026-09-19;TSV St. Johann;Ried (Am)
Austria_Burgenland;2026-09-19;Rust;Halbturn
Austria_Burgenland;2026-09-19;Neudorf/Parndorf;Klingenbach
Austria_Burgenland;2026-09-19;Lackenbach;SV Eberau
Austria_Karnten;2026-09-19;Kottmannsdorf;SAK Klagenfurt
Austria_Karnten;2026-09-19;SGA Sirnitz;KAC 1909
Austria_Niederosterreich;2026-09-19;ASK Ybbs;SCU Kilb
Austria_Niederosterreich;2026-09-19;Ortmann;Wiener Neustadt
Austria_Niederosterreich;2026-09-19;Hohenau;Zwettl
Austria_Oberosterreich;2026-09-19;Weisskirchen;Mondsee
Austria_Oberosterreich;2026-09-19;Andorf;Perg
Austria_Oberosterreich;2026-09-19;Bad Ischl;Ostermiething
Austria_Oberosterreich;2026-09-19;St. Martin im Muhlreis;Friedburg
Austria_Salzburg;2026-09-19;Golling;SAK 1914
Austria_Salzburg;2026-09-19;Union Henndorf;USK Anif
