LeagueId;MatchDate;Home;Away
Australia_VictoriaPremierLeague;2026-07-27;Melbourne Victory U21;North Sunshine Eagles
Australia_VictoriaPremierLeague;2026-07-27;Bulleen;Langwarrin
Bolivia_DivisionProfesional;2026-07-27;Nacional Potosi;Tomayapo
Bolivia_DivisionProfesional;2026-07-27;GV San Jose;Universitario de Vinto
Bulgaria_ParvaLiga;2026-07-27;Dunav Ruse;Ludogorets
Bulgaria_ParvaLiga;2026-07-27;CSKA Sofia;Botev Plovdiv
Denmark_Superliga;2026-07-27;Randers;Silkeborg
Estonia_Esiliiga;2026-07-27;Nomme Utd U21;Viimsi JK
Iceland_BestaDeildKarla;2026-07-27;Breidablik;Vestmannaeyjar
Iceland_BestaDeildKarla;2026-07-27;Akureyri;Thor Akureyri
Latvia_Virsliga;2026-07-27;Tukums 2000;RFS
Latvia_Virsliga;2026-07-27;Grobina;Ogre United
Latvia_NakotnesLiga;2026-07-27;Valmiera;Riga FC 2
Latvia_NakotnesLiga;2026-07-27;Metta;Tukums 2000 2
Lithuania_Toplyga;2026-07-27;Hegelmann;Zalgiris
Mexico_LigaMX_Apertura;2026-07-27;Necaxa;Monterrey
Mexico_LigaMX_Apertura;2026-07-27;Pachuca;Queretaro
Norway_Eliteserien;2026-07-27;Rosenborg;Fredrikstad
Norway_OBOSLigaen;2026-07-27;Stabaek;Hodd
Norway_3rdDivision_Group1;2026-07-27;Lokomotiv Oslo;K. Oslo 2
Norway_3rdDivision_Group1;2026-07-27;Ready;Frigg
Norway_3rdDivision_Group1;2026-07-27;Union Carl Berner;Asker
Norway_3rdDivision_Group2;2026-07-27;Volda TI;Ranheim 2
Norway_3rdDivision_Group3;2026-07-27;Gneist;Brann 2
Norway_3rdDivision_Group3;2026-07-27;V. Haugesund;Sogndal 2
Norway_3rdDivision_Group4;2026-07-27;Odd 2;Vag
Norway_3rdDivision_Group4;2026-07-27;Haugesund 2;Varhaug
Norway_3rdDivision_Group5;2026-07-27;Kongsvinger 2;Skedsmo
Norway_3rdDivision_Group6;2026-07-27;Lyn 2;Oppsal
Norway_3rdDivision_Group6;2026-07-27;Sarpsborg 08 2;Orn
Poland_Ekstraklasa;2026-07-27;Zaglebie;Piast
Poland_Division1;2026-07-27;Legnica;Podbeskidzie
CzechRepublic_1Liga;2026-07-27;Artis Brno;Mlada Boleslav
CzechRepublic_ChNL;2026-07-27;Opava;Karvina
Romania_Superliga;2026-07-27;CFR Cluj;FC Voluntari
Romania_Superliga;2026-07-27;Botosani;Rapid Bucarest
Slovakia_2Liga;2026-07-27;Samorin;Malzenice
Sweden_Allsvenskan;2026-07-27;Hacken;AIK Stockholm
Sweden_Superettan;2026-07-27;Örebro;Oddevold
Sweden_Superettan;2026-07-27;Öster;Varberg
Hungary_NBI;2026-07-27;MTK Budapest;Zalaegerszeg
USA_MLSNextPro_EasternConference_NortheastDivision;2026-07-27;Connecticut FC;Columbus Crew 2
USA_MLSNextPro_EasternConference_NortheastDivision;2026-07-27;Cincinnati 2;New England Revolution II
USA_MLSNextPro_WesternConference_CentralDivision;2026-07-27;Houston Dynamo 2;Austin FC II
USA_MLSNextPro_EasternConference_SoutheastDivision;2026-07-27;Orlando City B;Huntsville
USA_MLSNextPro_WesternConference_CentralDivision;2026-07-27;St. Louis City 2;Vancouver 2
USA_MLSNextPro_WesternConference_PacificDivision;2026-07-27;Tacoma Defiance;Colorado Rapids 2
Finland_Kolmonen_Southern_Group1;2026-07-27;LoPa;Etelä-Espoon Pallo
Finland_Kolmonen_Southern_Group1;2026-07-27;PPJ/Ruoholahti;EIF/Akademi
