LeagueId;MatchDate;Home;Away
Austria_Oberosterreich;2026-08-27;ASK St.Valentin;Andorf
Bolivia_DivisionProfesional;2026-08-27;Real Potosi;Tomayapo
Bolivia_DivisionProfesional;2026-08-27;Blooming;Real Oruro
Bolivia_DivisionProfesional;2026-08-27;Always Ready;Aurora
France_National;2026-08-27;Caen;Bastia
Germany_Oberliga_Bayern_Nord;2026-08-27;Regensburg II;Ammerthal
Germany_Oberliga_Niederrhein;2026-08-27;Holzheim;Juchen-Garzweiler
Iceland_Division_2;2026-08-27;Hviti;Fjolnir
Kazakhstan_FirstLeague;2026-08-27;FC Batyr;Turan
Kazakhstan_FirstLeague;2026-08-27;Kairat Almaty 2;Arys
Kazakhstan_FirstLeague;2026-08-27;Yelimay Semey 2;Shakhter K.
Kazakhstan_FirstLeague;2026-08-27;Kaspij Aktau 2;Akademiya Ontustik
Spain_LaLiga;2026-08-27;Celta Vigo;Osasuna
Sweden_Division2_Norrland;2026-08-27;Kubikenborgs IF;Gottne
USA_USLChampionship;2026-08-27;El Paso;Pittsburgh
USA_USLChampionship;2026-08-27;New Mexico;Lexington
USA_MLSNextPro_WesternConference_PacificDivision;2026-08-27;Vancouver 2;Los Angeles FC 2
USA_USLLeagueOne;2026-08-27;FC Naples;Union Omaha
Finland_Kolmonen_Southern_Group2;2026-08-27;Töölön Taisto;Atlantis FC/2
Finland_Kolmonen_Western_Group3;2026-08-27;Sundom IF;FC Ylivieska
Finland_Kolmonen_Western_Group1;2026-08-27;PIF;LTU U20
Finland_Kolmonen_Southern_Group3;2026-08-27;JäPS/47;RiPS
Finland_Kolmonen_Western_Group2;2026-08-27;TP-T;FC LeKi
Finland_Kolmonen_Southern_Group3;2026-08-27;TiPS/2 U21;IF Sibbo Vargarna
Finland_Kolmonen_Western_Group2;2026-08-27;Sääksjärven Loiske;FC Haka j.
Finland_Kolmonen_Southern_Group1;2026-08-27;PPJ/Ruoholahti;Pöxyt
Finland_Kolmonen_Western_Group2;2026-08-27;Fish United;Tampere Utd/2
Finland_Kolmonen_Southern_Group2;2026-08-27;HPS/2;Laajasalon Palloseura
Iceland_1DeildWomen;2026-08-27;HK Kopavogur;Keflavik
