LeagueId;MatchDate;Home;Away
Armenia_PremierLeague;2026-08-09;Pyunik;Van
Armenia_PremierLeague;2026-08-09;Shirak;Noah
Australia_NPLACT;2026-08-09;Canberra Juventus;Canberra White Eagles
Australia_NPLNorthernNSW;2026-08-09;Broadmeadow;Kahibah
Australia_NPLNorthernNSW;2026-08-09;Charlestown Azzurri;Maitland
Australia_NPLNSW;2026-08-09;Wollongong Wolves;Sydney Utd
Australia_NorthernNSWStateLeague;2026-08-09;Lake Macquarie;South Cardiff
Australia_NorthernNSWStateLeague;2026-08-09;Wallsend Red Devils;West Wallsend
Australia_TasmaniaSouthernChampionship;2026-08-09;South Hobart U21;Hobart City
Australia_NPL_NSW_U20;2026-08-09;Wollongong Wolves U20;Sydney Utd U20
Austria_Bundesliga;2026-08-09;Ried;SK Rapid
Austria_Bundesliga;2026-08-09;Wolfsberger;Salzburg
Austria_Bundesliga;2026-08-09;Austria Vienna;LASK
Austria_2Liga;2026-08-09;Amstetten;Admira
Austria_Burgenland;2026-08-09;Pama;Neusiedl
Austria_Burgenland;2026-08-09;SV Eberau;Klingenbach
Austria_Karnten;2026-08-09;Kottmannsdorf;SC Landskron
Austria_Niederosterreich;2026-08-09;Langenrohr;Wiener Neustadt
Austria_Tirol;2026-08-09;Innsbrucker AC;Telfs
Austria_Tirol;2026-08-09;SC Mils 05;Vols
Belgium_JupilerProLeague;2026-08-09;Gent;KV Mechelen
Belgium_JupilerProLeague;2026-08-09;Charleroi;Leuven
Belgium_JupilerProLeague;2026-08-09;Waregem;Genk
Belgium_JupilerProLeague;2026-08-09;Anderlecht;RAAL La Louviere
Belgium_JupilerProLeague;2026-08-09;Anversa;Beveren
Belarus_VysshayaLiga;2026-08-09;Baranovici;BATE
Belarus_VysshayaLiga;2026-08-09;Gomel;FC Minsk
Belarus_PershayaLiga;2026-08-09;Niva Dolbizno;SKA-1938
Belarus_PershayaLiga;2026-08-09;Lida;Slutsk
Belarus_PershayaLiga;2026-08-09;Osipovichi;Din. Minsk 2
Bolivia_DivisionProfesional;2026-08-09;Aurora;Bolivar
Bolivia_DivisionProfesional;2026-08-09;GV San Jose;Always Ready
Bolivia_DivisionProfesional;2026-08-09;Real Potosi;Blooming
Bulgaria_ParvaLiga;2026-08-09;Cherno More;Ludogorets
Bulgaria_ParvaLiga;2026-08-09;Septemvri Sofia;CSKA Sofia
Bulgaria_VtoraLiga;2026-08-09;Rilski Sportist;Spartak Pleven
Bulgaria_VtoraLiga;2026-08-09;Svoge;Pirin Blagoevgrad
Bulgaria_VtoraLiga;2026-08-09;Vihren;Chernomorets 1919
Bulgaria_VtoraLiga;2026-08-09;Lok. Gorna;Fratria
Denmark_Superliga;2026-08-09;Randers;Lyngby
Denmark_Superliga;2026-08-09;Horsens;Brondby
Denmark_1stDivision;2026-08-09;Hvidovre IF;Esbjerg
Denmark_1stDivision;2026-08-09;Aalborg;Kolding
Denmark_1stDivision;2026-08-09;Vejle;Hillerod
Denmark_1stDivision;2026-08-09;Fredericia;Vendsyssel
Denmark_2ndDivision;2026-08-09;Naestved;Hellerup
Estonia_Meistriliiga;2026-08-09;Levadia;Nomme Utd
Estonia_EsiliigaB;2026-08-09;Legion;Narva U21
