LeagueId;MatchDate;Home;Away
Finland_Kolmonen_Southern_Group2;2026-08-06;Töölön Taisto;Valtti
Finland_Kolmonen_Western_Group1;2026-08-06;JyTy;KaaPo
Finland_Kolmonen_Eastern_Group3;2026-08-06;Kultsu;HaPK
Finland_Kolmonen_Eastern_Group3;2026-08-06;MiPK;LAUTP
Finland_Kolmonen_Southern_Group1;2026-08-06;EIF/Akademi;EPS Reservi
Finland_Kolmonen_Southern_Group2;2026-08-06;Atlantis FC/2;HPS/2
Finland_Kolmonen_Southern_Group3;2026-08-06;TiPS/2 U21;Ponnistus
Finland_Kolmonen_Southern_Group1;2026-08-06;PPJ/Ruoholahti;HooGee
Finland_Kolmonen_Western_Group2;2026-08-06;FC Lasten;TP-T
Finland_Kolmonen_Southern_Group1;2026-08-06;MPS;GrIFK/Akatemia U23
Australia_SAStateLeague;2026-08-06;Salisbury Utd.;South Adelaide
Belarus_PershayaLiga;2026-08-06;BATE 2;BumProm Gomel
Belarus_PershayaLiga;2026-08-06;Molodechno;Volna Pinsk
Belarus_PershayaLiga;2026-08-06;Orsha;Gomel 2
Belarus_PershayaLiga;2026-08-06;FC Slonim;Minsk 2
Bolivia_DivisionProfesional;2026-08-06;Nacional Potosi;The Strongest
Bolivia_DivisionProfesional;2026-08-06;Bolivar;Oriente Petrolero
Bolivia_DivisionProfesional;2026-08-06;Universitario de Vinto;Real Potosi
Germany_Regionalliga_Nordost;2026-08-06;Aue;BFC Dynamo
Iceland_Division_1;2026-08-06;IR Reykjavik;Aegir
FaroeIslands_1Deild;2026-08-06;Streymur 2;Sandur
FaroeIslands_1Deild;2026-08-06;HB Torshavn 2;B36 Torshavn 2
Kazakhstan_FirstLeague;2026-08-06;Akademiya Ontustik;Khan Tengri
Kazakhstan_FirstLeague;2026-08-06;Yelimay Semey 2;Kairat Almaty 2
Kazakhstan_FirstLeague;2026-08-06;Aktobe 2;FC Batyr
Kazakhstan_FirstLeague;2026-08-06;Shakhter K.;Kaspij Aktau 2
Kyrgyzstan_PremierLiga;2026-08-06;Bishkek City;Asiagoal Bishkek
Kyrgyzstan_PremierLiga;2026-08-06;Muras United;Asia Talas
Norway_3rdDivision_Group5;2026-08-06;Floya;Ulfstind
Peru_Liga1_Clausura;2026-08-06;Alianza Atl.;Cienciano
USA_USLChampionship;2026-08-06;FC Tulsa;Sacramento Republic
USA_USLChampionship;2026-08-06;El Paso;Monterey Bay
USA_USLChampionship;2026-08-06;Las Vegas Lights;Oakland Roots
USA_USLLeagueOne;2026-08-06;Richmond Kickers;New York Cosmos
USA_USLLeagueOne;2026-08-06;FC Naples;AV Alta
