LeagueId;MatchDate;Home;Away
Austria_Regionalliga_East;2026-09-25;Marchfeld;SV Oberwart
Austria_Regionalliga_East;2026-09-25;Parndorf;Favoritner
Austria_Regionalliga_East;2026-09-25;Horn;Traiskirchen
Austria_Regionalliga_East;2026-09-25;Kremser;Mattersburg SV 2020
Austria_Regionalliga_South;2026-09-25;Allerheiligen;Deutschlandsberger
Austria_Regionalliga_South;2026-09-25;ATSV Wolfsberger;Bleiburg
Austria_Regionalliga_South;2026-09-25;Atus Velden;Volkermarkt
Austria_Regionalliga_South;2026-09-25;Weiz;Lafnitz
Austria_Regionalliga_North;2026-09-25;Schallerbach;Kuchl
Austria_Regionalliga_North;2026-09-25;Wals-Grunau;Dietach
Austria_Regionalliga_North;2026-09-25;UFC Hallein;Saalfelden
Austria_Burgenland;2026-09-25;Bad Sauerbrunn;Deutschkreutz
Austria_Burgenland;2026-09-25;Klingenbach;Kohfidisch
Austria_Burgenland;2026-09-25;Leithaprodersdorf;Pinkafeld
Austria_Burgenland;2026-09-25;Halbturn;Oberpullendorf
Austria_Karnten;2026-09-25;KAC 1909;SV Spittal
Austria_Karnten;2026-09-25;Lendorf;SGA Sirnitz
Austria_Karnten;2026-09-25;SC St. Veit;Matrei
Austria_Niederosterreich;2026-09-25;Amstetten (Am);Admira (Am)
Austria_Niederosterreich;2026-09-25;Langenrohr;Ardagger
Austria_Niederosterreich;2026-09-25;SCU Kilb;St. Polten (Am)
Austria_Niederosterreich;2026-09-25;St. Peter in der Au;Ebreichsdorf
Austria_Niederosterreich;2026-09-25;Zwettl;ASK Ybbs
Austria_Niederosterreich;2026-09-25;Wieselburg;Hohenau
Austria_Oberosterreich;2026-09-25;Micheldorf;Bad Ischl
Austria_Oberosterreich;2026-09-25;Mondsee;Pregarten
Austria_Oberosterreich;2026-09-25;Ostermiething;Andorf
Austria_Oberosterreich;2026-09-25;Vocklamarkt;Edelweiss
Austria_Oberosterreich;2026-09-25;Gmunden;Garsten
Austria_Oberosterreich;2026-09-25;Perg;St. Martin im Muhlreis
Austria_Salzburg;2026-09-25;Neumarkt;Eugendorf
Austria_Salzburg;2026-09-25;USV 1960 Berndorf;Golling
Austria_Salzburg;2026-09-25;Puch;Strasswalchen
Austria_Steiermark;2026-09-25;Leoben;Stadtwerke Bruck/Mur
Austria_Steiermark;2026-09-25;SV Schermann Rorhrbach;SV Union Gnas
Austria_Steiermark;2026-09-25;Hohenhaus Schladming;Grossklein
Austria_Steiermark;2026-09-25;Kindberg Murzhofen;Lebring
Austria_Steiermark;2026-09-25;UFC Fehring;Pachern
Austria_Steiermark;2026-09-25;Weindorf St. Anna;TUS Bad Waltersdorf
Austria_Tirol;2026-09-25;SV Oberperfuss;SC Kundl
Austria_Tirol;2026-09-25;SV Worgl;Haiming
Austria_Vorarlberg;2026-09-25;Bizau;Nenzing
Austria_Wien;2026-09-25;Simmeringer;Post Wien
Austria_Wien;2026-09-25;TWL Elektra;Floridsdorfer AC (Am)
Bhutan_PremierLeague;2026-09-25;Thimphu FC;Tensung
Belarus_PershayaLiga;2026-09-25;FC Slonim;BATE 2
Belarus_PershayaLiga;2026-09-25;Lida;Smorgon
Croatia_PrvaNL;2026-09-25;Din. Zagabria 2;Mladost Zdralovi
Denmark_2ndDivision;2026-09-25;Hellerup;Roskilde
Denmark_3rdDivision;2026-09-25;Helsingor;Holbaek
Finland_Ykkosliiga;2026-09-25;KTP;Mikkeli
Finland_Ykkosliiga;2026-09-25;KaPa;Haka
Wales_CymruSouth;2026-09-25;Afan Lido;Newport City
Wales_CymruSouth;2026-09-25;Baglan Dragons;Carmarthen
Wales_CymruSouth;2026-09-25;Caerphilly;Pontypridd
Wales_CymruSouth;2026-09-25;Aberystwyth;Pure Swansea
Wales_CymruNorth;2026-09-25;Bangor 1876;Buckley
Wales_CymruNorth;2026-09-25;Ruthin;Penrhyncoch
Germany_3Liga;2026-09-25;Havelse;Fortuna Colonia
Germany_Regionalliga_Nord;2026-09-25;Schoningen;Drochtersen/Assel
Germany_Regionalliga_Nord;2026-09-25;VfB Lubeck;Todesfelde
Germany_Regionalliga_Nordost;2026-09-25;BFC Dynamo;Greifswald
Germany_Regionalliga_Nordost;2026-09-25;Magdeburg II;Altglienicke
Germany_Regionalliga_Nordost;2026-09-25;Tasmania Berlin;Jena
Germany_Regionalliga_West;2026-09-25;FC Gutersloh;Paderborn II
Germany_Regionalliga_Sudwest;2026-09-25;Walldorf;Sandhausen
Germany_Regionalliga_Bayern;2026-09-25;Bayern II;Schwaben Augsburg
Germany_Regionalliga_Bayern;2026-09-25;Eltersdorf;Bayreuth
Germany_Regionalliga_Bayern;2026-09-25;Furth II;Norinberga II
Germany_Regionalliga_Bayern;2026-09-25;Memmingen;Buchbach
Germany_Oberliga_NOFV_Nord;2026-09-25;Wismar;Hansa Rostock II
Germany_Oberliga_NOFV_Nord;2026-09-25;Hertha Zehlendorf;Reinickendorfer Fuchse
Germany_Oberliga_NOFV_Nord;2026-09-25;TB Berlin;Lichtenberg
Germany_Oberliga_NOFV_Sud;2026-09-25;Sandersdorf;Halle
Germany_Oberliga_NOFV_Sud;2026-09-25;Auerbach;Eilenburg
Germany_Oberliga_SchleswigHolstein;2026-09-25;Hohenwestedt;Rapid Lubeck
Germany_Oberliga_Bremen;2026-09-25;OSC Bremerhaven;Woltmershausen
Germany_Oberliga_Bremen;2026-09-25;Bremen III;Leher
Germany_Oberliga_Hessen;2026-09-25;Unter-Flockenbach;Stadtallendorf
Germany_Oberliga_RheinlandPfalzSaar;2026-09-25;Engers;Auersmacher
Germany_Oberliga_Bayern_Nord;2026-09-25;Aschaffenburg;Bayern Hof
Germany_Oberliga_Bayern_Nord;2026-09-25;Gebenbach;Fortuna Regensburg
Germany_Oberliga_Bayern_Nord;2026-09-25;Ingolstadt II;Ammerthal
Germany_Oberliga_Bayern_Nord;2026-09-25;Neudrossenfeld;DJK Bamberg
Germany_Oberliga_Bayern_Sud;2026-09-25;Hankofen-Hailing;FC Schwaig
Germany_Oberliga_Bayern_Sud;2026-09-25;Erlbach;Pipinsried
Germany_Oberliga_Bayern_Sud;2026-09-25;Rosenheim;Kottern-St. Mang
Germany_Oberliga_BadenWurttemberg;2026-09-25;Pforzheim;Karlsruher II
Germany_Oberliga_Niederrhein;2026-09-25;Holzheim;Schonnebeck
Indonesia_Championship;2026-09-25;Balikpapan;Dejan
England_ProfessionalDevelopmentLeague;2026-09-25;Barnsley U21;Sheffield Utd U21
England_ProfessionalDevelopmentLeague;2026-09-25;Colchester U21;Sheffield Wed U21
NorthernIreland_NIFLPremiership;2026-09-25;Coleraine;Linfield
NorthernIreland_NIFLChampionship;2026-09-25;Glenavon;Loughgall
NorthernIreland_NIFLChampionship;2026-09-25;Newry City;H&W Welders
NorthernIreland_NIFLChampionship;2026-09-25;Rathfriland;Warrenpoint
Iceland_BestaDeildKvenna;2026-09-25;Thor/KA D;Fram D
Iceland_BestaDeildKvenna;2026-09-25;Valur D;Vikingur Reykjavik D
Mexico_LigaExpansionMX_Apertura;2026-09-25;Alebrijes Oaxaca;Atletico La Paz
Mexico_LigaExpansionMX_Apertura;2026-09-25;Zacatecas Mineros;Piratas
Norway_3rdDivision_Group2;2026-09-25;Aalesund 2;Rosenborg 2
Norway_3rdDivision_Group4;2026-09-25;Varhaug;Staal Jorpeland
Netherlands_EersteDivisie;2026-09-25;Dordrecht;Almere City
