LeagueId;MatchDate;Home;Away
Armenia_PremierLeague;2026-08-10;Alashkert;BKMA
Belarus_PershayaLiga;2026-08-10;Gomel 2;Soligorsk
Belarus_PershayaLiga;2026-08-10;Minsk 2;Ostrovets
Belarus_PershayaLiga;2026-08-10;FC Slonim;BumProm Gomel
Belarus_PershayaLiga;2026-08-10;Orsha;Molodechno
Belarus_PershayaLiga;2026-08-10;Smorgon;BATE 2
Belarus_PershayaLiga;2026-08-10;Volna Pinsk;Uni X Labs
Bolivia_DivisionProfesional;2026-08-10;Oriente Petrolero;Universitario de Vinto
Bulgaria_ParvaLiga;2026-08-10;Botev Vratsa;Slavia Sofia
Bulgaria_ParvaLiga;2026-08-10;Botev Plovdiv;Spartak Varna
Bulgaria_VtoraLiga;2026-08-10;Nesebar;Dobrudzha
Bulgaria_VtoraLiga;2026-08-10;Beroe;Ludogorets II
Denmark_Superliga;2026-08-10;Silkeborg;Odense
Estonia_Esiliiga;2026-08-10;Flora U21;Nomme Kalju U21
Estonia_EsiliigaB;2026-08-10;Tammeka U21;Parnu JK Vaprus U21
Iceland_BestaDeildKarla;2026-08-10;Fram;KR Reykjavik
Iceland_Division_2;2026-08-10;Olafsvik;Selfoss
FaroeIslands_PremierLeague;2026-08-10;Klaksvik;HB Torshavn
FaroeIslands_PremierLeague;2026-08-10;Runavik;Skala Itrottarfelag
Latvia_Virsliga;2026-08-10;RFS;Grobina
Lithuania_Toplyga;2026-08-10;Transinvest;FK Panevezys
Lithuania_ILyga;2026-08-10;Zalgiris 2;Kauno Zalgiris 2
Norway_OBOSLigaen;2026-08-10;Moss;Odd
Norway_3rdDivision_Group1;2026-08-10;Baerum Sportsklubb;K. Oslo 2
Norway_3rdDivision_Group2;2026-08-10;Aalesund 2;Herd
Norway_3rdDivision_Group2;2026-08-10;Rosenborg 2;Ranheim 2
Norway_3rdDivision_Group3;2026-08-10;Askoy;Sogndal 2
Norway_3rdDivision_Group3;2026-08-10;Åsane 2;Austevoll
Norway_3rdDivision_Group4;2026-08-10;Haugesund 2;Viking 2
Norway_3rdDivision_Group5;2026-08-10;Kongsvinger 2;Strømsgodset 2
Norway_3rdDivision_Group5;2026-08-10;Skjetten;Lillestrom 2
Norway_3rdDivision_Group6;2026-08-10;Drobak-Frogn;Sandefjord 2
Norway_3rdDivision_Group6;2026-08-10;Lyn 2;Fram
Netherlands_EersteDivisie;2026-08-10;Jong AZ;Eindhoven
Netherlands_EersteDivisie;2026-08-10;Jong PSV;FC Volendam
Paraguay_DivisionIntermedia;2026-08-10;Tacuary;Guairena
Poland_Division1;2026-08-10;Skierniewice;Arka
Portugal_LigaPortugal;2026-08-10;Santa Clara;Nacional
Portugal_LigaPortugal2;2026-08-10;Benfica B;Leixoes
Portugal_LigaPortugal2;2026-08-10;Lusitania FC;FC Porto B
Romania_Superliga;2026-08-10;Botosani;Corvinul
Romania_Superliga;2026-08-10;Sepsi Sf. Gheorghe;FCSB
Russia_PremierLeague;2026-08-10;F. Voronezh;Akhmat Grozny
Slovakia_2Liga;2026-08-10;Povazska Bystrica;Z. Moravce-Vrable
Slovenia_PrvaLiga;2026-08-10;Mura;Radomlje
Sweden_Allsvenskan;2026-08-10;Sirius;Brommapojkarna
Sweden_Allsvenskan;2026-08-10;Västerås SK;Djurgarden
Sweden_Superettan;2026-08-10;Norrby;Örebro
Turkey_1Lig;2026-08-10;Pendikspor;Batman Petrolspor
Ukraine_PremierLeague;2026-08-10;Polissya Zhytomyr;FC Kharkiv
Ukraine_PremierLeague;2026-08-10;Karpaty Lviv;LNZ Cherkasy
USA_MLSNextPro_WesternConference_CentralDivision;2026-08-10;Austin FC II;Sporting Kansas City II
USA_MLSNextPro_EasternConference_SoutheastDivision;2026-08-10;Chicago Fire II;Toronto FC II
