LeagueId;MatchDate;Home;Away
Finland_Kolmonen_Western_Group3;2026-08-11;VPV;Kiisto
Finland_Kolmonen_Western_Group2;2026-08-11;FC Haka j.;FC Lasten
Finland_Kolmonen_Western_Group1;2026-08-11;SalPa II;LTU U20
Finland_Kolmonen_Eastern_Group2;2026-08-11;Kings SC;Jippo-J/Punamusta
Australia_NPLSouthAustralia;2026-08-11;Sturt Lions;Adelaide Comets
Austria_Regionalliga_North;2026-08-11;Grodig;Wals-Grunau
Austria_Regionalliga_North;2026-08-11;LASK (Am);Seekirchen
Austria_Regionalliga_North;2026-08-11;Saalfelden;Wallern/St Marienkirchen
Austria_Regionalliga_North;2026-08-11;Vorwarts Steyr;Ried (Am)
Austria_Regionalliga_North;2026-08-11;UFC Hallein;Dietach
Austria_Regionalliga_North;2026-08-11;Leonfelden;Union Gurten
Austria_Regionalliga_North;2026-08-11;TSV St. Johann;Kuchl
Bulgaria_VtoraLiga;2026-08-11;CSKA Sofia II;Hebar
Bulgaria_VtoraLiga;2026-08-11;Yantra Gabrovo;Montana
Denmark_3rdDivision;2026-08-11;Ishoj;ASA Aarhus
Finland_Ykkonen;2026-08-11;JJK Jyvaskyla;Tampere Utd
Finland_Ykkonen;2026-08-11;Keski-Uusimaa;Inter Turku 2
Finland_Ykkonen;2026-08-11;Rovaniemi;KuPS Akatemia
Finland_Ykkonen;2026-08-11;TPV;SalPa
Germany_Regionalliga_Nord;2026-08-11;VfB Lubeck;VfB Oldenburg
Germany_Regionalliga_Nordost;2026-08-11;Altglienicke;Hertha II
Germany_Regionalliga_Nordost;2026-08-11;Magdeburg II;Babelsberg
Germany_Oberliga_Bremen;2026-08-11;OSC Bremerhaven;Bremen III
Germany_Oberliga_Bremen;2026-08-11;Woltmershausen;Brinkumer
Germany_Oberliga_BadenWurttemberg;2026-08-11;Bahlinger;Karlsruher II
Somalia_NationalLeague;2026-08-11;Horseed;Badbaado
Somalia_NationalLeague;2026-08-11;Raadsan;Elman
Sweden_Superettan;2026-08-11;Helsingborg;Värnamo
USA_MLSNextPro_EasternConference_NortheastDivision;2026-08-11;New York City II;Orlando City B
Finland_Kolmonen_Southern_Group2;2026-08-09;VJS/2;TiPS
Finland_Kolmonen_Western_Group3;2026-08-09;Sp. Kristina;VPV
Finland_Kolmonen_North;2026-08-08;KajHa;Villan Pojat
