LeagueId;MatchDate;Home;Away
Albania_AbissnetSuperiore;2026-09-20;Tirana;AF Elbasani
Albania_AbissnetSuperiore;2026-09-20;Egnatia;Partizani
Andorra_PrimeraDivisio;2026-09-20;Esperanca;Ordino
Andorra_PrimeraDivisio;2026-09-20;Casa de Portugal;Atletic Escaldes
Andorra_PrimeraDivisio;2026-09-20;Inter Escaldes;FC Rangers
Armenia_PremierLeague;2026-09-20;Ararat;Syunik
Armenia_PremierLeague;2026-09-20;Shirak;Ararat-Armenia
Austria_Bundesliga;2026-09-20;Hartberg;LASK
Austria_Bundesliga;2026-09-20;Ried;Wolfsberger
Austria_Bundesliga;2026-09-20;Salzburg;Sturm Graz
Austria_2Liga;2026-09-20;Austria (Am);SK Rapid II
Austria_Regionalliga_East;2026-09-20;Warth;Donaufeld Wien
Austria_Regionalliga_West;2026-09-20;Tirol (Am);Fugen
Austria_Regionalliga_West;2026-09-20;Altach U21;Schwaz
Austria_Burgenland;2026-09-20;Pama;Leithaprodersdorf
Austria_Karnten;2026-09-20;SC Landskron;Launsdorf
Austria_Steiermark;2026-09-20;Koflach;Leoben
Austria_Steiermark;2026-09-20;TUS Bad Waltersdorf;UFC Fehring
Austria_Tirol;2026-09-20;Telfs;FC Natters
Austria_Vorarlberg;2026-09-20;Dornbirner SV;Ludesch
Austria_Vorarlberg;2026-09-20;A. Lustenau (Am);Riefensberg
Austria_Vorarlberg;2026-09-20;Nenzing;Brauerei Egg
Austria_Wien;2026-09-20;WAF Brigittenau;Simmeringer
Austria_Wien;2026-09-20;Floridsdorfer AC (Am);Dinamo Helfort
Austria_WomensBundesliga;2026-09-20;SCR Altach D;First Vienna D
Azerbaijan_PremierLeague;2026-09-20;Shamakhi;Araz
Azerbaijan_PremierLeague;2026-09-20;Kapaz;Sumqayit
Belgium_JupilerProLeague;2026-09-20;Anversa;Royale Union SG
Belgium_JupilerProLeague;2026-09-20;St. Truiden;Westerlo
Belgium_JupilerProLeague;2026-09-20;Club Brugge;Genk
Belgium_JupilerProLeague;2026-09-20;Kortrijk;Beveren
Belgium_ChallengerProLeague;2026-09-20;Sporting Lokeren;Virton
Belgium_ChallengerProLeague;2026-09-20;Dender;Patro Eisden
Bhutan_PremierLeague;2026-09-20;Tensung;Drukpa
Belarus_VysshayaLiga;2026-09-20;Baranovici;Gomel
Belarus_VysshayaLiga;2026-09-20;Dynamo Brest;Dnepr Mogilev
Belarus_VysshayaLiga;2026-09-20;Vitebsk;Zhodino
Belarus_PershayaLiga;2026-09-20;BATE 2;Soligorsk
Belarus_PershayaLiga;2026-09-20;Molodechno;Ostrovets
Bosnia_WWINLigaBiH;2026-09-20;Siroki Brijeg;Borac Banja Luka
Bosnia_WWINLigaBiH;2026-09-20;Sarajevo;Sloga Meridian
