LeagueId;MatchDate;Home;Away
Bolivia_DivisionProfesional;2026-07-20;SA Bulo Bulo;Academia del Balompie
Bulgaria_ParvaLiga;2026-07-20;Slavia Sofia;CSKA Sofia
Bulgaria_ParvaLiga;2026-07-20;Botev Plovdiv;Lok. Sofia
Estonia_EsiliigaB;2026-07-20;Tammeka U21;Tallinna Kalev U21
Finland_Veikkausliiga;2026-07-20;TPS Turku;Ilves
Finland_Veikkausliiga;2026-07-20;Mariehamn;Lahti
Finland_Ykkonen;2026-07-20;KPV;Rovaniemi
Iceland_BestaDeildKarla;2026-07-20;Hafnarfjordur;Breidablik
Iceland_BestaDeildKarla;2026-07-20;Keflavik;Akranes
Iceland_Division_1;2026-07-20;Kopavogur;Vestri
Latvia_Virsliga;2026-07-20;Jelgava;RFS
Latvia_Virsliga;2026-07-20;Super Nova;Grobina
Latvia_NakotnesLiga;2026-07-20;Tukums 2000 2;RFS 2
Lebanon_PremierLeague;2026-07-20;Jwayya;Al Ahed
Lebanon_PremierLeague;2026-07-20;Al Ansar;Nejmeh SC
Lithuania_Toplyga;2026-07-20;Suduva;Hegelmann
Lithuania_ILyga;2026-07-20;Transinvest 2;Neptunas
Romania_Superliga;2026-07-20;Corvinul;Csikszereda M. Ciuc
Romania_Superliga;2026-07-20;Rapid Bucarest;Sepsi Sf. Gheorghe
Somalia_NationalLeague;2026-07-20;Jeenyo;Raadsan
Somalia_NationalLeague;2026-07-20;Jubba;Badbaado
Sweden_Allsvenskan;2026-07-20;Kalmar;Malmo FF
Sweden_Allsvenskan;2026-07-20;Orgryte;Djurgarden
Sweden_Superettan;2026-07-20;Norrby;Sundsvall
